,name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,GW,Position
10645,Jonathan Hogg,0,45,0,0,0,8,0,2,38,1.8,0,0,174,0,0,258,4,2,0,1.4,14353,12.6,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,0,12,0,0,0,0,9,0,26,0,14417,3,2,0,0,2,0,1,-106,279,385,44,False,0,1,26,FWD
10646,Jonathan Leko,0,0,0,0,0,0,0,0,0,0.0,0,0,431,0,0,260,0,0,0,0.0,14610,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,14,0,0,0,0,0,0,26,0,1852,0,0,0,3,2,0,0,14,41,27,45,True,0,0,26,FWD
10647,Jonathan Walters,0,0,0,0,0,0,0,0,0,0.0,0,0,89,0,0,254,0,0,0,0.0,14268,0.0,0,2018-02-03T12:30:00Z,03 Feb 12:30,0,0,0,0,0,11,0,0,0,0,0,0,26,0,4164,0,0,0,1,1,0,0,-48,8,56,51,True,0,0,26,FWD
10648,Jonjoe Kenny,0,47,0,0,0,9,0,3,34,3.7,0,0,145,0,0,251,0,5,0,1.6,14324,12.4,0,2018-02-03T17:30:00Z,03 Feb 17:30,0,0,90,0,0,1,0,0,0,0,4,0,26,0,252426,1,0,0,1,5,0,0,-51460,1223,52683,44,False,0,0,26,DEF
10649,Jonjo Shelvey,0,46,0,0,0,13,0,3,38,14.8,0,0,296,0,0,255,1,1,0,2.3,14475,8.2,1,2018-02-04T14:15:00Z,04 Feb 14:15,0,0,90,0,0,6,0,0,0,0,8,0,26,0,17146,0,0,0,1,1,0,2,-173,145,318,52,False,0,0,26,MID
10650,Jonny Evans,0,0,0,0,0,0,0,0,0,0.0,0,0,423,0,0,260,0,0,0,0.0,14602,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,14,0,0,0,0,0,0,26,0,83548,0,0,0,3,2,0,0,-8158,1480,9638,49,True,0,0,26,DEF
10651,Jon Flanagan,0,0,0,0,0,0,0,0,0,0.0,0,0,514,0,0,257,0,0,0,0.0,14693,0.0,0,2018-02-04T16:30:00Z,04 Feb 16:30,0,0,0,0,0,17,0,0,0,0,0,0,26,0,1682,0,0,0,2,2,0,0,-47,11,58,44,True,0,0,26,DEF
10652,Jordan Ayew,0,24,0,0,0,10,0,2,20,5.7,3,0,373,0,0,256,2,1,0,2.2,14552,13.8,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,0,9,0,0,0,0,5,0,26,0,684371,5,3,0,1,1,2,2,136314,156009,19695,53,False,0,0,26,FWD
10653,Jordan Henderson,0,25,0,0,0,9,1,2,20,3.1,2,0,225,0,0,257,2,0,0,1.4,14404,11.2,0,2018-02-04T16:30:00Z,04 Feb 16:30,0,0,64,0,0,17,0,0,0,0,7,0,26,0,63409,0,0,0,2,2,0,3,261,650,389,53,True,0,0,26,MID
10654,Jordan Hugill,0,3,0,0,0,3,0,0,2,0.4,1,0,622,0,0,253,1,0,0,0.0,14801,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,10,0,0,3,0,0,0,0,0,0,26,0,1097,0,0,0,1,3,0,1,1080,1128,48,55,False,0,0,26,FWD
10655,Jordan Pickford,0,19,0,0,0,12,0,0,13,0.0,0,0,135,0,0,251,0,5,0,1.9,14314,18.6,0,2018-02-03T17:30:00Z,03 Feb 17:30,0,0,90,0,0,1,0,0,0,0,8,0,26,2,466868,0,0,0,1,5,0,0,-11360,4344,15704,49,False,0,0,26,GK
10656,Jordon Ibe,1,25,1,1,0,13,0,0,21,17.8,0,0,45,0,0,252,1,1,0,9.1,14224,14.8,1,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,1,15,0,0,0,0,5,0,26,0,92355,3,0,1,1,2,58,5,47577,50996,3419,48,True,0,0,26,FWD
10657,Jordon Mutch,0,0,0,0,0,0,0,0,0,0.0,0,0,552,0,0,255,0,0,0,0.0,14731,0.0,0,2018-02-04T14:15:00Z,04 Feb 14:15,0,0,0,0,0,13,0,0,0,0,0,0,26,0,459,0,0,0,1,1,0,0,9,22,13,45,True,0,0,26,MID
10658,Jordy Clasie,0,0,0,0,0,0,0,0,0,0.0,0,0,319,0,0,260,0,0,0,0.0,14498,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,19,0,0,0,0,0,0,26,0,5544,0,0,0,3,2,0,0,-43,2,45,44,False,0,0,26,
10659,Jose Luis Mato Sanmartin,0,0,0,0,0,0,0,0,0,0.0,0,0,488,0,0,255,0,0,0,0.0,14667,0.0,0,2018-02-04T14:15:00Z,04 Feb 14:15,0,0,0,0,0,6,0,0,0,0,0,0,26,0,37086,0,0,0,1,1,0,0,-4550,1046,5596,55,False,0,0,26,FWD
10660,Joseph Gomez,0,0,0,0,0,0,0,0,0,0.0,0,0,218,0,0,257,0,0,0,0.0,14397,0.0,0,2018-02-04T16:30:00Z,04 Feb 16:30,0,0,0,0,0,17,0,0,0,0,0,0,26,0,356205,0,0,0,2,2,0,0,8843,22186,13343,47,True,0,0,26,DEF
10661,Jose Fonte,0,0,0,0,0,0,0,0,0,0.0,0,0,440,0,0,253,0,0,0,0.0,14619,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,3,0,0,0,0,0,0,26,0,47209,0,0,0,1,3,0,0,-231,73,304,47,False,0,0,26,DEF
10662,Joshua King,0,34,0,0,1,20,1,0,24,28.2,2,0,51,0,0,252,4,0,1,11.0,14230,46.2,1,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,77,0,0,15,0,0,0,0,5,0,26,0,59852,9,0,0,1,2,36,6,320,1372,1052,70,True,0,1,26,FWD
10663,Joshua Sims,0,0,0,0,0,0,0,0,0,0.0,0,0,323,0,0,260,0,0,0,0.0,14502,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,19,0,0,0,0,0,0,26,0,4472,0,0,0,3,2,0,0,55,115,60,43,False,0,0,26,MID
10664,Josh Cullen,0,0,0,0,0,0,0,0,0,0.0,0,0,597,0,0,253,0,0,0,0.0,14776,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,3,0,0,0,0,0,0,26,0,352,0,0,0,1,3,0,0,63,104,41,45,False,0,0,26,MID
10665,Josh Tymon,0,0,0,0,0,0,0,0,0,0.0,0,0,336,0,0,252,0,0,0,0.0,14515,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,2,0,0,0,0,0,0,26,0,1291,0,0,0,1,2,0,0,-42,1,43,44,False,0,0,26,DEF
10666,Jose Heriberto Izquierdo Mena,0,36,0,0,2,30,0,1,33,28.6,1,0,517,0,0,253,1,1,1,9.4,14696,37.0,2,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,1,20,0,0,0,0,6,0,26,0,2899,3,0,2,1,3,28,8,-4,192,196,59,True,1,1,26,FWD
10667,Jose Holebas,0,46,0,0,0,11,0,2,34,0.3,1,0,401,0,0,259,1,1,0,1.7,14580,9.8,0,2018-02-05T20:00:00Z,05 Feb 20:00,0,0,90,0,0,5,0,0,0,0,10,0,26,0,23096,1,0,0,1,4,7,2,-179,209,388,48,True,0,0,26,DEF
10668,Joy Mukena,0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,259,0,0,0,0.0,14804,0.0,0,2018-02-05T20:00:00Z,05 Feb 20:00,0,0,0,0,0,5,0,0,0,0,0,0,26,0,0,0,0,0,1,4,0,0,0,0,0,40,True,0,0,26,DEF
10669,Joao Mario Naval Costa Eduardo,1,36,0,0,0,23,0,2,28,21.0,3,0,608,0,0,253,0,3,0,5.4,14787,27.2,1,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,1,3,0,0,0,0,7,0,26,0,8479,3,1,1,1,3,6,5,4189,5312,1123,65,False,0,0,26,MID
10670,Juan Foyth,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,257,0,0,0,0.0,14713,0.0,0,2018-02-04T16:30:00Z,04 Feb 16:30,0,0,0,0,0,10,0,0,0,0,0,0,26,0,1227,0,0,0,2,2,0,0,-9,22,31,45,False,0,0,26,DEF
10671,Juan Mata,1,58,0,0,0,19,1,0,50,76.3,0,0,274,0,0,258,2,0,0,11.4,14453,30.0,4,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,70,2,3,8,0,0,0,0,3,0,26,0,128021,1,0,0,0,2,8,5,-2671,3039,5710,68,True,0,1,26,MID
10672,Julian Speroni,0,0,0,0,0,0,0,0,0,0.0,0,0,116,0,0,255,0,0,0,0.0,14295,0.0,0,2018-02-04T14:15:00Z,04 Feb 14:15,0,0,0,0,0,13,0,0,0,0,0,0,26,0,285400,0,0,0,1,1,0,0,-4872,3061,7933,41,True,0,0,26,GK
10673,Julien Ngoy,0,0,0,0,0,0,0,0,0,0.0,0,0,562,0,0,252,0,0,0,0.0,14741,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,2,0,0,0,0,0,0,26,0,39166,0,0,0,1,2,0,0,-3372,1094,4466,45,False,0,0,26,FWD
10674,Junior Stanislas,0,25,0,0,0,4,0,3,22,6.1,1,0,42,0,0,252,0,1,0,3.3,14221,9.6,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,58,0,0,15,0,0,0,0,5,0,26,0,31814,2,0,0,1,2,17,1,25043,26354,1311,59,True,0,0,26,MID
10675,Jeremy Pied,0,0,0,0,0,0,0,0,0,0.0,0,0,312,0,0,260,0,0,0,0.0,14491,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,19,0,0,0,0,0,0,26,0,3690,0,0,0,3,2,0,0,-10,101,111,42,False,0,0,26,DEF
10676,Jurgen Locadia,0,0,0,0,0,0,0,0,0,0.0,0,0,604,0,0,253,0,0,0,0.0,14783,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,20,0,0,0,0,0,0,26,0,444,0,0,0,1,3,0,0,97,231,134,60,True,0,0,26,FWD
10677,Kane Wilson,0,0,0,0,0,0,0,0,0,0.0,0,0,508,0,0,260,0,0,0,0.0,14687,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,14,0,0,0,0,0,0,26,0,10877,0,0,0,3,2,0,0,-71,15,86,40,True,0,0,26,DEF
10678,Karl Darlow,0,39,0,0,0,15,0,2,15,0.0,0,0,287,0,2,255,0,1,0,2.6,14466,25.8,0,2018-02-04T14:15:00Z,04 Feb 14:15,0,0,90,0,0,6,0,0,0,0,8,0,26,4,22148,0,0,0,1,1,0,3,-909,695,1604,44,False,0,0,26,GK
10679,Kasey Palmer,0,0,0,0,0,0,0,0,0,0.0,0,0,183,0,0,259,0,0,0,0.0,14362,0.0,0,2018-02-05T20:00:00Z,05 Feb 20:00,0,0,0,0,0,18,0,0,0,0,0,0,26,0,1957,0,0,0,1,4,0,0,-13,11,24,53,False,0,0,26,DEF
10680,Kasper Schmeichel,0,25,0,0,0,8,0,0,19,0.1,0,0,189,0,0,256,0,1,0,0.4,14368,3.6,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,0,16,0,0,0,0,6,0,26,0,294154,0,0,0,1,1,0,2,9549,16889,7340,50,True,0,0,26,GK
10681,Kelechi Iheanacho,1,28,1,1,0,14,0,1,26,34.1,0,0,258,0,0,256,3,1,0,7.9,14437,20.2,2,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,67,0,0,16,0,0,0,0,5,0,26,0,34586,1,0,0,1,1,25,5,120,750,630,65,True,0,0,26,FWD
10682,Keshi Anderson,0,0,0,0,0,0,0,0,0,0.0,0,0,528,0,0,255,0,0,0,0.0,14707,0.0,0,2018-02-04T14:15:00Z,04 Feb 14:15,0,0,0,0,0,13,0,0,0,0,0,0,26,0,23124,0,0,0,1,1,0,0,-810,121,931,45,True,0,0,26,FWD
10683,Kevin De Bruyne,0,82,0,0,0,12,0,0,68,52.5,0,0,252,0,0,254,0,1,0,9.6,14431,16.4,4,2018-02-03T12:30:00Z,03 Feb 12:30,0,0,90,0,0,4,0,0,0,0,4,0,26,0,1300477,3,0,0,1,1,27,2,79641,92342,12701,103,False,0,0,26,MID
10684,Kevin Long,0,19,0,0,0,10,0,10,11,0.0,0,0,80,0,0,254,2,1,0,2.6,14259,22.4,0,2018-02-03T12:30:00Z,03 Feb 12:30,0,0,90,0,0,11,0,0,0,0,5,0,26,0,357472,0,2,1,1,1,4,1,-2516,7893,10409,41,True,0,1,26,DEF
10685,Kevin Mirallas,0,0,0,0,0,0,0,0,0,0.0,0,0,148,0,0,251,0,0,0,0.0,14327,0.0,0,2018-02-03T17:30:00Z,03 Feb 17:30,0,0,0,0,0,1,0,0,0,0,0,0,26,0,44378,0,0,0,1,5,0,0,-360,1,361,60,False,0,0,26,FWD
10686,Kevin Wimmer,0,0,0,0,0,0,0,0,0,0.0,0,0,383,0,0,252,0,0,0,0.0,14562,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,2,0,0,0,0,0,0,26,0,21329,0,0,0,1,2,0,0,-1729,350,2079,42,False,0,0,26,DEF
10687,Kieran Gibbs,0,0,0,0,0,0,0,0,0,0.0,0,0,8,0,0,260,0,0,0,0.0,14187,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,14,0,0,0,0,0,0,26,0,25905,0,0,0,3,2,0,0,-2593,199,2792,50,True,0,0,26,DEF
10688,Kieran Trippier,0,69,0,0,0,16,0,0,57,17.1,1,0,382,0,0,257,1,2,0,2.8,14561,11.0,1,2018-02-04T16:30:00Z,04 Feb 16:30,0,0,90,0,0,10,0,0,0,0,4,0,26,0,221502,0,2,0,2,2,0,1,15084,20950,5866,52,False,0,0,26,DEF
10689,Konstantinos Mavropanos,0,0,0,0,0,0,0,0,0,0.0,0,0,595,0,0,251,0,0,0,0.0,14774,0.0,0,2018-02-03T17:30:00Z,03 Feb 17:30,0,0,0,0,0,7,0,0,0,0,0,0,26,0,350,0,0,0,1,5,0,0,7,96,89,44,True,0,0,26,DEF
10690,Konstantinos Stafylidis,0,10,0,0,0,4,0,0,8,0.3,0,0,599,0,0,252,0,1,0,0.3,14778,2.4,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,19,1,0,2,0,0,0,0,1,0,26,0,398,0,1,0,1,2,0,1,18,100,82,45,False,0,0,26,DEF
10691,Kristoffer Nordfeldt,0,0,0,0,0,0,0,0,0,0.0,0,0,351,0,0,256,0,0,0,0.0,14530,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,9,0,0,0,0,0,0,26,0,53236,0,0,0,1,1,0,0,-271,326,597,40,False,0,0,26,GK
10692,Kurt Zouma,0,23,0,0,0,12,0,12,18,0.3,0,0,99,0,0,252,1,2,0,2.8,14278,24.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,0,2,0,0,0,0,1,0,26,0,108877,1,1,0,1,2,4,1,469,1765,1296,54,False,0,0,26,DEF
10693,Kyle Bartley,0,0,0,0,0,0,0,0,0,0.0,0,0,485,0,0,256,0,0,0,0.0,14664,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,9,0,0,0,0,0,0,26,0,2865,0,0,0,1,1,0,0,1,34,33,43,False,0,0,26,DEF
10694,Kyle Jameson,0,0,0,0,0,0,0,0,0,0.0,0,0,624,0,0,260,0,0,0,0.0,14803,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,14,0,0,0,0,0,0,26,0,0,0,0,0,3,2,0,0,0,0,0,40,True,0,0,26,DEF
10695,Kyle Naughton,0,45,0,0,0,11,0,4,30,7.8,1,0,352,0,0,256,0,1,0,2.8,14531,17.8,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,1,9,0,0,0,0,8,0,26,0,186058,1,0,0,1,1,2,2,14341,20687,6346,45,False,0,0,26,DEF
10696,Kyle Scott,0,0,0,0,0,0,0,0,0,0.0,0,0,504,0,0,259,0,0,0,0.0,14683,0.0,0,2018-02-05T20:00:00Z,05 Feb 20:00,0,0,0,0,0,18,0,0,0,0,0,0,26,0,3763,0,0,0,1,4,0,0,41,107,66,43,False,0,0,26,MID
10697,Kyle Taylor,0,0,0,0,0,0,0,0,0,0.0,0,0,602,0,0,252,0,0,0,0.0,14781,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,15,0,0,0,0,0,0,26,0,129,0,0,0,1,2,0,0,17,40,23,45,True,0,0,26,MID
10698,Kyle Walker,0,80,1,0,0,17,0,4,70,26.3,0,0,379,0,0,254,1,1,0,4.4,14558,13.2,2,2018-02-03T12:30:00Z,03 Feb 12:30,0,0,90,0,0,4,0,0,0,0,4,0,26,0,722821,0,0,0,1,1,4,2,-2702,9092,11794,66,False,0,0,26,DEF
10699,Kyle Walker-Peters,0,0,0,0,0,0,0,0,0,0.0,0,0,498,0,0,257,0,0,0,0.0,14677,0.0,0,2018-02-04T16:30:00Z,04 Feb 16:30,0,0,0,0,0,10,0,0,0,0,0,0,26,0,49911,0,0,0,2,2,0,0,453,1606,1153,40,False,0,0,26,DEF
10700,Laurent Depoitre,0,19,0,0,0,6,0,3,7,1.4,0,0,187,0,0,258,1,2,0,6.1,14366,7.2,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,0,12,0,0,0,0,2,0,26,0,288510,2,1,0,0,2,52,2,-74794,3524,78318,54,False,0,0,26,FWD
10701,Laurent Koscielny,0,43,0,0,0,30,0,12,40,0.4,0,0,4,0,0,251,1,1,1,9.3,14183,59.2,0,2018-02-03T17:30:00Z,03 Feb 17:30,0,0,90,0,0,7,0,0,0,0,5,0,26,0,91986,0,0,0,1,5,33,7,-2173,1594,3767,60,True,1,1,26,DEF
10702,Lee Grant,0,0,0,0,0,0,0,0,0,0.0,0,0,329,0,0,252,0,0,0,0.0,14508,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,2,0,0,0,0,0,0,26,0,14515,0,0,0,1,2,0,0,43,339,296,42,False,0,0,26,GK
10703,Leighton Baines,0,0,0,0,0,0,0,0,0,0.0,0,0,138,0,0,251,0,0,0,0.0,14317,0.0,0,2018-02-03T17:30:00Z,03 Feb 17:30,0,0,0,0,0,1,0,0,0,0,0,0,26,0,164224,0,0,0,1,5,0,0,-1459,26,1485,56,False,0,0,26,DEF
10704,Leiva Lucas,0,0,0,0,0,0,0,0,0,0.0,0,0,224,0,0,257,0,0,0,0.0,14403,0.0,0,2018-02-04T16:30:00Z,04 Feb 16:30,0,0,0,0,0,17,0,0,0,0,0,0,26,0,1056,0,0,0,2,2,0,0,-2,4,6,45,True,0,0,26,
10705,Leonardo Ulloa,0,17,0,0,0,4,0,1,13,3.8,1,0,210,0,0,253,0,0,0,0.8,14389,2.6,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,18,0,0,20,0,0,0,0,1,0,26,0,23028,0,0,0,1,3,2,1,5395,6698,1303,48,True,0,0,26,FWD
10706,Leon Britton,0,0,0,0,0,0,0,0,0,0.0,0,0,361,0,0,256,0,0,0,0.0,14540,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,9,0,0,0,0,0,0,26,0,4765,0,0,0,1,1,0,0,-11,44,55,44,False,0,0,26,MID
10707,Leroy Fer,0,12,0,0,0,2,0,2,10,0.4,0,0,365,0,0,256,2,1,0,0.3,14544,2.4,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,35,0,0,9,0,0,0,0,2,0,26,0,10028,0,0,0,1,1,0,1,113,267,154,52,False,0,0,26,MID
10708,Leroy Sane,0,0,0,0,0,0,0,0,0,0.0,0,0,255,0,0,254,0,0,0,0.0,14434,0.0,0,2018-02-03T12:30:00Z,03 Feb 12:30,0,0,0,0,0,4,0,0,0,0,0,0,26,0,421456,0,0,0,1,1,0,0,-114072,604,114676,83,False,0,0,26,MID
10709,Levi Lumeka,0,0,0,0,0,0,0,0,0,0.0,0,0,544,0,0,255,0,0,0,0.0,14723,0.0,0,2018-02-04T14:15:00Z,04 Feb 14:15,0,0,0,0,0,13,0,0,0,0,0,0,26,0,514,0,0,0,1,1,0,0,1,19,18,44,True,0,0,26,FWD
10710,Lewis Cook,0,48,0,0,0,13,0,3,36,47.3,2,0,46,0,0,252,3,1,0,8.2,14225,27.0,4,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,1,15,0,0,0,0,5,0,26,0,58041,3,1,0,1,2,8,2,4901,6264,1363,43,True,0,0,26,MID
10711,Lewis Dunk,0,49,0,0,0,12,0,6,40,0.6,0,0,55,0,0,253,1,1,0,1.8,14234,10.4,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,0,20,0,0,0,0,7,0,26,0,210118,0,1,1,1,3,7,1,-2303,5804,8107,45,True,0,1,26,DEF
10712,Liam Rosenior,0,0,0,0,0,0,0,0,0,0.0,0,0,60,0,0,253,0,0,0,0.0,14239,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,20,0,0,0,0,0,0,26,0,208085,0,0,0,1,3,0,0,-1423,2848,4271,39,True,0,0,26,DEF
10713,Loris Karius,0,28,0,0,2,32,0,4,9,0.0,0,0,214,0,0,257,1,2,0,4.4,14393,44.2,0,2018-02-04T16:30:00Z,04 Feb 16:30,0,0,90,0,0,17,0,1,0,1,15,0,26,4,14496,0,0,0,2,2,0,9,795,1567,772,48,True,0,0,26,GK
10714,Lucas Perez,0,0,0,0,0,0,0,0,0,0.0,0,0,27,0,0,251,0,0,0,0.0,14206,0.0,0,2018-02-03T17:30:00Z,03 Feb 17:30,0,0,0,0,0,7,0,0,0,0,0,0,26,0,6019,0,0,0,1,5,0,0,-17,8,25,74,True,0,0,26,
10715,Lucas Rodrigues Moura da Silva,0,0,0,0,0,0,0,0,0,0.0,0,0,617,0,0,257,0,0,0,0.0,14796,0.0,0,2018-02-04T16:30:00Z,04 Feb 16:30,0,0,0,0,0,10,0,0,0,0,0,0,26,0,4409,0,0,0,2,2,0,0,4318,5719,1401,80,False,0,0,26,MID
10716,Luciano Narsingh,0,0,0,0,0,0,0,0,0,0.0,0,0,369,0,0,256,0,0,0,0.0,14548,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,9,0,0,0,0,0,0,26,0,2353,0,0,0,1,1,0,0,-31,59,90,47,False,0,0,26,FWD
10717,Lukasz Fabianski,0,30,0,0,0,15,0,1,12,0.0,0,0,350,0,0,256,0,1,0,1.8,14529,17.8,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,0,9,0,0,0,0,9,0,26,3,475039,0,0,0,1,1,0,3,21982,29804,7822,46,False,0,0,26,GK
10718,Luka Milivojevic,0,42,0,0,3,31,0,3,36,17.9,0,0,132,0,0,255,2,1,1,8.6,14311,48.0,1,2018-02-04T14:15:00Z,04 Feb 14:15,0,0,90,0,1,13,0,0,0,0,10,0,26,0,266959,0,0,1,1,1,20,10,24469,41383,16914,47,True,0,0,26,MID
10719,Luke Shaw,0,61,0,0,0,28,1,2,56,5.9,0,0,265,0,0,258,0,0,0,1.9,14444,9.4,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,0,8,0,0,0,0,5,0,26,0,58216,2,2,0,0,2,4,6,-10317,3154,13471,49,True,0,0,26,DEF
10720,Lys Mousset,0,9,0,0,3,29,0,0,6,2.3,1,0,50,0,0,252,1,0,1,9.1,14229,35.8,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,31,0,0,15,0,0,0,0,1,0,26,0,8034,1,0,0,1,2,53,8,56,297,241,49,True,1,0,26,FWD
10721,Maarten Stekelenburg,0,0,0,0,0,0,0,0,0,0.0,0,0,137,0,0,251,0,0,0,0.0,14316,0.0,0,2018-02-03T17:30:00Z,03 Feb 17:30,0,0,0,0,0,1,0,0,0,0,0,0,26,0,18214,0,0,0,1,5,0,0,-236,30,266,42,False,0,0,26,GK
10722,Mamadou Sakho,0,22,0,0,0,4,0,2,20,0.1,0,0,221,0,0,255,0,0,0,1.4,14400,13.8,0,2018-02-04T14:15:00Z,04 Feb 14:15,0,0,43,0,0,13,0,0,0,0,2,0,26,0,29273,0,0,0,1,1,0,1,6333,7303,970,47,True,0,0,26,DEF
10723,Mame Biram Diouf,0,2,0,0,0,3,0,0,1,0.1,0,0,348,0,0,252,0,0,0,0.2,14527,2.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,7,0,0,2,0,0,0,0,0,0,26,0,197468,0,0,0,1,2,0,1,-20096,5455,25551,54,False,0,0,26,FWD
10724,Manolo Gabbiadini,0,0,0,0,0,0,0,0,0,0.0,0,0,327,0,0,260,0,0,0,0.0,14506,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,19,0,0,0,0,0,0,26,0,73614,0,0,0,3,2,0,0,-3549,149,3698,63,False,0,0,26,FWD
10725,Manuel Agudo Duran,0,0,0,0,0,0,0,0,0,0.0,0,0,254,0,0,254,0,0,0,0.0,14433,0.0,0,2018-02-03T12:30:00Z,03 Feb 12:30,0,0,0,0,0,4,0,0,0,0,0,0,26,0,1803,0,0,0,1,1,0,0,-1,0,1,70,False,0,0,26,
10726,Manuel Lanzini,0,0,0,0,0,0,0,0,0,0.0,0,0,453,0,0,253,0,0,0,0.0,14632,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,3,0,0,0,0,0,0,26,0,80339,0,0,0,1,3,0,0,-18271,236,18507,67,False,0,0,26,MID
10727,Marcos Alonso,0,0,0,0,0,0,0,0,0,0.0,0,0,100,0,0,259,0,0,0,0.0,14279,0.0,0,2018-02-05T20:00:00Z,05 Feb 20:00,0,0,0,0,0,18,0,0,0,0,0,0,26,0,1533416,0,0,0,1,4,0,0,-14298,21235,35533,74,False,0,0,26,MID
10728,Marcos Rojo,0,86,0,0,1,32,1,8,81,1.9,2,0,266,0,0,258,0,0,0,4.1,14445,34.8,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,0,8,0,0,0,0,5,0,26,0,8778,1,1,0,0,2,4,7,-304,325,629,54,True,0,0,26,DEF
10729,Marcus Rashford,0,9,0,0,0,3,0,0,8,1.7,0,0,284,0,0,258,0,0,0,0.4,14463,2.4,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,19,0,0,8,0,0,0,0,0,0,26,0,351082,2,1,0,0,2,0,1,-21671,4577,26248,75,True,0,0,26,FWD
10730,Marc Albrighton,0,43,0,0,0,13,0,1,30,31.3,2,0,200,0,0,256,0,1,0,7.4,14379,15.2,2,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,1,16,0,0,0,0,4,0,26,0,225631,1,1,0,1,1,27,2,2696,19904,17208,56,True,0,0,26,MID
10731,Marc Muniesa,0,0,0,0,0,0,0,0,0,0.0,0,0,333,0,0,252,0,0,0,0.0,14512,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,2,0,0,0,0,0,0,26,0,1243,0,0,0,1,2,0,0,-5,2,7,45,False,0,0,26,
