assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2003-07-12,0,10,True,True,None,None,0,0.0,1,477555,2,,0,0,0,0,13.8,93,59,6,8.18,None,,0,3,2.0,2.0,2,0.26,0.35,0.26,0.35,0.00,2.21,3.01,0.0,Oscar,2.0,145,69,3,4.09,0,False,3.0,132,61,264,False,9.8,165,62,,66,,None,55,184,113,p477555,0,0,None,0,,477555.jpg,2.0,145,69,False,32,None,0.8,"[{'offset': 0, 'projected_percent': '0.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.9', 'likelihood': 1}]",2,0,161,False,0,0.0,,[],Bobb,0.3,291,96,False,None,1,1.36,a,3,10,54,2026-01-30,6.0,118,60,2,3852,3852,2669,2669,0.4,0.4,Bobb,0
0,1998-02-14,0,14,True,True,None,None,0,0.0,1,207189,None,,0,0,0,0,23.1,52,34,4,5.0,None,,0,3,1.5,1.5,2,0.03,0.04,0.06,0.08,0.03,2.21,2.76,0.04,Sander,2.0,123,55,3,3.75,0,False,4.4,91,48,265,False,13.6,129,42,,72,,None,50,262,160,p207189,0,0,None,0,,207189.jpg,2.0,123,55,False,-8,None,-13.9,"[{'offset': 0, 'projected_percent': '-13.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-21.4', 'likelihood': -2}]",2,0,161,False,0,0.0,,[],Berge,0.4,276,90,False,None,1,1.25,a,1,10,54,2024-08-22,7.0,104,53,2,1301,1301,2908,2908,0.4,0.4,Berge,0
0,1991-01-20,0,0,True,True,0,0,0,0,0,76357,None,,0,0,0,0,0.0,436,173,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tom,0.0,441,170,0,0,0,False,0.0,446,170,266,False,0.0,430,163,,0,Knee injury - Expected back 10 Oct,2026-08-14T18:00:06.460944Z,50,227,141,p76357,0,0,None,0,,76357.jpg,0.0,441,170,False,0,None,-49.1,"[{'offset': 0, 'projected_percent': '-49.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-49.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-49.1', 'likelihood': -3}]",0,0,243,False,0,0,https://www.fulhamfc.com/news/2026/august/21/team-news-joachim-andersen-tom-cairney-absent-for-chelsea/,[],Cairney,0.0,598,258,False,None,0,0,i,0,10,54,2015-07-07,0.0,377,132,0,12,12,108,108,0.0,0.0,Cairney,0
0,2007-01-03,0,34,True,True,None,None,0,0.0,2,577725,None,,0,0,0,0,15.6,77,48,8,8.0,None,,0,3,2.0,2.0,7,0.04,0.04,0.21,0.21,0.17,2.24,2.24,0.17,Josh,7.0,40,20,3,3.0,1,False,9.8,14,11,268,False,41.6,23,12,,90,,None,55,215,136,p577725,0,0,None,0,,577725.jpg,7.0,40,20,False,329,None,12.1,"[{'offset': 0, 'projected_percent': '12.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '19.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '23.9', 'likelihood': 2}]",4,0,241,False,0,0.0,,[],King,0.5,248,84,False,None,1,1.0,a,2,10,54,2024-02-02,41.0,13,8,7,28721,28721,3415,3415,1.3,1.3,King,0
0,2000-05-18,0,7,True,True,None,None,0,0.0,1,184349,None,,0,0,0,0,0.5,249,90,1,5.29,None,,0,2,1.7,1.7,1,0.00,0.0,0.03,0.16,0.03,0.03,0.16,0.16,Ryan,1.0,188,67,0,0.0,0,False,2.6,147,58,269,False,6.6,194,86,,17,,None,45,430,94,p184349,0,0,None,0,,184349.jpg,1.0,188,67,False,-17,None,-15.8,"[{'offset': 0, 'projected_percent': '-15.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-24.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-30.3', 'likelihood': -2}]",1,0,241,False,0,0.0,,[],Sessegnon,0.4,269,102,False,None,0,0.0,a,0,10,54,2024-07-26,19.0,46,11,1,842,842,2544,2544,0.2,0.2,Sessegnon,0
0,1995-01-27,0,0,True,True,None,None,0,0,0,153366,None,,0,0,0,0,0.0,350,146,0,0,None,,0,3,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harrison,0.0,359,143,0,0,0,False,0.0,363,143,270,False,0.0,346,136,,0,,None,45,422,242,p153366,0,0,None,0,,153366.jpg,0.0,359,143,False,-68,None,-16.9,"[{'offset': 0, 'projected_percent': '-16.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-27.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-34.6', 'likelihood': -2}]",0,0,241,False,0,0,,[],Reed,1.4,163,47,False,None,0,0,a,0,10,54,2020-08-30,0.0,276,102,0,5081,5081,12599,12599,0.0,0.0,Reed,0
0,2001-05-04,0,6,True,True,None,None,0,0.0,1,244042,None,,0,0,0,0,11.5,112,13,1,11.25,None,,0,4,1.8,1.8,1,0.00,0.0,0.02,0.22,0.02,0.03,0.34,0.22,Rodrigo,1.0,253,25,0,0.0,0,False,2.5,151,15,271,False,6.0,202,13,Rodrigo Muniz,8,,None,55,153,37,p244042,0,0,None,0,,244042.jpg,1.0,253,25,False,-42,None,-26.5,"[{'offset': 0, 'projected_percent': '-26.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-43.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-54.7', 'likelihood': -3}]",0,0,30,False,0,0.0,,[],Muniz Carvalho,0.6,243,38,False,None,0,0.0,a,0,10,54,2021-08-20,7.0,108,22,1,2412,2412,5819,5819,0.2,0.2,Muniz,0
0,2007-07-04,0,0,True,True,None,None,0,0,0,631786,None,,0,0,0,0,0.0,428,42,0,0,None,,0,4,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jonah,0.0,433,45,0,0,0,False,0.0,438,44,272,False,0.0,422,35,,0,,None,45,537,73,p631786,0,0,None,0,,631786.jpg,0.0,433,45,False,-174,None,-5.6,"[{'offset': 0, 'projected_percent': '-5.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-11.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-14.9', 'likelihood': -1}]",0,0,206,False,0,0,,[],Kusi-Asare,7.0,58,9,False,None,0,0,a,0,10,54,2026-06-27,0.0,369,41,0,21257,21257,38488,38488,0.0,0.0,Kusi-Asare,0
0,2004-03-24,0,33,True,True,None,None,0,0.0,0,551466,None,,0,0,0,0,4.3,150,18,2,2.0,None,,0,4,2.0,2.0,6,0.01,0.01,0.74,0.74,0.73,2.24,2.24,0.73,Gonzalo,6.0,62,4,3,3.0,1,False,8.2,30,6,569,False,37.2,34,4,,90,,None,60,104,27,p551466,0,0,1,0,,551466.jpg,6.0,62,4,False,2592,None,46.4,"[{'offset': 0, 'projected_percent': '46.4', 'likelihood': 3}, {'offset': 1, 'projected_percent': '103.3', 'likelihood': 5}, {'offset': 2, 'projected_percent': '139.8', 'likelihood': 5}]",1,0,200,False,0,0.0,,[],García,3.6,92,13,False,None,1,1.0,a,1,10,54,2026-08-03,40.0,16,6,6,114396,114396,14318,14318,1.0,1.0,Gonzalo,0
0,2004-11-11,0,10,True,True,None,None,0,0.0,0,571779,None,,0,0,0,0,7.3,132,78,4,5.0,None,,0,3,2.0,2.0,2,0.01,0.01,0.17,0.21,0.16,2.21,2.76,0.2,César,2.0,148,72,3,3.75,0,False,1.8,194,86,570,False,2.8,240,109,,72,,None,55,213,135,p571779,0,0,None,0,,571779.jpg,2.0,148,72,False,-6,None,-14.3,"[{'offset': 0, 'projected_percent': '-14.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-20.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-25.2', 'likelihood': -2}]",2,0,200,False,0,0.0,,[],Palacios,0.2,338,122,False,None,1,1.25,a,2,10,54,2026-08-03,8.0,98,49,2,806,806,1557,1557,0.4,0.4,Palacios,0
0,2003-11-05,0,5,True,True,None,None,0,0.0,0,463210,None,,0,0,0,0,1.3,209,118,3,11.74,None,,0,3,1.5,1.5,1,0.00,0.0,0.00,0.0,0.00,0.03,0.12,0.0,Shea,1.0,216,93,0,0.0,0,False,0.5,256,116,580,False,3.4,234,104,,23,,None,50,316,186,p463210,0,0,None,0,,463210.jpg,1.0,216,93,False,-2,None,-10.2,"[{'offset': 0, 'projected_percent': '-10.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-16.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-19.8', 'likelihood': -1}]",2,0,242,False,0,0.0,,[],Charles,0.1,430,170,False,None,0,0.0,a,1,10,54,2026-08-11,0.0,451,168,1,328,328,690,690,0.2,0.2,Charles,0
0,2005-10-12,0,0,True,True,None,None,0,0,0,547686,None,,0,0,0,0,0.0,320,126,0,0,None,,0,2,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luc,0.0,333,119,0,0,0,False,0.0,337,125,610,False,0.0,320,124,,0,,None,40,599,189,p547686,0,0,None,0,,547686.jpg,0.0,333,119,False,0,2026-09-06T21:39:13.973938Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,39,False,0,0,,[],De Fougerolles,0.1,449,160,False,None,0,0,a,0,10,54,2023-07-19,0.0,242,95,0,2774,2774,348,348,0.0,0.0,De Fougerolles,0
0,1995-06-11,0,0,True,True,None,None,0,0,0,167825,None,,0,0,0,0,0.0,289,9,0,0,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dillon,0.0,304,29,0,0,0,False,0.0,307,29,273,False,0.0,291,29,,0,,None,40,558,57,p167825,0,0,None,0,,167825.jpg,0.0,304,29,False,-36,None,-7.7,"[{'offset': 0, 'projected_percent': '-7.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-16.5', 'likelihood': -1}]",0,0,241,False,0,0,,[],Phillips,1.5,156,23,False,None,0,0,a,0,11,88,2025-07-01,0.0,207,9,0,2772,2772,6028,6028,0.0,0.0,Phillips,0
0,1993-03-10,0,0,True,True,0,0,0,0,0,105666,None,,0,0,0,0,0.0,341,25,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jack,0.0,351,43,0,0,0,False,0.0,355,43,274,False,0.0,338,43,,0,Arm injury - Unknown return date,2026-08-08T19:00:05.601633Z,45,411,26,p105666,0,0,None,0,,105666.jpg,0.0,351,43,False,-8,None,-27.0,"[{'offset': 0, 'projected_percent': '-27.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-33.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-37.9', 'likelihood': -2}]",0,0,241,False,0,0,,[],Butland,0.1,422,46,False,None,0,0,i,0,11,88,2026-07-02,0.0,267,25,0,105,105,1575,1575,0.0,0.0,Butland,0
0,2002-05-09,0,0,False,True,0,0,0,0,0,494950,None,,0,0,0,0,0.0,311,18,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harvey,0.0,324,38,0,0,0,False,0.0,328,38,275,False,0.0,311,38,,0,Has joined Grimsby Town on loan for the rest of the season,2026-07-29T13:00:27.959925Z,40,589,66,p494950,0,0,None,0,,494950.jpg,0.0,324,38,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Cartwright,0.0,589,67,False,None,0,0,u,0,11,88,2020-07-01,0.0,232,18,0,0,0,107,107,0.0,0.0,Cartwright,0
0,2003-02-13,0,0,False,True,0,0,0,0,0,444307,None,,0,0,0,0,0.0,304,15,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Thimothée,0.0,317,35,0,0,0,False,0.0,321,35,276,False,0.0,304,35,,0,Has joined Colchester United on loan for the rest of the season,2026-08-17T13:50:27.125537Z,40,578,63,p444307,0,0,None,0,,444307.jpg,0.0,317,35,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,73,False,0,0,,[],Lo-Tutala,0.0,526,58,False,None,0,0,u,0,11,88,2023-07-01,0.0,223,15,0,0,0,355,355,0.0,0.0,Lo-Tutala,0
0,1992-10-20,0,27,True,True,None,None,1,1.0,20,108416,None,,0,0,0,0,0.1,272,100,21,21.0,None,,0,2,1.0,1.0,8,0.00,0.0,0.00,0.0,0.00,1.83,1.83,0.0,John,8.0,29,11,0,0.0,0,False,4.6,86,30,277,False,43.4,19,7,,90,,None,40,551,154,p108416,0,0,None,0,,108416.jpg,8.0,29,11,False,105,None,12.4,"[{'offset': 0, 'projected_percent': '12.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '14.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '16.2', 'likelihood': 1}]",3,0,104,False,0,0.0,,[],Egan,2.0,130,52,False,None,1,1.0,a,1,11,88,2025-02-03,2.0,154,50,8,39633,39633,9511,9511,2.0,2.0,Egan,0
0,2003-10-16,0,0,True,True,0,0,0,0,0,501902,None,,0,0,0,0,0.0,314,121,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Charlie,0.0,327,114,0,0,0,False,0.0,331,120,278,False,0.0,314,119,,0,Groin injury - Unknown return date,2026-08-02T09:00:11.030017Z,40,592,183,p501902,0,0,None,0,,501902.jpg,0.0,327,114,False,-15,None,-35.1,"[{'offset': 0, 'projected_percent': '-35.1', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-46.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-53.6', 'likelihood': -3}]",0,0,241,False,0,0,,[],Hughes,0.1,410,144,False,None,0,0,i,0,11,88,2024-08-16,0.0,235,89,0,93,93,2149,2149,0.0,0.0,Hughes,0
0,1993-11-09,2,39,True,True,100,None,1,1.43,7,146426,None,,0,0,0,0,0.2,267,97,7,10.0,None,,1,2,1.0,1.0,14,0.00,0.0,0.52,0.74,0.52,0.86,1.23,0.74,Semi,14.0,4,3,0,0.0,1,False,7.9,32,7,279,True,44.2,14,4,,63,,2026-08-22T17:30:07.668197Z,40,554,156,p146426,0,0,None,0,,146426.jpg,14.0,4,3,False,812,None,20.8,"[{'offset': 0, 'projected_percent': '20.8', 'likelihood': 2}, {'offset': 1, 'projected_percent': '38.7', 'likelihood': 2}, {'offset': 2, 'projected_percent': '50.1', 'likelihood': 3}]",3,0,157,False,0,0.0,,[],Ajayi,1.8,139,56,False,None,1,1.43,a,0,11,88,2025-07-01,35.0,20,4,14,61797,61797,14058,14058,3.5,3.5,Ajayi,0
0,1995-10-15,0,23,True,True,100,None,1,1.3,1,193278,None,,0,0,0,0,11.3,114,33,2,2.61,None,,0,2,1.0,1.0,6,0.01,0.01,0.01,0.01,0.00,1.16,1.51,0.0,Lewie,6.0,41,14,0,0.0,0,False,1.7,196,77,280,False,5.8,203,89,,69,,2026-08-22T17:30:07.685683Z,40,564,163,p193278,0,0,None,0,,193278.jpg,6.0,41,14,False,12,None,-19.5,"[{'offset': 0, 'projected_percent': '-19.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-15.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.4', 'likelihood': -1}]",3,0,241,False,0,0.0,,[],Coyle,0.6,236,89,False,None,1,1.3,a,1,11,88,2020-08-07,0.0,213,75,6,1961,1961,4655,4655,1.5,1.5,Coyle,0
0,2001-12-08,0,4,True,True,100,100,0,0.0,2,433590,None,,0,0,0,0,0.0,301,113,3,13.5,None,,0,2,1.0,1.0,1,0.00,0.0,0.05,0.22,0.05,0.67,3.02,0.22,Cody,1.0,177,57,0,0.0,0,False,0.3,273,98,281,False,2.2,245,97,,20,,2026-08-08T19:00:05.613036Z,40,575,171,p433590,0,0,None,0,,433590.jpg,1.0,177,57,False,0,2026-08-29T11:00:08.336410Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2,0,241,False,0,0.0,,[],Drameh,0.1,459,164,False,None,0,0.0,a,1,11,88,2024-07-23,1.0,188,64,1,1004,1004,365,365,0.2,0.2,Drameh,0
0,2000-01-26,0,24,True,True,None,None,1,1.07,5,232351,1,,0,0,0,0,18.8,66,20,6,6.43,1,,0,2,1.0,1.0,6,0.07,0.08,0.09,0.1,0.02,1.76,1.89,0.02,Ryan,6.0,42,15,0,0.0,0,False,3.7,110,39,282,False,13.8,125,57,,84,,None,40,572,170,p232351,0,0,None,0,,232351.jpg,6.0,42,15,False,24,None,3.7,"[{'offset': 0, 'projected_percent': '3.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.5', 'likelihood': 1}]",1,0,241,False,0,0.0,,[],Giles,0.9,203,75,False,None,1,1.07,a,1,11,88,2024-06-27,4.0,130,42,6,11752,11752,3518,3518,1.5,1.5,Giles,0
0,2001-06-03,0,0,True,True,0,0,0,0,0,449428,None,,0,0,0,0,0.0,305,115,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matty,0.0,318,108,0,0,0,False,0.0,322,114,283,False,0.0,305,113,,0,Hip injury - Expected back 5 Sep,2026-08-02T09:00:11.038361Z,40,579,173,p449428,0,0,None,0,,449428.jpg,0.0,318,108,False,-2,None,-24.4,"[{'offset': 0, 'projected_percent': '-24.4', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-35.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-43.3', 'likelihood': -3}]",0,0,241,False,0,0,,[],Jacob,0.0,579,197,False,None,0,0,i,0,11,88,2019-07-01,0.0,224,81,0,49,49,207,207,0.0,0.0,Jacob,0
0,None,0,0,True,True,None,None,0,0,0,661800,None,,0,0,0,0,0.0,335,140,0,0,None,,0,2,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Cathal,0.0,347,132,0,0,0,False,0.0,351,138,284,False,0.0,334,137,,0,,None,40,616,205,p661800,0,0,None,0,,661800.jpg,0.0,347,132,False,-2,None,-8.8,"[{'offset': 0, 'projected_percent': '-8.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-12.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-15.5', 'likelihood': -1}]",0,0,None,False,0,0,,[],McCarthy,0.1,439,154,False,None,0,0,a,0,11,88,None,0.0,258,110,0,615,615,863,863,0.0,0.0,McCarthy,0
0,1995-04-27,0,3,True,True,None,None,0,0.0,2,160817,None,,0,0,0,0,0.0,288,105,2,6.92,None,,0,2,1.0,1.0,1,0.00,0.0,0.00,0.0,0.00,0.96,3.32,0.0,Paddy,1.0,173,53,0,0.0,0,False,0.4,261,96,285,False,4.2,220,91,,26,,None,40,556,157,p160817,0,0,None,0,,160817.jpg,1.0,173,53,False,-6,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-7.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-13.9', 'likelihood': -1}]",1,0,242,False,0,0.0,,[],McNair,0.1,394,141,False,None,0,0.0,a,0,11,88,2026-01-28,0.0,206,70,1,595,595,598,598,0.2,0.2,McNair,0
0,2002-06-01,0,8,True,True,None,None,1,1.0,3,540324,3,,0,0,0,0,2.2,181,106,10,10.0,2,,0,3,1.5,1.5,3,0.03,0.03,0.08,0.08,0.05,1.83,1.83,0.05,Mohamed,3.0,93,37,0,0.0,0,False,2.0,179,81,286,False,10.6,159,57,,90,,None,50,366,215,p540324,0,0,None,0,,540324.jpg,3.0,93,37,False,68,None,4.7,"[{'offset': 0, 'projected_percent': '4.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '6.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '7.2', 'likelihood': 1}]",3,0,3,False,0,0.0,,[],Belloumi,0.6,237,79,False,None,1,1.0,a,4,11,88,2024-08-30,7.0,107,55,3,11995,11995,3419,3419,0.6,0.6,Belloumi,0
0,1999-09-27,0,2,True,True,None,None,0,0.0,1,232905,None,,0,0,0,0,0.3,259,136,3,14.21,None,,0,3,1.5,1.5,0,0.00,0.0,0.00,0.0,0.00,0.67,3.17,0.0,Liam,0.0,477,189,0,0.0,0,False,0.4,265,121,287,False,2.0,252,114,,19,,None,50,289,173,p232905,0,0,None,0,,232905.jpg,0.0,477,189,False,-8,None,-40.3,"[{'offset': 0, 'projected_percent': '-40.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-66.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-84.0', 'likelihood': -3}]",1,0,39,False,0,0.0,,[],Millar,0.1,468,191,False,None,0,0.0,a,1,11,88,2024-08-09,2.0,169,83,0,274,274,833,833,0.0,0.0,Millar,1
0,1997-10-10,0,0,True,True,None,None,0,0,0,171270,None,,0,0,0,0,0.0,352,147,0,0,None,,0,3,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kieran,0.0,361,144,0,0,0,False,0.0,365,144,288,False,0.0,348,137,,0,,None,45,427,243,p171270,0,0,None,0,,171270.jpg,0.0,361,144,False,-9,None,-20.9,"[{'offset': 0, 'projected_percent': '-20.9', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-26.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-29.6', 'likelihood': -2}]",0,0,241,False,0,0,,[],Dowell,0.4,281,93,False,None,0,0,a,0,11,88,2026-01-23,0.0,278,103,0,1545,1545,3749,3749,0.0,0.0,Dowell,0
0,1994-01-20,0,9,True,True,None,None,1,1.0,4,101282,None,,0,0,0,0,2.4,171,101,9,9.0,None,,0,3,1.0,1.0,2,0.00,0.0,0.00,0.0,0.00,1.83,1.83,0.0,Matt,2.0,113,51,0,0.0,0,False,2.1,169,77,289,False,19.0,89,29,,90,,None,45,410,240,p101282,0,0,None,0,,101282.jpg,2.0,113,51,False,63,None,2.2,"[{'offset': 0, 'projected_percent': '2.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '3.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.5', 'likelihood': 1}]",1,0,241,False,0,0.0,,[],Crooks,0.7,227,75,False,None,1,1.0,a,4,11,88,2025-01-10,0.0,266,100,2,8860,8860,4950,4950,0.4,0.4,Crooks,1
1,1999-09-11,0,20,True,True,None,None,1,1.0,0,243413,2,,0,0,0,0,19.3,63,41,3,3.0,None,,0,3,1.0,1.0,6,0.44,0.44,0.44,0.44,0.00,1.83,1.83,0.0,Regan,6.0,49,21,0,0.0,0,False,3.8,106,55,290,False,18.4,94,33,,90,,None,45,459,246,p243413,0,0,None,0,,243413.jpg,6.0,49,21,False,609,None,27.7,"[{'offset': 0, 'projected_percent': '27.7', 'likelihood': 2}, {'offset': 1, 'projected_percent': '41.1', 'likelihood': 3}, {'offset': 2, 'projected_percent': '49.7', 'likelihood': 3}]",2,0,241,False,0,0.0,,[],Slater,3.8,86,28,False,None,1,1.0,a,1,11,88,2022-01-27,0.0,302,106,6,78058,78058,19467,19467,1.3,1.3,Slater,0
0,2002-02-15,0,0,True,True,0,0,0,0,0,465525,None,,0,0,0,0,0.0,379,150,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Eliot,0.0,389,147,0,0,0,False,0.0,391,147,291,False,0.0,374,140,,0,Knee injury - Unknown return date,2026-07-23T12:01:23.532635Z,45,475,248,p465525,0,0,None,0,,465525.jpg,0.0,389,147,False,0,None,-8.1,"[{'offset': 0, 'projected_percent': '-8.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.1', 'likelihood': -1}]",0,0,21,False,0,0,,[],Matazo,0.0,595,255,False,None,0,0,i,0,11,88,2025-01-23,0.0,313,108,0,54,54,86,86,0.0,0.0,Matazo,0
0,1999-06-25,0,0,True,True,None,None,0,0,0,208481,None,,0,0,0,0,0.0,461,184,0,0,None,,0,3,1.5,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Abdülkadir,0.0,461,181,0,0,0,False,0.0,469,182,292,False,0.0,453,175,,0,,None,50,263,161,p208481,0,0,None,0,,208481.jpg,0.0,461,181,False,-2,None,-35.0,"[{'offset': 0, 'projected_percent': '-35.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-55.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-67.9', 'likelihood': -3}]",0,0,219,False,0,0,,[],Ömür,0.0,557,230,False,None,0,0,a,0,11,88,2024-02-01,0.0,406,147,0,195,195,343,343,0.0,0.0,Ömür,0
0,2003-07-21,0,0,False,True,0,0,0,0,0,490161,None,,0,0,0,0,0.0,508,208,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Abu,0.0,508,207,0,0,0,False,0.0,512,206,293,False,0.0,496,199,,0,Has joined Portsmouth permanently,2026-08-12T14:08:23.542043Z,50,334,194,p490161,0,0,None,0,,490161.jpg,0.0,508,207,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Kamara,0.0,600,260,False,None,0,0,u,0,11,88,2024-08-30,0.0,465,175,0,0,0,182,182,0.0,0.0,Kamara,0
