name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,GW
Kendry Páez Andrade,MID,Chelsea,0.0,0,0,0,0,0.0,248,0.00,0.00,0.00,0.00,136,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,11,0,0,0,0,14,0,600,0,1,3,0.0,0,0,0,0,45,False,0,0,0,0,0,14
Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,0,0.0,274,0.00,0.00,0.00,0.00,134,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,3,0,0,0,0,14,0,6140,0,1,0,0.0,0,-62,60,122,44,False,0,0,0,0,0,14
Matz Sels,GK,Nott'm Forest,0.0,0,0,24,1,0.0,502,0.00,0.00,0.00,0.91,140,0,0,1.0,10.4,2025-12-03T19:30:00Z,90,False,20,0,0,0,0,14,1,987237,1,1,0,0.0,6,20732,33081,12349,47,False,0,1,0,9,0,14
Álex Jiménez Sánchez,DEF,Bournemouth,0.0,0,0,14,0,6.3,713,0.04,0.13,0.09,1.44,132,1,0,4.0,22.8,2025-12-02T19:30:00Z,90,False,9,0,0,0,0,14,0,3825,1,1,0,11.0,4,-36,151,187,45,True,0,9,11,2,2,14
Marko Stamenić,MID,Nott'm Forest,0.0,0,0,0,0,0.0,524,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,20,0,0,0,0,14,0,2412,0,1,0,0.0,0,-20,0,20,45,False,0,0,0,0,0,14
Nathan Fraser,FWD,Wolves,0.0,0,0,0,0,0.0,658,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,16,0,0,0,0,14,0,225425,0,1,0,0.0,0,-657,4492,5149,43,True,0,0,0,0,0,14
Evan Ferguson,FWD,Brighton,0.0,0,0,0,0,0.0,179,0.00,0.00,0.00,0.00,133,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,2,0,0,0,0,14,0,1001,0,4,3,0.0,0,-1,0,1,55,True,0,0,0,0,0,14
Idrissa Gana Gueye,MID,Everton,0.0,0,0,0,0,0.0,302,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,4,0,0,0,0,14,0,13256,0,1,0,0.0,0,-1406,37,1443,54,False,0,0,0,0,0,14
Justin Devenny,MID,Crystal Palace,0.0,0,0,3,0,0.3,276,0.00,0.00,0.00,0.62,134,0,0,0.2,1.4,2025-12-03T19:30:00Z,26,False,3,0,0,0,0,14,0,146111,0,1,0,0.0,1,924,6568,5644,43,False,0,0,2,1,1,14
Karl Darlow,GK,Leeds,0.0,0,0,0,0,0.0,341,0.00,0.00,0.00,0.00,136,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,7,0,0,0,0,14,0,266777,0,1,3,0.0,0,-4612,859,5471,40,True,0,0,0,0,0,14
Junior Kroupi,FWD,Bournemouth,0.0,0,0,6,1,2.8,100,0.00,0.00,0.00,0.83,132,0,0,1.0,1.0,2025-12-02T19:30:00Z,60,False,9,0,0,0,0,14,0,540952,1,1,0,6.0,2,-30257,16976,47233,46,True,0,2,3,1,0,14
Habib Diarra,MID,Sunderland,0.0,0,0,0,0,0.0,544,0.00,0.00,0.00,0.00,137,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,12,0,0,0,0,14,0,4892,0,1,1,0.0,0,-67,8,75,53,False,0,0,0,0,0,14
Luis Sinisterra Lucumí,MID,Bournemouth,0.0,0,0,0,0,0.0,91,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,9,0,0,0,0,14,0,1355,0,1,0,0.0,0,-9,0,9,50,True,0,0,0,0,0,14
Antonín Kinský,GK,Spurs,0.0,0,0,0,0,0.0,567,0.00,0.00,0.00,0.00,139,0,0,0.0,0.0,2025-12-02T20:15:00Z,0,False,15,0,0,0,0,14,0,238652,0,2,2,0.0,0,-1319,1631,2950,39,False,0,0,0,0,0,14
Jakub Kiwior,DEF,Arsenal,0.0,0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,5,0,0,0,0,14,0,6444,0,0,2,0.0,0,-24,0,24,54,True,0,0,0,0,0,14
Fábio Soares Silva,FWD,Wolves,0.0,0,0,0,0,0.0,655,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,16,0,0,0,0,14,0,23300,0,1,0,0.0,0,-172,0,172,49,True,0,0,0,0,0,14
Đorđe Petrović,GK,Bournemouth,0.0,0,0,10,0,0.0,67,0.00,0.00,0.00,1.44,132,1,0,1.9,18.8,2025-12-02T19:30:00Z,90,False,9,0,0,0,0,14,2,725699,1,1,0,0.0,2,-5992,11018,17010,45,True,0,3,0,4,0,14
Kim Ji-soo,DEF,Brentford,0.0,0,0,0,0,0.0,117,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,1,0,0,0,0,14,0,12018,0,0,2,0.0,0,-178,0,178,39,False,0,0,0,0,0,14
Alphonse Areola,GK,West Ham,0.0,0,0,10,0,0.0,600,0.00,0.00,0.00,1.56,138,1,0,1.7,17.2,2025-12-04T20:00:00Z,90,False,14,0,0,0,0,14,3,260324,1,1,1,0.0,3,562,4546,3984,43,False,0,6,0,4,0,14
Gabriel dos Santos Magalhães,DEF,Arsenal,0.0,0,0,0,0,0.0,5,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,5,0,0,0,0,14,0,2385345,0,0,2,0.0,0,-425711,2694,428405,63,True,0,0,0,0,0,14
Jamaldeen Jimoh-Aloba,MID,Aston Villa,0.0,0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,133,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,6,0,0,0,0,14,0,7980,0,4,3,0.0,0,-25,150,175,45,False,0,0,0,0,0,14
Armando Broja,FWD,Burnley,0.0,0,0,2,0,1.5,680,0.00,0.19,0.19,0.00,134,0,0,0.9,3.0,2025-12-03T19:30:00Z,9,False,8,0,0,0,0,14,0,14747,0,1,0,4.0,1,18,388,370,52,True,0,0,1,1,0,14
Benoît Badiashile Mukinayi,DEF,Chelsea,0.0,0,0,3,0,1.7,229,0.00,0.00,0.00,0.61,136,2,0,0.8,6.2,2025-12-03T20:15:00Z,45,False,11,0,0,0,0,14,0,2124,1,1,3,0.0,0,60,112,52,44,False,0,3,4,2,1,14
Divine Mukasa,MID,Man City,0.0,0,0,0,0,0.0,739,0.00,0.00,0.00,0.00,135,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,10,0,0,0,0,14,0,2251,0,5,4,0.0,0,-33,48,81,45,False,0,0,0,0,0,14
Aarón Anselmino,DEF,Chelsea,0.0,0,0,0,0,0.0,234,0.00,0.00,0.00,0.00,136,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,11,0,0,0,0,14,0,7300,0,1,3,0.0,0,-51,0,51,40,False,0,0,0,0,0,14
Jean-Ricner Bellegarde,MID,Wolves,0.0,0,0,6,1,0.7,644,0.01,0.03,0.02,0.63,140,0,0,0.9,6.6,2025-12-03T19:30:00Z,66,False,16,0,0,0,0,14,0,5883,1,1,0,2.0,3,209,316,107,52,True,0,2,5,1,2,14
Luke Harris,MID,Fulham,0.0,0,0,0,0,0.0,334,0.00,0.00,0.00,0.00,135,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,13,0,0,0,0,14,0,205,0,5,4,0.0,0,0,0,0,45,True,0,0,0,0,0,14
Ola Aina,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,507,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,20,0,0,0,0,14,0,275446,0,1,0,0.0,0,-4847,45,4892,47,False,0,0,0,0,0,14
Dominik Szoboszlai,MID,Liverpool,0.0,0,0,14,0,41.0,387,0.23,0.35,0.12,0.41,137,1,0,7.9,13.6,2025-12-03T20:15:00Z,90,False,17,0,0,0,0,14,0,729352,1,1,1,24.0,2,3433,37555,34122,66,True,0,0,5,5,0,14
Arnaud Kalimuendo,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,696,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,20,0,0,0,0,14,0,16021,0,1,0,0.0,0,158,682,524,60,False,0,0,0,0,0,14
Marcus Bettinelli,GK,Man City,0.0,0,0,0,0,0.0,401,0.00,0.00,0.00,0.00,135,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,10,0,0,0,0,14,0,14095,0,5,4,0.0,0,-152,62,214,40,False,0,0,0,0,0,14
Tomáš Souček,MID,West Ham,0.0,0,0,9,0,2.2,613,0.01,0.01,0.00,1.18,138,1,0,2.5,19.0,2025-12-04T20:00:00Z,82,False,14,0,0,0,0,14,0,35479,1,1,1,4.0,2,-659,1318,1977,57,False,0,6,9,1,2,14
Jack Grealish,MID,Everton,0.0,0,3,35,1,14.4,419,0.08,0.17,0.09,0.50,132,0,1,6.8,38.4,2025-12-02T19:30:00Z,90,False,4,0,0,0,0,14,0,1587377,1,1,0,15.0,11,-143614,7326,150940,66,False,0,1,7,6,0,14
Ilia Gruev,MID,Leeds,0.0,0,0,5,0,0.1,356,0.00,0.00,0.00,0.26,136,0,0,0.1,1.0,2025-12-03T20:15:00Z,23,False,7,0,0,0,0,14,0,4310,0,1,3,0.0,1,-52,46,98,48,True,0,0,4,4,0,14
Kadan Young,MID,Aston Villa,0.0,0,0,0,0,0.0,63,0.00,0.00,0.00,0.00,133,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,6,0,0,0,0,14,0,70990,0,4,3,0.0,0,-1331,534,1865,44,False,0,0,0,0,0,14
Endo Wataru,MID,Liverpool,0.0,0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,137,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,17,0,0,0,0,14,0,11740,0,1,1,0.0,0,-34,135,169,49,True,0,0,0,0,0,14
Samuel Chukwueze,MID,Fulham,0.0,0,1,42,0,15.5,727,0.02,0.30,0.28,0.65,135,2,2,12.5,69.2,2025-12-02T19:30:00Z,45,False,13,0,0,0,0,14,0,4543,0,5,4,40.0,12,1573,1733,160,53,True,0,0,3,3,0,14
Mats Wieffer,MID,Brighton,0.0,1,1,29,0,15.9,173,0.04,0.04,0.00,2.41,133,4,0,5.8,38.0,2025-12-03T19:30:00Z,90,False,2,0,0,0,0,14,0,45389,1,4,3,4.0,8,680,3152,2472,49,True,0,5,17,6,6,14
İlkay Gündoğan,MID,Man City,0.0,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,135,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,10,0,0,0,0,14,0,8221,0,5,4,0.0,0,-51,0,51,63,False,0,0,0,0,0,14
Pedro Porro Sauceda,DEF,Spurs,0.0,0,0,10,0,7.8,568,0.03,0.04,0.01,2.04,139,2,0,3.5,25.0,2025-12-02T20:15:00Z,90,False,15,0,0,0,0,14,0,1941155,1,2,2,2.0,1,-99953,7169,107122,54,False,0,8,9,2,1,14
Daichi Kamada,MID,Crystal Palace,0.0,0,0,12,1,19.5,271,0.28,0.28,0.00,0.67,134,0,0,4.8,16.0,2025-12-03T19:30:00Z,88,False,3,0,0,0,0,14,0,20846,1,1,0,12.0,3,1517,2564,1047,50,False,0,2,8,2,4,14
Tyrique George,MID,Chelsea,0.0,0,0,0,0,0.0,243,0.00,0.00,0.00,0.00,136,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,11,0,0,0,0,14,0,7162,0,1,3,0.0,0,-91,60,151,49,False,0,0,0,0,0,14
Andy Irving,MID,West Ham,0.0,0,0,4,0,14.0,621,0.08,0.08,0.00,0.38,138,0,0,1.6,2.0,2025-12-04T20:00:00Z,7,False,14,0,0,0,0,14,0,37241,0,1,1,0.0,1,-1087,102,1189,44,False,0,0,1,1,0,14
Nick Pope,GK,Newcastle,0.0,0,0,0,0,0.0,469,0.00,0.00,0.00,0.00,139,0,0,0.0,0.0,2025-12-02T20:15:00Z,0,False,18,0,0,0,0,14,0,1154093,0,2,2,0.0,0,-217180,3126,220306,52,True,0,0,0,0,0,14
Karl Hein,GK,Arsenal,0.0,0,0,0,0,0.0,3,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,5,0,0,0,0,14,0,31803,0,0,2,0.0,0,-517,0,517,40,True,0,0,0,0,0,14
Ki-Jana Hoever,DEF,Wolves,0.0,0,0,5,0,0.3,638,0.00,0.00,0.00,0.00,140,0,0,0.4,3.8,2025-12-03T19:30:00Z,9,False,16,0,0,0,0,14,0,108233,0,1,0,0.0,1,-1802,241,2043,39,True,0,1,2,2,1,14
Fer López González,MID,Wolves,0.0,0,0,0,0,0.0,645,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,16,0,0,0,0,14,0,3707,0,1,0,0.0,0,-17,41,58,52,True,0,0,0,0,0,14
Daniel James,MID,Leeds,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,136,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,7,0,0,0,0,14,0,15730,0,1,3,0.0,0,-158,201,359,53,True,0,0,0,0,0,14
Christopher Nkunku,MID,Chelsea,0.0,0,0,0,0,0.0,240,0.00,0.00,0.00,0.00,136,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,11,0,0,0,0,14,0,10714,0,1,3,0.0,0,-44,0,44,59,False,0,0,0,0,0,14
Abdoullah Ba,MID,Sunderland,0.0,0,0,0,0,0.0,554,0.00,0.00,0.00,0.00,137,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,12,0,0,0,0,14,0,64080,0,1,1,0.0,0,-1279,1846,3125,43,False,0,0,0,0,0,14
Mike Trésor Ndayishimiye,MID,Burnley,0.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,134,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,8,0,0,0,0,14,0,8826,0,1,0,0.0,0,-153,125,278,44,True,0,0,0,0,0,14
Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,103,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,1,0,0,0,0,14,0,17093,0,0,2,0.0,0,-114,96,210,40,False,0,0,0,0,0,14
Darko Gyabi,MID,Leeds,0.0,0,0,0,0,0.0,361,0.00,0.00,0.00,0.00,136,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,7,0,0,0,0,14,0,3565,0,1,3,0.0,0,-47,0,47,45,True,0,0,0,0,0,14
Michael Obafemi,FWD,Burnley,0.0,0,0,0,0,0.0,219,0.00,0.00,0.00,0.00,134,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,8,0,0,0,0,14,0,16335,0,1,0,0.0,0,-282,0,282,44,True,0,0,0,0,0,14
Dwight McNeil,MID,Everton,0.0,0,0,1,0,4.3,300,0.00,0.00,0.00,0.11,132,0,0,0.5,1.0,2025-12-02T19:30:00Z,10,False,4,0,0,0,0,14,0,15043,0,1,0,0.0,1,-184,205,389,55,False,0,1,1,0,0,14
Jacob Ramsey,MID,Newcastle,0.0,0,0,0,0,0.0,52,0.00,0.00,0.00,0.00,139,0,0,0.0,0.0,2025-12-02T20:15:00Z,0,False,18,0,0,0,0,14,0,25597,0,2,2,0.0,0,-172,267,439,53,True,0,0,0,0,0,14
Veljko Milosavljevic,DEF,Bournemouth,0.0,0,0,9,0,1.8,721,0.01,0.16,0.15,1.44,132,1,0,3.2,26.2,2025-12-02T19:30:00Z,90,False,9,0,0,0,0,14,0,4810,1,1,0,4.0,4,4,205,201,45,True,0,10,10,4,0,14
Tom Edozie,MID,Wolves,0.0,0,0,0,0,0.0,651,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,16,0,0,0,0,14,0,51254,0,1,0,0.0,0,3176,4752,1576,43,True,0,0,0,0,0,14
Coby Ebere,MID,Everton,0.0,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,4,0,0,0,0,14,0,5172,0,1,0,0.0,0,-55,53,108,44,False,0,0,0,0,0,14
Diego Coppola,DEF,Brighton,0.0,0,0,0,0,0.0,144,0.00,0.00,0.00,0.00,133,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,2,0,0,0,0,14,0,6345,0,4,3,0.0,0,-24,67,91,43,True,0,0,0,0,0,14
Lukasz Fabianski,GK,West Ham,0.0,0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2025-12-04T20:00:00Z,0,False,14,0,0,0,0,14,0,3993,0,1,1,0.0,0,-102,37,139,45,False,0,0,0,0,0,14
Amadou Onana,MID,Aston Villa,0.0,0,2,41,0,1.1,59,0.01,0.18,0.17,2.21,133,3,1,8.6,49.0,2025-12-03T19:30:00Z,90,False,6,0,0,0,0,14,0,82282,1,4,3,36.0,11,-170,2059,2229,48,False,0,6,17,7,4,14
Giorgi Mamardashvili,GK,Liverpool,0.0,0,0,0,0,0.0,367,0.00,0.00,0.00,0.00,137,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,17,0,0,0,0,14,0,115357,0,1,1,0.0,0,-11907,1554,13461,43,True,0,0,0,0,0,14
Leon Bailey,MID,Aston Villa,0.0,0,0,0,0,0.0,49,0.00,0.00,0.00,0.00,133,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,6,0,0,0,0,14,0,10022,0,4,3,0.0,0,-54,0,54,55,False,0,0,0,0,0,14
Federico Chiesa,MID,Liverpool,0.0,0,0,12,0,0.6,385,0.02,0.09,0.07,0.18,137,0,0,1.3,5.4,2025-12-03T20:15:00Z,4,False,17,0,0,0,0,14,0,36459,0,1,1,7.0,1,-656,236,892,63,True,0,1,2,1,0,14
Ryan Sessegnon,MID,Fulham,0.0,0,0,11,0,4.2,328,0.01,0.05,0.04,2.17,135,5,0,1.7,7.6,2025-12-02T19:30:00Z,90,False,13,0,0,0,0,14,0,88382,1,5,4,5.0,2,-5310,4220,9530,54,True,0,2,11,7,2,14
John Stones,DEF,Man City,0.0,0,0,-4,0,0.3,409,0.00,0.00,0.00,0.47,135,2,0,0.7,6.8,2025-12-02T19:30:00Z,26,False,10,0,0,0,0,14,0,88594,0,5,4,0.0,0,-603,689,1292,54,False,0,2,2,1,0,14
Isaac Heath,MID,Everton,0.0,0,0,0,0,0.0,308,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,4,0,0,0,0,14,0,2266,0,1,0,0.0,0,-21,0,21,45,False,0,0,0,0,0,14
Chris Rigg,MID,Sunderland,0.0,0,0,0,0,0.0,551,0.00,0.00,0.00,0.00,137,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,12,0,0,0,0,14,0,5715,0,1,1,0.0,0,-127,28,155,48,False,0,0,0,0,0,14
Luke O'Nien,DEF,Sunderland,0.0,0,0,5,0,0.0,539,0.00,0.00,0.00,0.14,137,0,0,0.4,4.0,2025-12-03T20:15:00Z,1,False,12,0,0,0,0,14,0,6709,0,1,1,0.0,1,-45,170,215,40,False,0,0,2,0,2,14
Axel Tuanzebe,DEF,Burnley,0.0,0,0,0,0,0.0,198,0.00,0.00,0.00,0.00,134,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,8,0,0,0,0,14,0,220415,0,1,0,0.0,0,-2459,2262,4721,39,True,0,0,0,0,0,14
Séamus Coleman,DEF,Everton,0.0,0,0,0,0,0.0,294,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,4,0,0,0,0,14,0,14021,0,1,0,0.0,0,-508,16,524,43,False,0,0,0,0,0,14
Carlos Alcaraz Durán,MID,Everton,0.0,1,0,17,1,23.3,301,0.03,0.30,0.27,0.39,132,0,0,6.0,19.8,2025-12-02T19:30:00Z,79,False,4,0,0,0,0,14,0,10716,1,1,0,17.0,5,-69,156,225,52,False,1,2,5,3,0,14
Jeremy Sarmiento Morante,MID,Brighton,0.0,0,0,0,0,0.0,171,0.00,0.00,0.00,0.00,133,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,2,0,0,0,0,14,0,2053,0,4,3,0.0,0,-10,0,10,49,True,0,0,0,0,0,14
Matt Turner,GK,Nott'm Forest,0.0,0,0,0,0,0.0,504,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,20,0,0,0,0,14,0,12025,0,1,0,0.0,0,-134,0,134,40,False,0,0,0,0,0,14
Ethan Wheatley,FWD,Man Utd,0.0,0,0,0,0,0.0,468,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2025-12-04T20:00:00Z,0,False,19,0,0,0,0,14,0,11324,0,1,1,0.0,0,-98,0,98,45,True,0,0,0,0,0,14
Roman Dixon,DEF,Everton,0.0,0,0,0,0,0.0,297,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,4,0,0,0,0,14,0,22293,0,1,0,0.0,0,-202,102,304,39,False,0,0,0,0,0,14
Merlin Röhl,MID,Everton,0.0,0,0,0,0,0.0,728,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,4,0,0,0,0,14,0,927,0,1,0,0.0,0,-31,5,36,50,False,0,0,0,0,0,14
Charlie Tasker,DEF,Brighton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,133,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,2,0,0,0,0,14,0,17820,0,4,3,0.0,0,-116,117,233,39,True,0,0,0,0,0,14
Yoane Wissa,FWD,Newcastle,0.0,0,0,0,0,0.0,135,0.00,0.00,0.00,0.00,139,0,0,0.0,0.0,2025-12-02T20:15:00Z,0,False,18,0,0,0,0,14,0,59186,0,2,2,0.0,0,-413,102,515,73,True,0,0,0,0,0,14
Marc Guéhi,DEF,Crystal Palace,0.0,1,3,46,1,15.8,260,0.32,0.32,0.00,0.95,134,0,0,6.9,51.4,2025-12-03T19:30:00Z,90,False,3,0,0,0,0,14,0,4365367,1,1,0,2.0,14,-6523,59663,66186,51,False,0,12,13,8,1,14
Josh Cullen,MID,Burnley,0.0,0,0,17,0,2.0,205,0.02,0.12,0.10,0.59,134,1,0,2.0,16.0,2025-12-03T19:30:00Z,80,False,8,0,0,0,0,14,0,287680,1,1,0,2.0,4,-9357,7580,16937,50,True,0,5,18,9,4,14
Erling Haaland,FWD,Man City,0.0,2,2,52,0,27.3,430,0.30,1.21,0.91,0.91,135,4,1,13.6,64.4,2025-12-02T19:30:00Z,90,False,10,0,0,0,0,14,0,9052991,1,5,4,44.0,14,-5968,38963,44931,149,False,0,1,2,1,0,14
Djed Spence,DEF,Spurs,0.0,0,0,0,0,0.0,573,0.00,0.00,0.00,0.00,139,0,0,0.0,0.0,2025-12-02T20:15:00Z,0,False,15,0,0,0,0,14,0,168422,0,2,2,0.0,0,-10017,808,10825,44,False,0,0,0,0,0,14
Julian Eyestone,GK,Brentford,0.0,0,0,0,0,0.0,104,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,1,0,0,0,0,14,0,18017,0,0,2,0.0,0,1144,1477,333,39,False,0,0,0,0,0,14
Ármin Pécsi,GK,Liverpool,0.0,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,137,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,17,0,0,0,0,14,0,45998,0,1,1,0.0,0,-534,133,667,39,True,0,0,0,0,0,14
Anton Stach,MID,Leeds,0.0,1,0,20,0,54.9,660,0.21,0.32,0.11,0.96,136,1,0,10.2,37.0,2025-12-03T20:15:00Z,90,False,7,0,0,0,0,14,0,173748,1,1,3,10.0,6,-25382,414,25796,48,True,1,6,12,4,2,14
Jefferson Lerma Solís,MID,Crystal Palace,0.0,0,0,17,1,1.8,272,0.01,0.01,0.00,0.95,134,0,0,1.9,11.0,2025-12-03T19:30:00Z,90,False,3,0,0,0,0,14,0,8860,1,1,0,6.0,5,-141,328,469,49,False,0,4,15,9,2,14
Jordan Beyer,DEF,Burnley,0.0,0,0,0,0,0.0,194,0.00,0.00,0.00,0.00,134,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,8,0,0,0,0,14,0,8388,0,1,0,0.0,0,-108,25,133,40,True,0,0,0,0,0,14
Jayden Danns,FWD,Liverpool,0.0,0,0,0,0,0.0,398,0.00,0.00,0.00,0.00,137,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,17,0,0,0,0,14,0,14344,0,1,1,0.0,0,-117,90,207,43,True,0,0,0,0,0,14
Rio Ngumoha,MID,Liverpool,0.0,0,0,0,0,0.0,686,0.00,0.00,0.00,0.00,137,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,17,0,0,0,0,14,0,54333,0,1,1,0.0,0,-1772,777,2549,44,True,0,0,0,0,0,14
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,566,0.00,0.00,0.00,0.00,139,0,0,0.0,0.0,2025-12-02T20:15:00Z,0,False,15,0,0,0,0,14,0,40488,0,2,2,0.0,0,-101,365,466,39,False,0,0,0,0,0,14
Zain Silcott-Duberry,MID,Bournemouth,0.0,0,0,0,0,0.0,95,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,9,0,0,0,0,14,0,8985,0,1,0,0.0,0,-210,0,210,44,True,0,0,0,0,0,14
Sepp van den Berg,DEF,Brentford,0.0,0,0,6,0,0.5,113,0.00,0.02,0.02,1.77,131,2,0,1.7,14.2,2025-12-03T19:30:00Z,90,False,1,0,0,0,0,14,0,82837,1,0,2,2.0,1,-5528,2147,7675,45,False,0,7,7,4,0,14
Dominic Calvert-Lewin,FWD,Leeds,0.0,0,3,34,0,11.5,691,0.02,1.40,1.38,0.88,136,1,1,9.0,33.8,2025-12-03T20:15:00Z,85,False,7,0,0,0,0,14,0,98924,1,1,3,45.0,9,-1464,4627,6091,55,True,0,0,5,4,1,14
Aaron Wan-Bissaka,DEF,West Ham,0.0,0,0,22,0,22.9,610,0.05,0.05,0.00,1.56,138,1,0,5.9,35.6,2025-12-04T20:00:00Z,90,False,14,0,0,0,0,14,0,672481,1,1,1,0.0,3,-9031,3644,12675,42,False,1,9,12,4,3,14
Enzo Le Fée,MID,Sunderland,0.0,1,0,12,1,28.9,547,0.02,0.05,0.03,0.90,137,0,0,4.8,15.6,2025-12-03T20:15:00Z,79,False,12,0,0,0,0,14,0,52818,1,1,1,3.0,5,6364,8500,2136,49,False,1,0,3,1,2,14
David Ozoh,MID,Crystal Palace,0.0,0,0,0,0,0.0,280,0.00,0.00,0.00,0.00,134,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,3,0,0,0,0,14,0,165,0,1,0,0.0,0,-1,0,1,45,False,0,0,0,0,0,14
Mark Gillespie,GK,Newcastle,0.0,0,0,0,0,0.0,471,0.00,0.00,0.00,0.00,139,0,0,0.0,0.0,2025-12-02T20:15:00Z,0,False,18,0,0,0,0,14,0,17149,0,2,2,0.0,0,31,214,183,39,True,0,0,0,0,0,14
