assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,213384,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Josh,0.0,0,0,0.0,515,False,0.0,0,0,0,0,0,Season-long loan to Notts County,40,0,0,0,213384.jpg,0.0,0,0,Clackstone,0.1,False,37,u,7,88,0.0,0,6739,0,5947,0,0.0,0.0,Clackstone,0
0,0,21,None,None,0,178186,0,0,0,0,17.9,0,0,4,-1.2,-1.5,2,Jarrod,0.0,8,0,5.7,516,False,3.8,0,0,0,0,181,,45,0,0,0,178186.jpg,1.1,0,0,Bowen,0.1,False,29,a,7,88,36.0,8,6158,0,5512,0,0.0,1.8,Bowen,0
0,0,0,0,0,0,19812,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Dusan,0.0,0,0,0.0,517,False,0.0,0,0,0,0,0,Transferred to Lechia Gdansk,40,0,0,0,19812.jpg,0.0,0,0,Kuciak,0.2,False,12,u,7,88,0.0,0,7949,0,6944,0,0.0,0.0,Kuciak,0
0,0,0,100,0,0,202174,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Greg,0.0,0,0,0.0,518,False,0.0,0,0,0,0,0,,44,0,0,0,202174.jpg,0.0,0,0,Luer,0.1,False,32,a,7,88,0.0,0,6625,0,6109,0,0.0,0.0,Luer,0
0,0,57,100,100,1,221267,0,0,0,0,20.5,0,0,2,-1.5,-1.5,0,Josh,0.0,8,0,6.4,519,False,40.2,0,0,0,0,323,,40,0,0,0,221267.jpg,1.8,0,0,Tymon,0.3,False,28,a,7,88,2.0,9,26752,0,17952,0,0.0,2.3,Tymon,1
0,0,43,100,100,1,149016,0,0,-4,4,66.4,0,0,3,-1.3,-1.5,1,Lynden,0.0,9,0,15.4,520,False,36.4,0,0,0,0,366,,41,0,0,0,149016.jpg,1.1,0,0,Gooch,0.2,False,46,a,15,56,54.0,12,14585,0,9992,0,0.0,2.9,Gooch,3
0,0,3,100,100,0,219727,0,0,-1,1,0.0,0,0,3,-1.5,-1.5,0,Joel,0.0,0,0,0.2,521,False,0.0,0,0,0,0,10,,44,0,0,0,219727.jpg,1.0,0,0,Asoro,0.0,False,29,a,15,56,2.0,1,572,0,671,0,0.0,0.2,Asoro,0
0,0,0,0,0,0,15633,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Alex,0.0,0,0,0.0,522,False,0.0,0,0,0,0,0,Joined Preston in season-long loan deal,40,0,0,0,15633.jpg,0.0,0,0,Baptiste,0.1,False,15,u,12,25,0.0,0,2624,0,3743,0,0.0,0.0,Baptiste,0
0,0,32,None,None,0,169187,0,0,-2,2,20.2,0,0,3,1.3,1.0,0,Trent,0.0,2,0,10.1,523,False,32.4,0,0,0,0,167,,43,0,0,0,169187.jpg,1.1,0,0,Alexander-Arnold,0.0,False,66,a,9,14,48.0,8,1988,0,1947,0,0.0,1.9,Alexander-Arnold,0
0,0,0,None,None,0,1616,0,0,0,0,0.0,0,0,1,1.0,1.0,0,Alexander,0.0,0,0,0.0,524,False,0.0,0,0,0,0,0,,40,0,0,0,1616.jpg,0.0,0,0,Manninger,0.3,False,13,a,9,14,0.0,0,11099,0,8926,0,0.0,0.0,Manninger,0
3,6,245,100,100,5,39847,0,0,-4,4,386.4,0,0,3,0.0,0.0,1,Steven,0.0,13,1,73.3,525,False,249.2,0,0,0,0,1068,,56,0,0,0,39847.jpg,2.6,0,0,Defour,0.2,False,16,a,3,90,96.0,54,30928,0,31417,0,0.0,9.6,Defour,1
0,0,47,None,None,3,168287,0,0,-4,4,115.0,0,0,4,1.8,0.0,0,Jonathan,0.0,4,1,43.2,526,False,56.2,0,0,0,0,540,,66,0,0,0,168287.jpg,1.4,0,0,Calleri,0.1,False,28,a,20,21,265.0,23,3790,0,3752,0,0.0,3.5,Calleri,0
0,8,347,100,100,6,54771,0,0,-3,3,273.9,0,0,2,-0.8,-1.0,1,Fabio Pereira,0.0,30,0,67.1,527,False,355.8,0,0,0,0,1847,,42,0,0,0,54771.jpg,2.4,0,0,da Silva,0.4,False,2,a,12,25,39.0,58,50772,0,38197,0,0.0,13.8,Fabio,8
0,0,0,0,0,0,170154,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Pablo,0.0,0,0,0.0,528,False,0.0,0,0,0,0,0,Loaned to Girona,45,0,0,0,170154.jpg,0.0,0,0,Maffeo,0.0,False,50,u,10,43,0.0,0,732,0,893,0,0.0,0.0,Maffeo,0
0,0,0,100,0,0,153772,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Luke,0.0,0,0,0.0,529,False,0.0,0,0,0,0,0,,39,0,0,0,153772.jpg,0.0,0,0,McGee,0.1,False,31,a,17,6,0.0,0,4311,0,3631,0,0.0,0.0,McGee,0
1,0,54,None,None,0,89085,0,0,0,0,51.1,0,0,3,1.9,1.5,0,Nathaniel,0.0,3,0,9.9,530,False,40.6,0,0,0,0,167,,45,0,0,0,89085.jpg,1.2,0,0,Chalobah,0.0,False,29,a,4,8,7.0,12,1268,0,1020,0,0.0,2.7,Chalobah,2
0,0,16,0,0,0,234483,0,0,-2,2,5.1,0,0,3,0.0,0.0,0,Aiden,0.0,4,0,2.1,531,False,7.6,0,0,0,0,85,Season-long loan to Oldham Athletic,43,0,0,0,234483.jpg,1.0,0,0,O'Neill,0.0,False,41,u,3,90,8.0,3,1623,0,1771,0,0.0,0.7,O'Neill,0
0,0,0,None,None,0,170851,0,0,0,0,0.0,0,0,2,-1.5,-1.5,0,Josh,0.0,0,0,0.0,532,False,0.0,0,0,0,0,0,,40,0,0,0,170851.jpg,0.0,0,0,Robson,0.1,False,45,a,15,56,0.0,0,5070,0,3840,0,0.0,0.0,Josh Robson,0
0,0,77,100,75,2,7525,0,0,-2,2,134.4,0,0,3,-1.1,-1.1,0,Steven,0.0,13,0,32.3,533,False,90.8,0,0,0,0,802,,48,0,0,0,7525.jpg,1.0,1,0,Pienaar,0.0,False,20,a,15,56,98.0,15,972,0,1079,0,0.0,3.1,Pienaar,5
0,0,0,0,0,0,156658,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Reece,0.0,0,0,0.0,534,False,0.0,0,0,0,0,0,Season-long loan to Wigan,40,0,0,0,156658.jpg,0.0,0,0,Burke,0.0,False,32,u,20,21,0.0,0,2499,0,2735,0,0.0,0.0,Burke,0
0,0,33,None,None,0,176296,0,0,0,0,64.2,0,0,4,0.5,0.0,1,Ashley,0.0,13,0,24.4,535,False,30.6,0,0,0,0,367,,50,0,0,0,176296.jpg,1.0,0,0,Fletcher,0.2,False,24,a,20,21,160.0,16,14319,0,13421,0,0.0,3.2,Fletcher,2
9,8,345,100,100,7,90105,0,0,-4,4,536.5,2,0,3,3.8,-0.5,2,Ryan,0.0,32,3,120.7,536,False,338.4,0,0,0,0,1764,,46,0,0,0,90105.jpg,3.6,0,0,Fraser,1.2,False,24,a,2,91,332.0,100,168284,0,118412,0,0.0,21.7,Fraser,3
0,0,0,0,0,0,154558,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Thomas,0.0,0,0,0.0,537,False,0.0,0,0,0,0,0,Season-long loan to Limerick,40,0,0,0,154558.jpg,0.0,0,0,Robson,0.1,False,34,u,15,56,0.0,0,5860,0,5053,0,0.0,0.0,Thomas Robson,0
0,0,210,100,100,2,109528,0,0,-2,2,98.7,0,0,2,0.9,-1.5,6,Javier,0.0,28,1,40.8,538,False,242.2,0,0,0,0,1430,,43,0,0,0,109528.jpg,1.9,0,0,Manquillo,0.0,False,21,a,15,56,66.0,38,3302,0,2695,0,0.0,8.8,Manquillo,2
3,2,186,0,0,3,61566,0,0,-2,2,239.3,0,0,3,0.0,0.0,0,Roberto,0.0,17,2,54.7,539,False,168.0,0,0,0,0,1036,Knee injury - Unknown return date,58,0,0,0,61566.jpg,3.3,1,0,Pereyra,0.2,False,37,i,18,57,141.0,43,63393,0,62389,0,0.0,7.4,Pereyra,2
1,0,261,100,100,2,52940,0,0,-5,5,222.3,0,0,2,1.2,-1.0,0,Daryl,0.0,33,2,78.8,540,False,309.4,0,0,0,0,1614,,45,0,0,0,52940.jpg,1.9,0,0,Janmaat,0.2,False,22,a,18,57,254.0,50,21642,0,17796,0,0.0,11.1,Janmaat,2
0,3,366,75,0,6,33148,0,0,-5,5,0.0,1,0,1,0.0,0.0,0,Claudio,0.0,26,0,28.9,541,False,292.2,0,0,0,0,1968,Calf injury - 75% chance of playing,50,0,0,1,33148.jpg,3.3,0,33,Bravo,1.2,False,1,d,10,43,0.0,73,126740,0,126047,0,0.0,14.6,Bravo,0
1,0,148,None,None,3,163526,0,0,-3,3,109.9,0,0,3,1.8,0.0,5,Edimilson,0.0,18,0,42.3,542,False,107.8,0,0,0,0,1002,,47,0,0,0,163526.jpg,1.4,0,0,Fernandes,0.0,False,31,a,20,21,209.0,38,921,0,873,0,0.0,8.1,Fernandes,4
0,0,0,0,0,0,130103,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Hiram,0.0,0,0,0.0,543,False,0.0,0,0,0,0,0,Joined Northampton on loan until the end of the season,45,0,0,0,130103.jpg,0.0,0,0,Boateng,0.0,False,38,u,5,31,0.0,0,575,0,714,0,0.0,0.0,Boateng,0
0,0,16,None,None,0,200455,0,0,0,0,12.1,0,0,4,-0.5,-0.5,0,Julien,0.0,1,0,6.5,544,False,7.4,0,0,0,0,49,,45,0,0,0,200455.jpg,1.0,0,0,Ngoy,0.1,False,45,a,14,110,46.0,5,7063,0,5478,0,0.0,1.1,Ngoy,0
0,0,0,None,None,0,221268,0,0,0,0,0.0,0,0,4,-1.5,-1.5,0,Ben,0.0,0,0,0.0,545,False,0.0,0,0,0,0,0,,45,0,0,0,221268.jpg,0.0,0,0,Hinchcliffe,0.0,False,39,a,7,88,0.0,0,3408,0,2712,0,0.0,0.0,Hinchcliffe,0
0,0,17,100,100,0,169432,0,0,0,0,33.0,0,0,4,0.0,0.0,0,Oliver,0.0,5,0,8.0,546,False,8.0,0,0,0,0,82,,45,0,0,0,169432.jpg,1.0,0,0,McBurnie,0.1,False,62,a,16,80,39.0,5,7060,0,6027,0,0.0,1.1,McBurnie,0
0,0,0,None,None,0,168717,0,0,0,0,0.0,0,0,1,-1.5,-1.5,0,Maksymilian,0.0,0,0,0.0,547,False,0.0,0,0,0,0,0,,40,0,0,0,168717.jpg,0.0,0,0,Stryjek,0.1,False,32,a,15,56,0.0,0,4485,0,2922,0,0.0,0.0,Stryjek,0
0,0,0,None,None,0,112507,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Jack,0.0,0,0,0.0,548,False,0.0,0,0,0,0,0,,40,0,0,0,112507.jpg,0.0,0,0,Rose,0.2,False,38,a,19,35,0.0,0,9725,0,5683,0,0.0,0.0,Rose,0
1,0,83,100,100,1,155851,0,0,-7,7,105.4,0,0,4,0.0,0.0,0,Lucas,0.0,2,1,32.9,549,False,65.4,0,0,0,0,272,,78,0,0,0,155851.jpg,1.8,0,0,Pérez,0.1,False,9,a,1,3,163.0,20,41861,0,42454,0,0.0,2.6,Pérez,0
0,0,21,0,0,2,60270,0,0,-10,10,112.4,0,0,4,0.0,0.0,0,Simone,0.0,14,0,32.9,550,False,16.4,0,0,0,0,459,Joined Valencia on loan until the end of the season on 15/1,60,0,0,0,60270.jpg,1.3,0,0,Zaza,0.1,False,11,u,20,21,207.0,10,44581,0,45101,0,0.0,1.7,Zaza,2
1,1,160,100,100,3,128198,0,0,-3,3,328.6,0,0,3,1.7,0.5,0,Sofiane,0.0,22,1,78.6,551,False,197.0,0,0,0,0,1104,,67,0,0,0,128198.jpg,1.7,0,0,Boufal,0.1,False,19,a,13,20,265.0,40,13523,0,13185,0,0.0,6.0,Boufal,5
0,3,157,100,100,2,20046,0,0,-4,4,179.6,1,0,4,1.0,-1.0,2,Stefano,0.0,23,4,87.1,552,False,197.6,0,0,0,0,959,,51,0,0,0,20046.jpg,2.3,0,0,Okaka,0.1,False,33,a,18,57,494.0,43,29003,0,25623,0,0.0,8.4,Okaka,5
0,2,59,100,100,0,106617,0,0,-1,1,26.9,0,0,4,0.6,-1.0,2,Patrick,0.0,8,1,21.5,553,False,51.0,0,0,0,0,326,,49,0,0,0,106617.jpg,1.5,0,0,Bamford,0.1,False,20,a,12,25,139.0,21,8094,0,6312,0,0.0,4.3,Bamford,1
0,0,262,100,100,0,15144,0,0,-1,1,0.3,0,0,1,-1.5,-1.5,1,David,0.0,44,0,42.3,554,False,423.0,0,0,0,0,1440,,44,1,0,0,15144.jpg,2.0,0,63,Marshall,0.1,False,23,a,7,88,0.0,32,7662,0,6771,0,0.0,7.3,Marshall,0
2,8,513,75,100,8,69140,0,0,-2,2,159.7,1,0,2,2.3,0.0,0,Shkodran,0.0,30,2,112.4,555,False,598.2,0,0,0,0,2274,Illness - 75% chance of playing,58,0,0,0,69140.jpg,3.5,0,0,Mustafi,1.4,False,20,d,1,3,364.0,90,174375,0,149619,0,0.0,15.5,Mustafi,11
0,3,121,100,75,1,20145,0,0,0,0,12.7,1,0,2,0.0,-0.8,0,Adrian,0.0,13,0,20.1,556,False,162.6,0,0,0,0,562,,40,0,0,0,20145.jpg,2.1,0,0,Mariappa,0.4,False,6,a,18,57,26.0,15,30278,0,19852,0,0.0,3.8,Mariappa,0
0,0,9,100,0,1,91126,0,0,-1,1,50.1,0,0,4,0.0,0.0,0,Will,0.0,10,0,8.3,557,False,2.8,0,0,0,0,280,,44,0,0,0,91126.jpg,1.6,0,0,Keane,0.2,False,19,a,7,88,39.0,8,41566,0,40073,0,0.0,1.8,Keane,0
0,9,541,None,None,7,149266,0,0,1,-1,62.0,3,0,2,5.3,0.0,2,Alfie,0.0,45,4,104.2,558,False,678.0,0,0,0,0,2430,,46,2,0,0,149266.jpg,3.5,0,0,Mawson,1.9,False,6,a,16,80,302.0,94,141691,0,61720,0,0.0,20.4,Mawson,1
1,1,397,100,75,5,144660,0,0,-2,2,310.1,0,0,3,0.5,-1.1,0,Didier,0.0,48,1,78.9,559,False,340.4,0,0,0,0,2520,,48,0,0,0,144660.jpg,2.2,0,0,Ndong,0.0,False,17,a,15,56,140.0,67,5171,0,3733,0,0.0,14.0,Ndong,5
1,1,286,100,100,9,83314,0,0,-2,2,234.4,0,0,3,2.0,0.0,2,Jeff,0.0,47,2,77.4,560,False,284.6,0,0,0,0,2691,,53,0,0,0,83314.jpg,2.4,1,0,Hendrick,0.1,False,13,a,3,90,259.0,76,7429,0,6203,0,0.0,14.3,Hendrick,6
5,11,675,100,100,15,82263,0,0,9,-9,420.4,3,0,2,7.9,1.5,2,Marcos,0.0,19,6,157.6,561,True,618.2,0,0,0,0,2693,,69,0,0,0,82263.jpg,5.7,0,0,Alonso,16.0,False,3,a,4,8,536.0,177,1016747,0,401236,0,0.0,25.7,Alonso,2
0,9,634,100,100,11,85352,0,0,-1,1,34.4,1,0,2,1.5,-0.5,6,Bruno,0.0,50,1,98.6,562,False,682.6,0,0,0,0,3146,,49,0,0,0,85352.jpg,3.0,0,0,Martins Indi,0.7,False,15,a,14,110,266.0,106,61894,0,38853,0,0.0,21.6,Martins Indi,4
1,2,264,None,None,6,159533,0,0,-2,2,320.5,0,0,3,-0.6,-1.0,0,Adama,0.0,22,0,77.9,563,False,283.2,0,0,0,0,1543,,48,0,0,0,159533.jpg,1.9,0,0,Traoré,0.1,False,37,a,12,25,176.0,52,31023,0,26708,0,0.0,10.8,Traoré,1
0,0,0,None,None,0,182960,0,0,-1,1,0.0,0,0,1,1.5,1.5,0,Pau,0.0,0,0,0.0,564,False,0.0,0,0,0,0,0,,49,0,0,0,182960.jpg,0.0,0,0,López Sabata,0.0,False,30,a,17,6,0.0,0,644,0,628,0,0.0,0.0,Pau López,0
0,0,25,100,100,0,168566,0,0,-2,2,7.7,0,0,3,1.9,1.5,0,Georges-Kévin,0.0,0,0,5.2,565,False,17.0,0,0,0,0,54,,68,0,0,0,168566.jpg,1.0,0,0,Nkoudou,0.0,False,14,a,17,6,26.0,8,646,0,663,0,0.0,1.2,Nkoudou,0
0,0,0,0,0,0,156686,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,James,0.0,0,0,0.0,566,False,0.0,0,0,0,0,0,Joined Wigan on loan from 31/1 till the end of the season,43,0,0,0,156686.jpg,0.0,0,0,Weir,0.0,False,17,u,7,88,0.0,0,802,0,745,0,0.0,0.0,Weir,0
4,9,271,100,100,5,149828,0,0,-3,3,268.4,1,0,4,1.1,0.5,5,Islam,0.0,23,7,111.3,567,False,338.2,0,0,0,0,1281,,82,0,0,0,149828.jpg,3.6,0,0,Slimani,0.6,False,19,a,8,13,516.0,83,157519,0,156110,0,0.0,10.1,Slimani,1
0,0,34,100,100,0,18759,0,0,-5,5,32.5,0,0,2,0.0,0.0,0,Álvaro,0.0,9,0,7.3,568,False,37.0,0,0,0,0,258,,45,0,0,0,18759.jpg,0.0,0,0,Arbeloa,0.1,False,5,a,20,21,3.0,0,5625,0,5936,0,0.0,0.0,Arbeloa,3
2,0,43,100,100,3,39472,0,0,-1,1,107.3,0,0,4,-1.2,-1.5,0,Dieumerci,0.0,16,0,39.6,569,False,52.4,0,0,0,0,764,,54,0,0,0,39472.jpg,2.3,0,0,Mbokani,0.0,False,18,a,7,88,235.0,27,8383,0,8157,0,0.0,5.0,Mbokani,0
1,10,675,100,100,15,41270,0,0,2,-2,158.1,1,0,2,6.1,1.5,2,David,0.0,26,1,109.1,570,False,651.0,0,0,0,0,2954,,62,0,0,0,41270.jpg,4.0,0,0,Luiz Moreira Marinho,5.0,False,30,a,4,8,280.0,132,346142,0,206703,0,0.0,21.3,David Luiz,6
2,3,144,75,100,1,49440,0,0,0,0,130.7,0,0,4,1.3,0.0,1,Hal,0.0,13,3,53.8,571,False,166.2,0,0,0,0,701,Knee injury - 75% chance of playing,50,0,0,0,49440.jpg,1.8,0,0,Robson-Kanu,0.3,False,4,d,19,35,255.0,52,51907,0,43957,0,0.0,10.4,Robson-Kanu,3
3,0,162,100,100,4,45268,0,0,-4,4,274.2,0,0,3,2.1,1.5,1,Moussa,0.0,5,0,61.0,572,False,133.0,0,0,0,0,909,,66,0,0,0,45268.jpg,1.7,0,0,Sissoko,0.1,False,17,a,17,6,212.0,43,13286,0,14151,0,0.0,6.5,Sissoko,3
0,0,75,100,100,0,82771,0,0,-6,6,62.9,0,0,3,-1.2,-1.5,0,Markus,0.0,13,0,17.4,573,False,52.4,0,0,0,0,638,,49,0,0,0,82771.jpg,1.3,0,0,Henriksen,0.0,False,22,a,7,88,60.0,20,1020,0,1026,0,0.0,4.1,Henriksen,1
0,9,546,None,None,9,6744,0,0,3,-3,0.0,3,0,1,-0.5,-0.5,0,Lee,0.0,34,0,64.7,574,False,644.0,0,0,0,0,2520,,43,0,0,0,6744.jpg,3.8,0,91,Grant,6.5,False,33,a,14,110,0.0,106,534744,0,290679,0,0.0,24.7,Grant,1
1,5,166,100,25,3,28593,0,0,-2,2,195.3,1,0,4,-0.1,-0.4,0,Victor,0.0,21,3,90.4,575,False,210.4,0,0,0,0,1219,,43,0,0,0,28593.jpg,2.7,0,0,Anichebe,2.2,False,28,a,15,56,505.0,48,414309,0,338402,0,0.0,11.2,Anichebe,2
0,0,47,100,100,0,18155,0,0,-3,3,13.7,0,0,3,-0.8,-1.0,0,Mathieu,0.0,6,0,5.9,576,False,33.0,0,0,0,0,274,,42,0,0,0,18155.jpg,1.2,0,0,Flamini,0.1,False,4,a,5,31,13.0,12,7577,0,6264,0,0.0,2.9,Flamini,0
0,0,0,None,None,0,81061,0,0,-1,1,0.0,0,0,1,-1.5,-1.5,0,Michael,0.0,0,0,0.0,577,False,0.0,0,0,0,0,0,,44,0,0,0,81061.jpg,0.0,0,0,Simões Domingues,0.0,False,12,a,15,56,0.0,0,374,0,348,0,0.0,0.0,Mika,0
0,0,25,None,None,0,178871,0,0,0,0,19.1,0,0,3,1.2,1.0,0,Aleix,0.0,2,0,3.4,578,False,14.0,0,0,0,0,77,,50,0,0,0,178871.jpg,1.0,0,0,García Serrano,0.0,False,75,a,10,43,0.0,4,625,0,634,0,0.0,0.8,García,0
0,0,3,75,0,0,191769,0,0,-2,2,0.3,0,0,4,0.0,0.0,0,Jonathan,0.0,0,0,1.4,579,False,5.0,0,0,0,0,7,Knee injury - 75% chance of playing,43,0,0,0,191769.jpg,1.0,0,0,Benteke,0.4,False,15,d,5,31,9.0,1,43997,0,33676,0,0.0,0.2,Jonathan Benteke,0
1,0,38,None,None,0,106603,0,0,0,0,36.3,0,0,2,-1.0,-1.0,0,Ezekiel,0.0,7,0,8.6,580,False,41.6,0,0,0,0,188,,45,0,0,0,106603.jpg,1.1,0,0,Fryers,0.0,False,19,a,5,31,8.0,9,1074,0,950,0,0.0,2.0,Fryers,0
0,0,0,None,None,0,221275,0,0,-1,1,0.0,0,0,3,-1.0,-1.0,0,Luke,0.0,0,0,0.0,581,False,0.0,0,0,0,0,0,,44,0,0,0,221275.jpg,0.0,0,0,Dreher,0.0,False,35,a,5,31,0.0,0,414,0,282,0,0.0,0.0,Dreher,0
0,0,6,75,0,0,154051,0,0,-1,1,1.3,0,0,3,0.0,0.0,0,Oviemuno,0.0,0,0,0.3,582,False,0.0,0,0,0,0,8,Ankle injury - 75% chance of playing,44,0,0,0,154051.jpg,1.0,0,0,Ejaria,0.0,False,53,d,9,14,2.0,2,276,0,278,0,0.0,0.5,Ejaria,0
0,0,0,None,None,0,38038,0,0,-2,2,0.0,0,0,1,0.5,0.5,0,Ben,0.0,0,0,0.0,583,False,0.0,0,0,0,0,0,,43,0,0,0,38038.jpg,0.0,0,0,Hamer,0.0,False,12,a,8,13,0.0,0,393,0,427,0,0.0,0.0,Hamer,0
0,0,0,100,75,0,101179,0,0,-1,1,0.0,0,0,3,0.4,0.4,0,Lloyd,0.0,0,0,0.0,584,False,0.0,0,0,0,0,0,,44,0,0,0,101179.jpg,0.0,0,0,Isgrove,0.0,False,27,a,13,20,0.0,0,360,0,292,0,0.0,0.0,Isgrove,0
0,0,0,None,None,0,221271,0,0,0,0,0.0,0,0,2,-1.0,-1.0,0,Ben,0.0,0,0,0.0,585,False,0.0,0,0,0,0,0,,40,0,0,0,221271.jpg,0.0,0,0,Wynter,0.1,False,44,a,5,31,0.0,0,9129,0,6584,0,0.0,0.0,Wynter,0
0,0,0,100,75,0,158544,0,0,0,0,0.0,0,0,3,0.4,0.4,0,Jake,0.0,0,0,0.0,586,False,0.0,0,0,0,0,0,,45,0,0,0,158544.jpg,0.0,0,0,Hesketh,0.0,False,42,a,13,20,0.0,0,257,0,204,0,0.0,0.0,Hesketh,0
0,0,30,100,25,1,114000,0,0,0,0,42.7,0,0,3,-0.2,-0.4,0,George,0.0,4,0,10.6,587,False,34.2,0,0,0,0,235,,45,0,0,0,114000.jpg,1.4,0,0,Honeyman,0.0,False,39,a,15,56,29.0,7,304,0,220,0,0.0,1.6,Honeyman,1
0,0,0,75,0,0,208987,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Jeff,0.0,0,0,0.0,588,False,0.0,0,0,0,0,0,Ankle injury - 75% chance of playing,45,0,0,0,208987.jpg,0.0,0,0,Reine-Adelaide,0.0,False,31,d,1,3,0.0,0,305,0,252,0,0.0,0.0,Reine-Adelaide,0
0,0,0,None,None,0,154050,0,0,-1,1,0.0,0,0,3,0.5,0.5,0,Olufela,0.0,0,0,0.0,589,False,0.0,0,0,0,0,0,,44,0,0,0,154050.jpg,0.0,0,0,Olomola,0.0,False,32,a,13,20,0.0,0,480,0,351,0,0.0,0.0,Olomola,0
0,0,0,100,0,0,154566,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Dominic,0.0,0,0,0.0,590,False,0.0,0,0,0,0,0,,50,0,0,0,154566.jpg,0.0,0,0,Solanke,0.0,False,41,a,4,8,0.0,0,901,0,769,0,0.0,0.0,Solanke,0
0,0,0,None,None,0,82257,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Raphael,0.0,0,0,0.0,591,False,0.0,0,0,0,0,0,,40,0,0,0,82257.jpg,0.0,0,0,Spiegel,0.2,False,34,a,20,21,0.0,0,9302,0,3967,0,0.0,0.0,Spiegel,0
1,0,132,100,75,1,153373,0,0,-3,3,58.4,0,0,3,0.4,0.4,0,Sam,0.0,9,0,20.8,592,False,123.6,0,0,0,0,616,,42,0,0,0,153373.jpg,1.8,0,0,McQueen,0.1,False,38,a,13,20,25.0,23,10744,0,8188,0,0.0,5.5,McQueen,0
0,0,5,None,None,0,154043,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Ainsley,0.0,0,0,0.2,593,False,2.2,0,0,0,0,2,,45,0,0,0,154043.jpg,1.0,0,0,Maitland-Niles,0.0,False,55,a,1,3,0.0,1,171,0,158,0,0.0,0.2,Maitland-Niles,0
0,0,39,100,100,0,41674,0,0,0,0,0.2,0,0,2,0.5,0.0,1,Kevin,0.0,6,0,6.1,594,False,56.4,0,0,0,0,270,,40,0,0,0,41674.jpg,1.0,0,0,Long,0.1,False,28,a,3,90,4.0,3,8158,0,6424,0,0.0,0.8,Long,0
0,1,46,100,0,0,177815,0,0,0,0,10.0,0,0,4,0.0,0.0,0,Dominic,0.0,7,1,14.1,595,False,53.2,0,0,0,0,347,,45,0,0,0,177815.jpg,1.5,0,0,Calvert-Lewin,0.1,False,29,a,6,11,82.0,17,6866,0,5041,0,0.0,3.8,Calvert-Lewin,1
0,0,0,None,None,0,185056,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Mateusz,0.0,0,0,0.0,596,False,0.0,0,0,0,0,0,,40,0,0,0,185056.jpg,0.0,0,0,Hewelt,0.1,False,41,a,6,11,0.0,0,3037,0,1721,0,0.0,0.0,Hewelt,0
0,0,0,None,None,0,3201,0,0,0,0,0.0,0,0,1,0.5,0.5,0,Stuart,0.0,0,0,0.0,597,False,0.0,0,0,0,0,0,,40,0,0,0,3201.jpg,0.0,0,0,Taylor,0.1,False,28,a,13,20,0.0,0,4916,0,2866,0,0.0,0.0,Taylor,0
0,0,0,None,None,0,200617,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Daniel,0.0,0,0,0.0,598,False,0.0,0,0,0,0,0,,45,0,0,0,200617.jpg,0.0,0,0,James,0.0,False,51,a,16,80,0.0,0,464,0,388,0,0.0,0.0,James,0
0,0,0,None,None,0,220650,0,0,0,0,0.0,0,0,3,-0.5,-0.5,0,Thibaud,0.0,0,0,0.0,599,False,0.0,0,0,0,0,0,,45,0,0,0,220650.jpg,0.0,0,0,Verlinden,0.0,False,55,a,14,110,0.0,0,243,0,200,0,0.0,0.0,Verlinden,0
0,0,17,None,None,0,61302,0,0,0,0,0.0,0,0,1,-0.5,-0.5,3,Ryan,0.0,1,0,3.4,600,False,33.8,0,0,0,0,90,,40,0,0,0,61302.jpg,3.0,0,4,Allsop,0.1,False,21,a,2,91,0.0,3,3634,0,1668,0,0.0,0.8,Allsop,0
0,0,0,0,0,0,112520,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Alex,0.0,0,0,0.0,601,False,0.0,0,0,0,0,0,Loaned to Kidderminster Harriers until the end of the season,40,0,0,0,112520.jpg,0.0,0,0,Palmer,0.0,False,40,u,19,35,0.0,0,2796,0,2115,0,0.0,0.0,Palmer,0
