name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Luca Barrington,MID,Brighton,-0.5,0,0,0,0,0.0,755,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,1,0,0,0,0,17,0,96,0,0,2,0.0,0,16,35,19,45,False,0,17
José Malheiro de Sá,GK,Wolves,0.8,0,0,0,0,0.0,569,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,19,0,0,0,0,17,0,141701,0,0,3,0.0,0,-3175,2690,5865,50,False,0,17
João Neves Virgínia,GK,Everton,0.5,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,6,0,0,0,0,17,0,59756,0,2,0,0.0,0,-1189,251,1440,39,False,0,17
Saša Lukić,MID,Fulham,0.1,0,0,3,0,14.1,276,0.24,0.24,0.00,1.57,168,1,0,1.9,4.8,2023-12-16T15:00:00Z,14,15,0,0,0,0,17,0,32387,0,0,3,0.0,1,-1396,427,1823,44,False,0,17
Jacob Ramsey,MID,Aston Villa,1.2,0,0,10,0,47.3,55,0.29,0.44,0.15,0.51,163,1,0,7.8,11.2,2023-12-17T14:00:00Z,89,4,0,0,0,0,17,0,9312,1,2,1,19.0,2,887,1304,417,59,False,0,17
Sandro Tonali,MID,Newcastle,0.0,0,0,0,0,0.0,429,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,0,0,0,17,0,123528,0,0,3,0.0,0,-1598,23,1621,52,True,0,17
Nathan Fraser,FWD,Wolves,0.0,0,0,0,0,0.0,704,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,19,0,0,0,0,17,0,7098,0,0,3,0.0,0,161,627,466,45,False,0,17
Keane Lewis-Potter,MID,Brentford,3.4,0,1,21,1,0.8,107,0.01,0.12,0.11,0.85,163,0,1,6.0,38.6,2023-12-17T14:00:00Z,67,2,0,0,0,0,17,0,2459,1,2,1,21.0,9,-225,85,310,47,True,0,17
Dwight McNeil,MID,Everton,7.1,1,0,20,1,15.7,259,0.22,0.29,0.07,0.77,164,0,0,5.2,27.2,2023-12-16T17:30:00Z,90,6,0,0,0,0,17,0,46899,1,2,0,9.0,6,16108,19172,3064,54,False,0,17
Moisés Caicedo Corozo,MID,Chelsea,2.5,0,0,18,1,32.1,126,0.04,0.08,0.04,0.37,165,0,0,5.4,20.2,2023-12-16T15:00:00Z,90,17,0,0,0,0,17,0,136767,1,0,2,2.0,3,-2521,2347,4868,46,True,0,17
Jorge Luiz Frello Filho,MID,Arsenal,0.9,0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,5,0,0,0,0,17,0,19095,0,0,2,0.0,0,-267,178,445,53,True,0,17
Kenny Tete,DEF,Fulham,0.9,0,0,7,0,14.8,285,0.03,0.03,0.00,2.51,168,2,0,3.1,15.8,2023-12-16T15:00:00Z,29,15,0,0,0,0,17,0,32623,0,0,3,0.0,0,-250,936,1186,44,False,0,17
Darko Churlinov,MID,Burnley,-0.5,0,0,0,0,0.0,162,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,9,0,0,0,0,17,0,2051,0,2,0,0.0,0,-53,34,87,44,True,0,17
Jack Harrison,MID,Everton,3.3,0,0,14,1,16.9,661,0.06,0.06,0.00,0.77,164,0,0,3.0,11.0,2023-12-16T17:30:00Z,90,6,0,0,0,0,17,0,13824,1,2,0,2.0,3,224,1570,1346,55,False,0,17
Timothy Castagne,DEF,Fulham,2.5,0,0,8,0,11.0,688,0.00,0.00,0.00,1.46,168,1,0,1.6,5.2,2023-12-16T15:00:00Z,60,15,0,0,0,0,17,0,60082,1,0,3,0.0,2,6972,9192,2220,45,False,0,17
CJ Egan-Riley,DEF,Burnley,-0.5,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,9,0,0,0,0,17,0,23819,0,2,0,0.0,0,-514,427,941,39,True,0,17
Romelu Lukaku Bolingoli,FWD,Chelsea,0.0,0,0,0,0,0.0,207,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,28814,0,0,2,0.0,0,-122,0,122,68,True,0,17
James Garner,MID,Everton,2.5,0,0,8,1,34.9,250,0.24,0.27,0.03,0.77,164,0,0,6.4,17.8,2023-12-16T17:30:00Z,90,6,0,0,0,0,17,0,12397,1,2,0,11.0,2,-439,621,1060,49,False,1,17
Thiago Emiliano da Silva,DEF,Chelsea,2.7,0,2,32,1,12.9,217,0.03,0.03,0.00,0.37,165,0,0,4.3,29.8,2023-12-16T15:00:00Z,90,17,0,0,0,0,17,0,393110,1,0,2,0.0,8,10544,22587,12043,50,True,0,17
Rob Holding,DEF,Crystal Palace,0.0,0,0,0,0,0.0,7,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,13,0,0,0,0,17,0,12658,0,2,2,0.0,0,-377,70,447,43,False,0,17
Aaron Wan-Bissaka,DEF,Man Utd,0.6,0,0,0,0,0.0,401,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,11,0,0,0,0,17,0,227980,0,0,0,0.0,0,-12260,1158,13418,44,False,0,17
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,1,0,0,0,0,17,0,1449,0,0,2,0.0,0,-11,0,11,55,False,0,17
Álvaro Fernández Carreras,DEF,Man Utd,0.0,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,11,0,0,0,0,17,0,13346,0,0,0,0.0,0,-196,0,196,40,False,0,17
Bertrand Traoré,MID,Aston Villa,0.0,0,0,0,0,0.0,59,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,4,0,0,0,0,17,0,1787,0,2,1,0.0,0,-50,9,59,50,False,0,17
Nathan Patterson,DEF,Everton,3.1,0,1,28,1,16.4,262,0.18,0.18,0.00,0.77,164,0,0,3.3,17.0,2023-12-16T17:30:00Z,90,6,0,0,0,0,17,0,18978,1,2,0,0.0,7,579,1110,531,44,False,0,17
Christopher Nkunku,FWD,Chelsea,0.5,0,0,0,0,0.0,212,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,84262,0,0,2,0.0,0,19018,21400,2382,73,True,0,17
Serge Aurier,DEF,Nott'm Forest,0.2,0,0,0,0,0.0,436,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,106035,0,2,0,0.0,0,-16327,71,16398,45,True,0,17
Tom Cairney,MID,Fulham,4.5,0,0,16,0,1.7,268,0.01,0.03,0.02,2.40,168,2,0,3.1,11.8,2023-12-16T15:00:00Z,75,15,0,0,0,0,17,0,6582,1,0,3,17.0,2,3116,3552,436,49,False,0,17
Harry Arter,MID,Nott'm Forest,0.0,0,0,0,0,0.0,435,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,20234,0,2,0,0.0,0,-1868,1890,3758,43,True,0,17
Alex Matos,MID,Chelsea,0.5,0,0,0,0,0.0,718,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,846,0,0,2,0.0,0,-26,42,68,45,True,0,17
Mohamed Dräger,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,444,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,5970,0,2,0,0.0,0,-113,0,113,40,True,0,17
Rúnar Alex Rúnarsson,GK,Arsenal,0.0,0,0,0,0,0.0,18,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,5,0,0,0,0,17,0,8808,0,0,2,0.0,0,-167,0,167,40,True,0,17
Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,347,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,8,0,0,0,0,17,0,8858,0,2,2,0.0,0,-82,142,224,39,True,0,17
Bénie Traoré,FWD,Sheffield Utd,-0.1,0,0,0,0,0.0,593,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,7,0,0,0,0,17,0,3654,0,0,2,0.0,0,-72,107,179,52,False,0,17
Jurriën Timber,DEF,Arsenal,0.0,0,0,0,0,0.0,585,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,5,0,0,0,0,17,0,47417,0,0,2,0.0,0,-378,27,405,46,True,0,17
Jordan Beyer,DEF,Burnley,2.3,0,0,14,0,5.1,160,0.10,0.17,0.07,1.34,164,2,0,2.8,15.6,2023-12-16T17:30:00Z,90,9,0,0,0,0,17,0,165359,1,2,0,7.0,1,10448,15547,5099,40,True,0,17
Wes Foderingham,GK,Sheffield Utd,2.9,0,0,14,0,0.0,482,0.00,0.00,0.00,2.75,165,2,0,2.3,23.0,2023-12-16T15:00:00Z,90,7,0,0,0,0,17,4,36810,1,0,2,0.0,2,3737,5606,1869,45,False,0,17
Konstantinos Mavropanos,DEF,West Ham,0.4,0,0,0,0,0.0,676,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,20,0,0,0,0,17,0,3211,0,0,3,0.0,0,-58,68,126,45,True,0,17
Diego Manuel Jadon da Silva Moreira,MID,Chelsea,0.0,0,0,0,0,0.0,681,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,216,0,0,2,0.0,0,-1,0,1,45,True,0,17
Odsonne Edouard,FWD,Crystal Palace,0.0,0,0,0,0,0.0,225,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,13,0,0,0,0,17,0,323384,0,2,2,0.0,0,-112974,2733,115707,55,False,0,17
Owen Dodgson,DEF,Burnley,0.0,0,0,0,0,0.0,622,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,9,0,0,0,0,17,0,2996,0,2,0,0.0,0,-35,0,35,40,True,0,17
Matt Ritchie,MID,Newcastle,1.3,0,0,2,0,1.5,425,0.00,0.16,0.16,0.09,168,0,0,4.0,1.2,2023-12-16T15:00:00Z,6,10,0,0,0,0,17,0,17311,0,0,3,37.0,1,-383,365,748,44,True,0,17
Lyle Foster,FWD,Burnley,-0.1,0,0,2,0,3.9,168,0.00,0.07,0.07,0.37,164,0,0,3.2,5.0,2023-12-16T17:30:00Z,45,9,0,0,0,0,17,0,58962,0,2,0,23.0,1,-7955,94,8049,49,True,0,17
Aaron Ramsey,MID,Burnley,0.0,0,0,0,0,0.0,675,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,9,0,0,0,0,17,0,4100,0,2,0,0.0,0,-323,96,419,50,True,0,17
James Milner,MID,Brighton,0.7,0,0,2,0,2.1,142,0.00,0.00,0.00,1.28,161,1,0,0.9,7.0,2023-12-17T14:00:00Z,59,1,0,0,0,0,17,0,12443,1,0,2,0.0,1,-71,159,230,48,False,0,17
Nathan Redmond,MID,Burnley,0.1,0,0,2,0,0.3,600,0.00,0.00,0.00,0.27,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,3,9,0,0,0,0,17,0,2394,0,2,0,0.0,1,-47,28,75,48,True,0,17
Mathias Jorgensen,DEF,Brentford,0.4,0,0,9,0,0.8,121,0.01,0.01,0.00,1.42,163,2,0,1.0,8.8,2023-12-17T14:00:00Z,90,2,0,0,0,0,17,0,6807,1,2,1,0.0,1,-69,70,139,43,True,0,17
Michael Olise,MID,Crystal Palace,3.8,0,2,32,0,25.5,236,0.04,0.88,0.84,1.61,167,2,1,9.0,42.2,2023-12-16T15:00:00Z,90,13,0,0,0,0,17,0,28903,1,2,2,22.0,9,-4431,2834,7265,58,False,0,17
Oliver Skipp,MID,Spurs,1.0,0,0,5,0,14.4,515,0.00,0.00,0.00,1.40,169,0,0,2.3,6.8,2023-12-15T20:00:00Z,58,16,0,0,0,0,17,0,9468,0,2,0,2.0,1,-193,238,431,46,False,0,17
Leander Dendoncker,MID,Aston Villa,0.4,0,0,3,0,0.0,40,0.00,0.00,0.00,0.00,163,0,0,0.2,2.2,2023-12-17T14:00:00Z,1,4,0,0,0,0,17,0,1978,0,2,1,0.0,1,27,97,70,49,False,0,17
Scott McKenna,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,455,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,8830,0,2,0,0.0,0,-153,41,194,44,True,0,17
Michael Keane,DEF,Everton,2.5,0,2,32,1,0.7,257,0.01,0.48,0.47,0.77,164,0,1,10.3,58.8,2023-12-16T17:30:00Z,90,6,0,0,0,0,17,0,19655,1,2,0,43.0,14,-417,176,593,43,False,0,17
Sasa Kalajdzic,FWD,Wolves,0.6,0,0,0,0,0.0,562,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,19,0,0,0,0,17,0,17099,0,0,3,0.0,0,-1057,262,1319,49,False,0,17
Jarrod Bowen,MID,West Ham,3.8,0,0,19,1,3.2,526,0.05,0.19,0.14,0.65,170,0,1,7.5,38.0,2023-12-17T14:00:00Z,90,20,0,0,0,0,17,0,2259574,1,0,3,34.0,8,74845,172848,98003,77,True,0,17
Matt Turner,GK,Nott'm Forest,1.0,0,0,13,0,0.0,28,0.00,0.00,0.00,1.53,169,2,0,2.9,29.2,2023-12-15T20:00:00Z,90,18,0,0,0,0,17,4,1294770,1,2,0,0.0,2,11015,38477,27462,39,True,0,17
Raheem Sterling,MID,Chelsea,3.9,1,0,18,1,30.9,216,0.59,0.81,0.22,0.24,165,0,0,9.2,30.2,2023-12-16T15:00:00Z,74,17,0,0,0,0,17,0,1261701,1,0,2,31.0,6,53745,144205,90460,71,True,0,17
Kell Watts,DEF,Newcastle,0.0,0,0,0,0,0.0,431,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,0,0,0,17,0,5900,0,0,3,0.0,0,-109,0,109,40,True,0,17
Sergi Canós Tenés,MID,Brentford,0.0,0,0,0,0,0.0,95,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,2,0,0,0,0,17,0,1189,0,2,1,0.0,0,-15,0,15,50,True,0,17
Yegor Yarmoliuk,MID,Brentford,1.6,0,0,-1,0,0.0,120,0.00,0.00,0.00,0.03,163,0,0,0.0,0.0,2023-12-17T14:00:00Z,2,2,0,0,0,0,17,0,61419,0,2,1,0.0,0,-2023,652,2675,44,True,1,17
Robert Sánchez,GK,Chelsea,0.0,0,0,0,0,0.0,145,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,768221,0,0,2,0.0,0,-81936,39023,120959,47,True,0,17
Armando Broja,FWD,Chelsea,1.7,0,0,1,0,2.7,193,0.06,0.91,0.85,0.13,165,0,0,1.9,0.0,2023-12-16T15:00:00Z,15,17,0,0,0,0,17,0,21132,0,0,2,16.0,1,445,2756,2311,49,True,0,17
Chris Wood,FWD,Nott'm Forest,1.4,0,0,7,0,10.0,468,0.00,0.00,0.00,0.20,169,0,0,1.4,2.0,2023-12-15T20:00:00Z,22,18,0,0,0,0,17,0,67898,0,2,0,2.0,1,-5651,2458,8109,49,True,0,17
Jaden Philogene-Bidace,MID,Aston Villa,0.0,0,0,0,0,0.0,54,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,4,0,0,0,0,17,0,5971,0,2,1,0.0,0,-103,0,103,45,False,0,17
Filip Marschall,GK,Aston Villa,0.0,0,0,0,0,0.0,670,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,4,0,0,0,0,17,0,3108,0,2,1,0.0,0,91,231,140,40,False,0,17
Kalvin Phillips,MID,Man City,1.0,0,0,0,0,0.0,364,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,8,0,0,0,0,17,0,3969,0,2,2,0.0,0,-40,52,92,47,True,0,17
Rodrigo Bentancur,MID,Spurs,0.0,0,0,0,0,0.0,492,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,16,0,0,0,0,17,0,1543,0,2,0,0.0,0,-204,18,222,54,False,0,17
Matty Cash,DEF,Aston Villa,0.8,0,0,3,0,2.8,36,0.02,0.19,0.17,0.51,163,1,0,1.3,3.0,2023-12-17T14:00:00Z,64,4,0,0,0,0,17,0,2271410,1,2,1,7.0,2,-127324,41553,168877,48,False,0,17
Mason Holgate,DEF,Everton,0.0,0,0,0,0,0.0,255,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,6,0,0,0,0,17,0,45194,0,2,0,0.0,0,-1677,0,1677,40,False,0,17
Tariq Lamptey,DEF,Brighton,0.0,0,0,0,0,0.0,139,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,1,0,0,0,0,17,0,523941,0,0,2,0.0,0,-42786,232,43018,40,False,0,17
Joseph Anang,GK,West Ham,0.0,0,0,0,0,0.0,647,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,20,0,0,0,0,17,0,5799,0,0,3,0.0,0,-56,116,172,40,True,0,17
George Baldock,DEF,Sheffield Utd,0.7,0,0,0,0,0.0,473,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,7,0,0,0,0,17,0,708674,0,0,2,0.0,0,-29631,7052,36683,39,False,0,17
Jeff Hendrick,MID,Newcastle,0.0,0,0,0,0,0.0,414,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,0,0,0,17,0,2481,0,0,3,0.0,0,-42,0,42,44,True,0,17
Mark Gillespie,GK,Newcastle,0.5,0,0,0,0,0.0,411,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,0,0,0,17,0,9600,0,0,3,0.0,0,31,252,221,39,True,0,17
Ronnie Stutter,FWD,Chelsea,0.5,0,0,0,0,0.0,717,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,3606,0,0,2,0.0,0,-74,215,289,45,True,0,17
Nélson Cabral Semedo,DEF,Wolves,2.8,0,0,13,0,28.6,572,0.07,0.07,0.00,1.05,170,3,0,5.1,18.0,2023-12-17T14:00:00Z,79,19,0,0,0,0,17,0,70774,1,0,3,4.0,1,-2603,3923,6526,45,False,0,17
Kevin Mbabu,DEF,Fulham,0.0,0,0,0,0,0.0,277,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,15,0,0,0,0,17,0,21381,0,0,3,0.0,0,-541,0,541,40,False,0,17
Tyrell Malacia,DEF,Man Utd,0.0,0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,11,0,0,0,0,17,0,2372,0,0,0,0.0,0,-23,15,38,43,False,0,17
Chris Richards,DEF,Crystal Palace,-0.2,0,0,7,0,0.4,238,0.01,0.01,0.00,1.61,167,2,0,1.9,16.8,2023-12-16T15:00:00Z,90,13,0,0,0,0,17,0,62081,1,2,2,2.0,1,-888,1925,2813,39,False,0,17
Jordan Henderson,MID,Liverpool,0.0,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,14,0,0,0,0,17,0,587,0,0,0,0.0,0,-3,0,3,50,True,0,17
Daniel Gore,MID,Man Utd,0.0,0,0,0,0,0.0,685,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,11,0,0,0,0,17,0,676,0,0,0,0.0,0,-1,28,29,45,False,0,17
Kyle Walker,DEF,Man City,2.6,0,0,23,0,47.1,369,0.23,0.26,0.03,1.82,167,2,0,8.6,32.6,2023-12-16T15:00:00Z,90,8,0,0,0,0,17,0,1723317,1,2,2,6.0,1,13335,59180,45845,53,True,0,17
Vicente Guaita,GK,Crystal Palace,0.0,0,0,0,0,0.0,227,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,13,0,0,0,0,17,0,21813,0,2,2,0.0,0,-536,0,536,44,False,0,17
Braian Ojeda Rodríguez,MID,Nott'm Forest,0.0,0,0,0,0,0.0,459,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,201,0,2,0,0.0,0,-8,0,8,45,True,0,17
Mads Bech Sørensen,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,2,0,0,0,0,17,0,8685,0,2,1,0.0,0,-206,0,206,40,True,0,17
Femi Seriki,DEF,Sheffield Utd,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,171,0,0,0.0,0.0,2023-12-22T20:00:00Z,0,2,0,0,0,0,18,0,7462,0,1,1,0.0,0,-84,47,131,40,False,0,18
Josh Brooking,DEF,Chelsea,0.0,0,0,0,0,0.0,723,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,1964,0,1,2,0.0,0,-37,51,88,40,False,0,18
Radek Vítek,GK,Man Utd,0.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2023-12-23T12:30:00Z,0,19,0,0,0,0,18,0,2982,0,0,2,0.0,0,-21,37,58,40,False,0,18
Jack Hinshelwood,MID,Brighton,2.7,0,0,2,0,12.9,621,0.02,0.21,0.19,1.03,172,1,0,3.0,3.4,2023-12-21T20:00:00Z,74,8,0,0,0,0,18,0,4518,1,1,1,14.0,2,-146,393,539,45,False,0,18
Jadon Sancho,MID,Man Utd,0.0,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2023-12-23T12:30:00Z,0,19,0,0,0,0,18,0,40072,0,0,2,0.0,0,-171,31,202,67,False,0,18
Divock Origi,FWD,Nott'm Forest,0.7,0,0,5,0,11.9,714,0.02,0.02,0.00,0.17,177,0,0,1.5,3.4,2023-12-23T15:00:00Z,25,3,0,0,0,0,18,0,12235,1,3,2,0.0,1,-227,813,1040,50,True,0,18
Rhys Norrington-Davies,DEF,Sheffield Utd,-0.2,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,171,0,0,0.0,0.0,2023-12-22T20:00:00Z,0,2,0,0,0,0,18,0,16172,0,1,1,0.0,0,-132,845,977,39,False,0,18
Ionuț Radu,GK,Bournemouth,0.0,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,16,0,0,0,0,18,0,9939,0,3,2,0.0,0,-119,129,248,44,False,0,18
Andre Brooks,MID,Sheffield Utd,0.7,0,0,9,0,0.3,655,0.00,0.00,0.00,0.44,171,0,0,1.5,10.4,2023-12-22T20:00:00Z,57,2,0,0,0,0,18,0,3753,1,1,1,4.0,1,-39,127,166,44,False,0,18
Emil Krafth,DEF,Newcastle,1.9,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,12,0,0,0,0,18,0,1778,0,0,1,0.0,0,-29,73,102,44,False,0,18
Boubacar Traoré,MID,Wolves,0.7,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,7,0,0,0,0,18,0,41424,0,1,2,0.0,0,-755,800,1555,43,True,0,18
Denis Franchi,GK,Burnley,-0.5,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,10,0,0,0,0,18,0,15829,0,2,0,0.0,0,-221,128,349,39,False,0,18
James Shea,GK,Luton,-1.0,0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,15,0,0,0,0,18,0,12395,0,0,1,0.0,0,-257,50,307,43,True,0,18
Curtis Jones,MID,Liverpool,1.5,0,0,12,0,12.8,300,0.04,0.07,0.03,0.71,174,1,0,2.5,6.0,2023-12-23T17:30:00Z,67,1,0,0,0,0,18,0,5521,1,1,1,6.0,2,282,460,178,49,True,0,18
Myles Lewis-Skelly,MID,Arsenal,0.0,0,0,0,0,0.0,764,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2023-12-23T17:30:00Z,0,11,0,0,0,0,18,0,18,0,1,1,0.0,0,2,4,2,45,False,0,18
Devan Tanton,DEF,Fulham,0.5,0,0,0,0,0.0,732,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,6,0,0,0,0,18,0,1509,0,2,0,0.0,0,-18,82,100,40,True,0,18
Reece James,DEF,Chelsea,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,363223,0,1,2,0.0,0,-51536,113,51649,54,False,0,18
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,9,0,0,0,0,18,0,21193,0,1,2,0.0,0,-325,132,457,39,True,0,18
Anssumane Fati Vieira,MID,Brighton,0.0,0,0,0,0,0.0,700,0.00,0.00,0.00,0.00,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,8,0,0,0,0,18,0,40573,0,1,1,0.0,0,-2746,49,2795,64,False,0,18
Robin Olsen,GK,Aston Villa,0.5,0,0,0,0,0.0,53,0.00,0.00,0.00,0.00,171,0,0,0.0,0.0,2023-12-22T20:00:00Z,0,17,0,0,0,0,18,0,68807,0,1,1,0.0,0,-2875,147,3022,39,True,0,18
Ben Osborn,MID,Sheffield Utd,-0.3,0,0,0,0,0.0,489,0.00,0.00,0.00,0.00,171,0,0,0.0,0.0,2023-12-22T20:00:00Z,0,2,0,0,0,0,18,0,1356,0,1,1,0.0,0,5,22,17,48,False,0,18
Amad Diallo,MID,Man Utd,0.1,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2023-12-23T12:30:00Z,0,19,0,0,0,0,18,0,2044,0,0,2,0.0,0,-44,23,67,44,False,0,18
Anthony Elanga,MID,Nott'm Forest,3.7,0,0,19,0,2.3,378,0.01,0.36,0.35,1.57,177,3,1,8.7,41.8,2023-12-23T15:00:00Z,90,3,0,0,0,0,18,0,123791,1,3,2,43.0,7,-9975,4216,14191,50,True,0,18
