name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Willy Boly,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,425,0.00,0.00,0.00,0.00,107,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,15,0,0,0,0,11,0,14112,0,3,1,0.0,0,-407,254,661,43,True,0,11
Carlos Alcaraz Durán,MID,Southampton,0.0,0,0,0,0,0.0,450,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,20,0,0,0,0,11,0,2641,0,0,2,0.0,0,-61,0,61,49,False,0,11
Victor Lindelöf,DEF,Man Utd,0.7,0,0,0,0,0.0,376,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,11,0,0,0,0,11,0,9192,0,0,3,0.0,0,68,337,269,43,True,0,11
Ross Barkley,MID,Aston Villa,0.0,0,0,0,0,0.0,29,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2024-11-09T20:00:00Z,0,False,12,0,0,0,0,11,0,33909,0,0,2,0.0,0,-5627,28,5655,52,False,0,11
James McConnell,MID,Liverpool,1.0,0,0,0,0,0.0,330,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2024-11-09T20:00:00Z,0,False,2,0,0,0,0,11,0,6253,0,0,2,0.0,0,521,1132,611,44,True,0,11
Kobbie Mainoo,MID,Man Utd,0.0,0,0,0,0,0.0,378,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,11,0,0,0,0,11,0,236338,0,0,3,0.0,0,-13818,185,14003,52,True,0,11
Ramón Sosa,MID,Nott'm Forest,1.0,0,0,0,0,1.6,620,0.01,0.06,0.05,0.28,107,1,0,0.6,0.0,2024-11-10T14:00:00Z,16,False,15,0,0,0,0,11,0,4128,0,3,1,5.0,1,75,376,301,55,True,0,11
Sander Berge,MID,Fulham,2.3,0,0,13,1,18.0,622,0.15,0.15,0.00,1.52,104,0,0,2.8,10.0,2024-11-09T15:00:00Z,90,False,7,0,0,0,0,11,0,2322,1,2,0,0.0,3,67,206,139,50,False,0,11
Maldini Kacurri,DEF,Arsenal,0.5,0,0,0,0,0.0,657,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2024-11-10T16:30:00Z,0,False,6,0,0,0,0,11,0,6285,0,1,1,0.0,0,-122,368,490,40,False,0,11
Adam Armstrong,FWD,Southampton,2.5,0,0,1,0,5.1,453,0.04,0.09,0.05,1.26,110,2,0,1.8,3.4,2024-11-09T15:00:00Z,90,False,20,0,0,0,0,11,0,64847,1,0,2,9.0,2,3429,7190,3761,51,False,0,11
Aaron Cresswell,DEF,West Ham,0.0,0,0,0,0,0.0,517,0.00,0.00,0.00,0.00,109,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,8,0,0,0,0,11,0,172741,0,0,0,0.0,0,-5334,1475,6809,40,True,0,11
Emil Krafth,DEF,Newcastle,0.0,0,0,0,0,0.0,405,0.00,0.00,0.00,0.00,107,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,16,0,0,0,0,11,0,14031,0,3,1,0.0,0,-459,75,534,44,False,0,11
Jakub Kiwior,DEF,Arsenal,0.8,0,0,0,0,0.0,8,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2024-11-10T16:30:00Z,0,False,6,0,0,0,0,11,0,16531,0,1,1,0.0,0,-830,288,1118,48,False,0,11
Kristoffer Ajer,DEF,Brentford,0.0,0,0,0,0,0.0,86,0.00,0.00,0.00,0.00,101,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,3,0,0,0,0,11,0,29870,0,2,3,0.0,0,-3873,58,3931,44,True,0,11
Will Hughes,MID,Crystal Palace,0.0,0,0,0,0,0.0,203,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,9,0,0,0,0,11,0,3438,0,2,0,0.0,0,-434,40,474,49,True,0,11
David Ozoh,MID,Crystal Palace,0.0,0,0,0,0,0.0,212,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,9,0,0,0,0,11,0,143,0,2,0,0.0,0,-2,0,2,45,True,0,11
Jakub Moder,MID,Brighton,-0.3,0,0,4,0,0.1,137,0.00,0.00,0.00,0.16,102,0,0,0.2,2.2,2024-11-09T17:30:00Z,1,False,13,0,0,0,0,11,0,106784,0,1,2,0.0,1,-4179,6482,10661,44,True,0,11
Cieran Slicker,GK,Ipswich,-0.5,0,0,0,0,0.0,280,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,18,0,0,0,0,11,0,77555,0,2,1,0.0,0,-2308,422,2730,40,False,0,11
Raheem Sterling,MID,Arsenal,0.0,0,0,0,0,0.0,186,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2024-11-10T16:30:00Z,0,False,6,0,0,0,0,11,0,99551,0,1,1,0.0,0,-6113,122,6235,67,False,0,11
Raúl Jiménez,FWD,Fulham,3.0,1,0,16,1,19.0,252,0.18,0.31,0.13,1.48,104,0,0,4.4,13.6,2024-11-09T15:00:00Z,74,False,7,0,0,0,0,11,0,1130127,1,2,0,11.0,5,-78554,48928,127482,58,False,0,11
Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,0,0,0.0,483,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,10,0,0,0,0,11,0,127,0,2,1,0.0,0,-2,0,2,50,True,0,11
Myles Lewis-Skelly,MID,Arsenal,0.8,0,0,0,0,0.0,597,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2024-11-10T16:30:00Z,0,False,6,0,0,0,0,11,0,6715,0,1,1,0.0,0,-163,277,440,45,False,0,11
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,493,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,10,0,0,0,0,11,0,3432,0,2,1,0.0,0,-70,0,70,49,True,0,11
Tawanda Chirewa,MID,Wolves,0.0,0,0,0,0,0.0,538,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,17,0,0,0,0,11,0,3573,0,0,2,0.0,0,-169,0,169,45,True,0,11
Cameron Humphreys,MID,Ipswich,0.0,0,0,0,0,0.0,273,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,18,0,0,0,0,11,0,1813,0,2,1,0.0,0,-93,0,93,45,False,0,11
Ashley Young,DEF,Everton,4.3,0,0,24,1,33.9,238,0.06,0.13,0.07,0.83,109,0,0,6.0,22.0,2024-11-09T15:00:00Z,90,False,19,0,0,0,0,11,0,127999,1,0,0,4.0,5,371,10158,9787,45,False,1,11
James Bree,DEF,Southampton,-0.2,0,0,0,0,0.0,457,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,20,0,0,0,0,11,0,24759,0,0,2,0.0,0,2525,3669,1144,39,False,0,11
Alex Scott,MID,Bournemouth,0.0,0,0,0,0,0.0,77,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,5,0,0,0,0,12,0,3611,0,2,1,0.0,0,-241,26,267,48,True,0,12
Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,-1.0,0,0,0,0,0.0,427,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,1,0,0,0,0,12,0,19597,0,0,3,0.0,0,-351,412,763,42,False,0,12
Tomiyasu Takehiro,DEF,Arsenal,0.0,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,16,0,0,0,0,12,0,3968,0,0,3,0.0,0,-71,60,131,48,True,0,12
Malcolm Ebiowei,MID,Crystal Palace,0.0,0,0,0,0,0.0,197,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,2,0,0,0,0,12,0,281,0,2,2,0.0,0,-9,0,9,45,False,0,12
Ben Brereton Díaz,MID,Southampton,-1.2,0,0,0,0,0.0,584,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2024-11-24T14:00:00Z,0,False,12,0,0,0,0,12,0,20168,0,3,2,0.0,0,-1113,108,1221,50,True,0,12
Pau Torres,DEF,Aston Villa,0.5,0,0,11,0,3.9,52,0.03,0.03,0.00,1.26,112,2,0,2.1,15.4,2024-11-23T15:00:00Z,90,False,7,0,0,0,0,12,0,171133,1,2,2,2.0,1,-12924,3460,16384,45,True,0,12
Joel Ward,DEF,Crystal Palace,0.0,0,0,0,0,0.0,215,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,2,0,0,0,0,12,0,10211,0,2,2,0.0,0,-90,160,250,43,False,0,12
Will Lankshear,FWD,Spurs,-0.5,0,0,0,0,0.0,609,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,13,0,0,0,0,12,0,174060,0,4,0,0.0,0,-2922,11085,14007,45,False,0,12
Hwang Hee-chan,MID,Wolves,0.2,0,0,3,0,1.0,550,0.00,0.00,0.00,0.06,115,0,0,0.1,0.0,2024-11-23T15:00:00Z,1,False,9,0,0,0,0,12,0,26359,0,4,1,0.0,1,-916,152,1068,61,False,0,12
Mikey Moore,MID,Spurs,0.0,0,0,0,0,0.0,610,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,13,0,0,0,0,12,0,32168,0,4,0,0.0,0,-3598,216,3814,45,False,0,12
Hákon Valdimarsson,GK,Brentford,0.0,0,0,0,0,0.0,109,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,8,0,0,0,0,12,0,320946,0,0,0,0.0,0,-19452,958,20410,40,False,0,12
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0.0,75,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,5,0,0,0,0,12,0,2893,0,2,1,0.0,0,-107,0,107,40,True,0,12
João Victor Gomes da Silva,MID,Wolves,8.3,1,2,48,0,16.8,553,0.11,0.33,0.22,0.97,115,1,1,11.7,68.2,2024-11-23T15:00:00Z,90,False,9,0,0,0,0,12,0,23807,1,4,1,32.0,12,688,5167,4479,49,False,0,12
Cole Palmer,MID,Chelsea,2.1,0,0,13,0,35.3,182,0.17,1.06,0.89,1.11,117,1,0,6.1,9.4,2024-11-23T12:30:00Z,90,False,11,0,0,0,0,12,0,5914028,1,2,1,16.0,2,173436,357776,184340,109,False,0,12
Mitoma Kaoru,MID,Brighton,4.3,0,2,28,0,3.1,136,0.03,0.45,0.42,1.63,113,1,1,6.2,35.4,2024-11-23T15:00:00Z,90,False,3,0,0,0,0,12,0,569921,1,2,1,23.0,9,3340,44367,41027,64,False,0,12
Boubakary Soumaré,MID,Leicester,0.8,0,0,9,0,4.6,285,0.01,0.01,0.00,2.75,117,2,0,0.9,4.4,2024-11-23T12:30:00Z,90,False,6,0,0,0,0,12,0,36479,1,2,1,0.0,1,5666,8848,3182,44,True,1,12
Chris Wood,FWD,Nott'm Forest,2.3,0,0,2,0,1.6,447,0.00,0.00,0.00,0.27,111,1,0,1.0,2.4,2024-11-23T15:00:00Z,27,False,1,0,0,0,0,12,0,2535663,0,0,3,6.0,1,-65886,185125,251011,66,False,0,12
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,1,0,0,0,0,12,0,2563,0,0,3,0.0,0,-55,0,55,45,False,0,12
Jeffrey Schlupp,MID,Crystal Palace,1.0,0,0,5,0,0.3,214,0.00,0.04,0.04,0.32,112,1,0,2.0,3.0,2024-11-23T15:00:00Z,16,False,2,0,0,0,0,12,0,7828,0,2,2,17.0,1,-6,626,632,47,False,0,12
Milos Kerkez,DEF,Bournemouth,3.0,0,0,14,0,28.0,70,0.24,0.24,0.00,0.91,113,2,0,5.7,19.4,2024-11-23T15:00:00Z,80,False,5,0,0,0,0,12,0,169502,1,2,1,10.0,1,33749,53217,19468,44,True,0,12
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,1605,0,2,1,0.0,0,-52,0,52,45,False,0,12
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,133284,0,2,1,0.0,0,-4916,728,5644,43,False,0,12
Arijanet Muric,GK,Ipswich,2.7,0,0,12,0,0.0,568,0.00,0.00,0.00,0.80,116,1,0,2.3,23.4,2024-11-24T16:30:00Z,90,False,14,0,0,0,0,12,3,116333,1,1,1,0.0,3,-2288,3366,5654,44,True,0,12
Harvey Davies,GK,Liverpool,1.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2024-11-24T14:00:00Z,0,False,17,0,0,0,0,12,0,695,0,3,2,0.0,0,43,123,80,40,False,0,12
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,5615,0,2,1,0.0,0,-137,0,137,40,False,0,12
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,1,0,0,0,0,12,0,100537,0,0,3,0.0,0,-7113,1527,8640,44,False,0,12
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,False,10,0,0,0,0,12,0,4447,0,1,1,0.0,0,-164,0,164,45,False,0,12
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,13,0,0,0,0,12,0,55192,0,4,0,0.0,0,-776,555,1331,40,False,0,12
Conor Coady,DEF,Leicester,-0.5,0,0,0,0,0.0,288,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,6,0,0,0,0,12,0,32452,0,2,1,0.0,0,-321,1129,1450,40,True,0,12
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,False,15,0,0,0,0,12,0,15363,0,2,0,0.0,0,-172,292,464,44,False,0,12
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,4,0,0,0,0,12,0,5510,0,0,0,0.0,0,-168,48,216,54,True,0,12
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,7104,0,2,1,0.0,0,-252,44,296,43,False,0,12
Thomas Partey,MID,Arsenal,5.0,0,2,36,0,1.1,20,0.01,0.07,0.06,0.21,111,0,1,5.2,42.6,2024-11-23T15:00:00Z,45,False,16,0,0,0,0,12,0,107035,0,0,3,8.0,8,-4968,3583,8551,50,True,0,12
Harry Wilson,MID,Fulham,6.7,0,0,1,0,9.0,259,0.06,0.09,0.03,0.56,115,2,0,0.8,0.0,2024-11-23T15:00:00Z,31,False,20,0,0,0,0,12,0,58788,0,4,1,1.0,1,32959,36705,3746,52,True,0,12
Kasey McAteer,MID,Leicester,0.8,0,0,5,0,1.8,299,0.00,0.04,0.04,1.85,117,1,0,0.4,0.0,2024-11-23T12:30:00Z,70,False,6,0,0,0,0,12,0,3580,1,2,1,4.0,2,6,153,147,47,True,0,12
Curtis Jones,MID,Liverpool,4.5,0,0,13,0,10.3,324,0.04,0.08,0.04,1.23,120,2,0,3.1,8.0,2024-11-24T14:00:00Z,61,False,17,0,0,0,0,12,0,78804,1,3,2,13.0,2,11489,19877,8388,53,False,0,12
Wes Burns,MID,Ipswich,1.5,1,0,19,0,36.7,264,0.05,0.05,0.00,0.72,116,1,0,6.2,23.0,2024-11-24T16:30:00Z,81,False,14,0,0,0,0,12,0,3707,1,1,1,2.0,5,-296,33,329,49,True,0,12
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,8,0,0,0,0,12,0,274,0,0,0,0.0,0,-9,11,20,49,False,0,12
Yunus Emre Konak,MID,Brentford,0.3,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,8,0,0,0,0,12,0,8154,0,0,0,0.0,0,-166,311,477,45,False,0,12
Max Kilman,DEF,West Ham,4.3,0,0,31,1,0.7,524,0.00,0.00,0.00,1.69,119,0,0,2.9,27.8,2024-11-25T20:00:00Z,90,False,15,0,0,0,0,12,0,215869,1,2,0,0.0,6,-11501,2083,13584,45,False,0,12
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,528,0,2,1,0.0,0,-8,0,8,55,False,0,12
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,False,19,0,0,0,0,12,0,94750,0,2,0,0.0,0,-1651,1815,3466,40,True,0,12
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,False,14,0,0,0,0,12,0,8372,0,1,1,0.0,0,-311,0,311,40,True,0,12
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,2.2,0,0,7,0,24.2,571,0.18,0.28,0.10,1.38,118,3,0,4.7,5.6,2024-11-23T17:30:00Z,73,False,18,0,0,0,0,12,0,141918,1,4,0,17.0,2,-6066,12787,18853,65,True,0,12
Emerson Palmieri dos Santos,DEF,West Ham,5.3,1,0,33,1,16.5,520,0.05,0.05,0.00,1.60,119,0,0,5.5,36.2,2024-11-25T20:00:00Z,74,False,15,0,0,0,0,12,0,56935,1,2,0,2.0,9,-2350,1414,3764,44,False,0,12
Abdoulaye Doucouré,MID,Everton,2.0,0,0,7,1,2.8,217,0.03,0.03,0.00,1.10,114,0,0,0.9,4.0,2024-11-23T15:00:00Z,71,False,4,0,0,0,0,12,0,21177,1,0,0,2.0,3,-187,938,1125,51,True,0,12
Alfie Pond,DEF,Wolves,0.3,0,0,3,0,0.0,664,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,1,False,9,0,0,0,0,12,0,26051,0,4,1,0.0,1,8493,10028,1535,39,False,0,12
José Malheiro de Sá,GK,Wolves,3.3,0,0,9,0,0.0,554,0.00,0.00,0.00,1.03,115,1,0,1.2,12.2,2024-11-23T15:00:00Z,90,False,9,0,0,0,0,12,2,192610,1,4,1,0.0,2,7945,17065,9120,43,False,0,12
Alexander Isak,FWD,Newcastle,7.3,0,0,-3,0,15.8,401,0.03,0.74,0.71,0.91,119,2,0,4.1,0.0,2024-11-25T20:00:00Z,90,False,19,0,0,0,0,12,0,2223988,1,2,0,31.0,2,523212,552878,29666,85,True,0,12
Yves Bissouma,MID,Spurs,0.8,0,0,7,1,3.6,482,0.01,0.04,0.03,2.14,118,0,0,0.8,3.2,2024-11-23T17:30:00Z,90,False,13,0,0,0,0,12,0,45814,1,4,0,1.0,2,-4497,1446,5943,49,False,1,12
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,11,0,0,0,0,12,0,16130,0,2,1,0.0,0,-171,0,171,59,False,0,12
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,5,0,0,0,0,12,0,5386,0,2,1,0.0,0,-119,167,286,48,True,0,12
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,3.3,0,0,23,0,0.0,548,0.00,0.24,0.24,0.06,115,0,1,5.0,33.0,2024-11-23T15:00:00Z,1,False,9,0,0,0,0,12,0,7535,0,4,1,17.0,6,-277,360,637,53,False,0,12
Brajan Gruda,MID,Brighton,0.7,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,2432,0,2,1,0.0,0,14,106,92,54,False,0,12
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,18,0,0,0,0,12,0,96086,0,4,0,0.0,0,-1756,128,1884,63,True,0,12
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,11,0,0,0,0,12,0,22082,0,2,1,0.0,0,-749,0,749,44,False,0,12
Justin Devenny,MID,Crystal Palace,3.3,0,1,28,0,0.8,645,0.00,0.27,0.27,2.80,112,1,1,5.5,34.8,2024-11-23T15:00:00Z,73,False,2,0,0,0,0,12,0,1449,1,2,2,19.0,8,240,351,111,45,False,0,12
Craig Dawson,DEF,Wolves,2.7,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,9,0,0,0,0,12,0,23475,0,4,1,0.0,0,1618,4212,2594,44,False,0,12
Jordan Ayew,MID,Leicester,2.4,0,1,23,0,1.2,192,0.00,0.79,0.79,0.90,117,1,1,5.3,34.6,2024-11-23T12:30:00Z,19,False,6,0,0,0,0,12,0,22361,0,2,1,17.0,7,-2035,864,2899,52,True,0,12
Marcos Senesi,DEF,Bournemouth,1.0,0,0,-3,0,1.2,79,0.01,0.01,0.00,0.91,113,2,0,0.7,5.8,2024-11-23T15:00:00Z,64,False,5,0,0,0,0,12,0,81415,1,2,1,0.0,1,3167,9907,6740,48,True,0,12
Kiernan Dewsbury-Hall,MID,Chelsea,0.8,0,0,3,0,0.0,166,0.00,0.00,0.00,0.79,117,1,0,0.0,0.0,2024-11-23T12:30:00Z,1,False,11,0,0,0,0,12,0,13200,0,2,1,0.0,1,-150,232,382,56,False,0,12
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,7,0,0,0,0,12,0,1093,0,2,2,0.0,0,-31,0,31,40,True,0,12
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,18,0,0,0,0,12,0,24241,0,4,0,0.0,0,-307,0,307,53,True,0,12
Maxwel Cornet,MID,Southampton,-1.5,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2024-11-24T14:00:00Z,0,False,12,0,0,0,0,12,0,2751,0,3,2,0.0,0,-100,42,142,48,True,0,12
Jefferson Lerma Solís,MID,Crystal Palace,0.3,0,0,2,0,0.3,206,0.00,0.01,0.01,0.32,112,1,0,0.1,0.0,2024-11-23T15:00:00Z,26,False,2,0,0,0,0,12,0,4718,0,2,2,1.0,1,-268,84,352,48,False,0,12
Jannik Vestergaard,DEF,Leicester,0.5,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,6,0,0,0,0,12,0,203462,0,2,1,0.0,0,-2630,4021,6651,40,True,0,12
Jacob Wright,MID,Man City,0.5,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,18,0,0,0,0,12,0,603,0,4,0,0.0,0,175,247,72,45,True,0,12
Luke Thomas,DEF,Leicester,-0.5,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,6,0,0,0,0,12,0,137953,0,2,1,0.0,0,13504,20564,7060,39,True,0,12
Bruno Borges Fernandes,MID,Man Utd,9.7,0,0,15,0,39.6,366,0.31,0.48,0.17,1.59,116,1,0,5.7,7.8,2024-11-24T16:30:00Z,90,False,10,0,0,0,0,12,0,1805728,1,1,1,10.0,2,718568,740597,22029,84,False,0,12
Adam Smith,DEF,Bournemouth,1.0,0,0,-1,0,1.3,81,0.00,0.00,0.00,0.91,113,2,0,0.8,6.4,2024-11-23T15:00:00Z,74,False,5,0,0,0,0,12,0,21966,1,2,1,0.0,1,433,1669,1236,45,True,0,12
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,False,19,0,0,0,0,12,0,8087,0,2,0,0.0,0,-213,0,213,40,True,0,12
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,4255,0,2,1,0.0,0,-78,0,78,50,False,0,12
Rasmus Højlund,FWD,Man Utd,2.7,0,0,4,0,11.5,375,0.08,0.08,0.00,0.23,116,0,0,1.8,2.0,2024-11-24T16:30:00Z,22,False,10,0,0,0,0,12,0,195914,0,1,1,4.0,1,8708,33234,24526,69,False,0,12
Callum Wilson,FWD,Newcastle,0.1,0,0,4,0,1.1,421,0.00,0.00,0.00,0.28,119,0,0,0.3,2.0,2024-11-25T20:00:00Z,22,False,19,0,0,0,0,12,0,3828,0,2,0,0.0,1,-12,147,159,69,True,0,12
Crysencio Summerville,MID,West Ham,2.3,0,0,9,1,3.8,587,0.02,0.02,0.00,1.63,119,0,0,1.5,4.8,2024-11-25T20:00:00Z,83,False,15,0,0,0,0,12,0,52035,1,2,0,6.0,3,-2894,2081,4975,57,False,0,12
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,2,0,0,0,0,12,0,4222,0,2,2,0.0,0,-281,0,281,45,False,0,12
Oliver Skipp,MID,Leicester,-0.2,0,0,6,0,13.0,501,0.02,0.02,0.00,2.74,117,2,0,1.9,5.6,2024-11-23T12:30:00Z,79,False,6,0,0,0,0,12,0,4553,0,2,1,0.0,1,-89,143,232,48,True,1,12
Tomáš Souček,MID,West Ham,4.3,0,2,35,1,2.4,530,0.00,0.31,0.31,1.69,119,0,1,9.1,52.4,2024-11-25T20:00:00Z,90,False,15,0,0,0,0,12,0,219120,1,2,0,36.0,10,-21128,2842,23970,49,False,0,12
