code,deadline_time,deadline_time_formatted,event,event_day,finished,finished_provisional,id,kickoff_time,kickoff_time_formatted,minutes,provisional_start_time,started,stats,team_a,team_a_difficulty,team_a_score,team_h,team_h_difficulty,team_h_score
987933,2019-04-20T10:30:00Z,20 Apr 11:30,35,2,True,True,341,2019-04-21T15:00:00Z,21 Apr 16:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 147}, {'value': 1, 'element': 151}, {'value': 1, 'element': 152}], 'h': [{'value': 1, 'element': 13}, {'value': 1, 'element': 23}]}}, {'assists': {'a': [{'value': 1, 'element': 139}, {'value': 1, 'element': 150}, {'value': 1, 'element': 152}], 'h': [{'value': 1, 'element': 22}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 441}], 'h': [{'value': 1, 'element': 7}, {'value': 1, 'element': 10}, {'value': 1, 'element': 13}, {'value': 1, 'element': 451}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 137}], 'h': [{'value': 4, 'element': 2}]}}, {'bonus': {'a': [{'value': 3, 'element': 152}, {'value': 2, 'element': 147}], 'h': [{'value': 1, 'element': 23}]}}, {'bps': {'a': [{'value': 43, 'element': 152}, {'value': 33, 'element': 147}, {'value': 27, 'element': 150}, {'value': 27, 'element': 151}, {'value': 25, 'element': 139}, {'value': 20, 'element': 145}, {'value': 14, 'element': 137}, {'value': 10, 'element': 486}, {'value': 8, 'element': 140}, {'value': 5, 'element': 412}, {'value': 5, 'element': 441}, {'value': 2, 'element': 149}, {'value': 2, 'element': 505}], 'h': [{'value': 32, 'element': 23}, {'value': 24, 'element': 13}, {'value': 21, 'element': 22}, {'value': 19, 'element': 3}, {'value': 16, 'element': 20}, {'value': 15, 'element': 2}, {'value': 14, 'element': 16}, {'value': 13, 'element': 451}, {'value': 8, 'element': 8}, {'value': 8, 'element': 10}, {'value': 4, 'element': 581}, {'value': 3, 'element': 15}, {'value': -2, 'element': 450}]}}]",7,4,3,1,2,2
987934,2019-04-20T10:30:00Z,20 Apr 11:30,35,2,True,True,343,2019-04-21T15:00:00Z,21 Apr 16:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 252}, {'value': 1, 'element': 254}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 245}, {'value': 1, 'element': 253}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 254}], 'h': [{'value': 1, 'element': 102}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 468}], 'h': [{'value': 4, 'element': 88}]}}, {'bonus': {'a': [{'value': 3, 'element': 252}, {'value': 2, 'element': 245}, {'value': 1, 'element': 246}], 'h': []}}, {'bps': {'a': [{'value': 40, 'element': 252}, {'value': 35, 'element': 245}, {'value': 28, 'element': 246}, {'value': 27, 'element': 243}, {'value': 26, 'element': 247}, {'value': 25, 'element': 256}, {'value': 24, 'element': 468}, {'value': 18, 'element': 249}, {'value': 18, 'element': 254}, {'value': 11, 'element': 253}, {'value': 7, 'element': 251}, {'value': 3, 'element': 242}, {'value': 3, 'element': 255}, {'value': 3, 'element': 257}], 'h': [{'value': 17, 'element': 100}, {'value': 16, 'element': 88}, {'value': 13, 'element': 95}, {'value': 13, 'element': 98}, {'value': 12, 'element': 92}, {'value': 8, 'element': 94}, {'value': 7, 'element': 99}, {'value': 5, 'element': 90}, {'value': 4, 'element': 102}, {'value': 3, 'element': 106}, {'value': 3, 'element': 107}, {'value': 3, 'element': 504}, {'value': 3, 'element': 589}, {'value': 1, 'element': 176}]}}]",12,2,2,5,4,0
987935,2019-04-20T10:30:00Z,20 Apr 11:30,35,3,True,True,344,2019-04-22T19:00:00Z,22 Apr 20:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 78}, {'value': 1, 'element': 85}], 'h': [{'value': 1, 'element': 126}, {'value': 1, 'element': 579}]}}, {'assists': {'a': [{'value': 1, 'element': 87}], 'h': [{'value': 1, 'element': 113}, {'value': 1, 'element': 122}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 67}], 'h': [{'value': 1, 'element': 125}, {'value': 1, 'element': 499}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 6, 'element': 67}], 'h': [{'value': 1, 'element': 498}]}}, {'bonus': {'a': [{'value': 3, 'element': 85}], 'h': [{'value': 2, 'element': 122}, {'value': 1, 'element': 579}]}}, {'bps': {'a': [{'value': 31, 'element': 85}, {'value': 23, 'element': 78}, {'value': 19, 'element': 67}, {'value': 18, 'element': 70}, {'value': 17, 'element': 87}, {'value': 16, 'element': 80}, {'value': 13, 'element': 82}, {'value': 12, 'element': 72}, {'value': 10, 'element': 74}, {'value': 9, 'element': 69}, {'value': 7, 'element': 534}], 'h': [{'value': 28, 'element': 122}, {'value': 26, 'element': 579}, {'value': 22, 'element': 113}, {'value': 22, 'element': 126}, {'value': 16, 'element': 119}, {'value': 15, 'element': 116}, {'value': 15, 'element': 459}, {'value': 14, 'element': 121}, {'value': 13, 'element': 499}, {'value': 11, 'element': 498}, {'value': 10, 'element': 132}, {'value': 4, 'element': 131}, {'value': 3, 'element': 133}, {'value': 2, 'element': 125}]}}]",4,4,2,6,2,2
987919,2019-04-20T10:30:00Z,20 Apr 11:30,35,4,True,True,328,2019-04-23T18:45:00Z,23 Apr 19:45,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 364}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 365}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 66}, {'value': 1, 'element': 440}], 'h': [{'value': 1, 'element': 364}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 47}], 'h': [{'value': 1, 'element': 351}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 357}, {'value': 2, 'element': 353}, {'value': 1, 'element': 355}]}}, {'bps': {'a': [{'value': 17, 'element': 47}, {'value': 15, 'element': 48}, {'value': 13, 'element': 59}, {'value': 12, 'element': 466}, {'value': 10, 'element': 49}, {'value': 9, 'element': 56}, {'value': 9, 'element': 476}, {'value': 7, 'element': 440}, {'value': 7, 'element': 503}, {'value': 4, 'element': 65}, {'value': 1, 'element': 58}, {'value': 1, 'element': 62}, {'value': -1, 'element': 66}], 'h': [{'value': 31, 'element': 357}, {'value': 30, 'element': 353}, {'value': 26, 'element': 355}, {'value': 25, 'element': 364}, {'value': 24, 'element': 351}, {'value': 22, 'element': 354}, {'value': 19, 'element': 365}, {'value': 15, 'element': 366}, {'value': 11, 'element': 370}, {'value': 7, 'element': 371}, {'value': 6, 'element': 367}, {'value': 5, 'element': 356}, {'value': 4, 'element': 614}, {'value': 3, 'element': 549}]}}]",3,4,0,17,2,1
987899,2019-04-20T10:30:00Z,20 Apr 11:30,35,4,True,True,308,2019-04-23T18:45:00Z,23 Apr 19:45,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 347}], 'h': [{'value': 1, 'element': 395}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 381}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 335}, {'value': 1, 'element': 339}], 'h': [{'value': 1, 'element': 380}, {'value': 1, 'element': 386}, {'value': 1, 'element': 389}, {'value': 1, 'element': 390}, {'value': 1, 'element': 394}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 452}], 'h': [{'value': 3, 'element': 445}]}}, {'bonus': {'a': [{'value': 1, 'element': 347}], 'h': [{'value': 3, 'element': 395}, {'value': 2, 'element': 381}]}}, {'bps': {'a': [{'value': 22, 'element': 347}, {'value': 17, 'element': 331}, {'value': 16, 'element': 340}, {'value': 15, 'element': 452}, {'value': 14, 'element': 338}, {'value': 13, 'element': 335}, {'value': 10, 'element': 333}, {'value': 10, 'element': 343}, {'value': 7, 'element': 339}, {'value': 6, 'element': 344}, {'value': 6, 'element': 345}, {'value': 6, 'element': 556}, {'value': 2, 'element': 330}], 'h': [{'value': 25, 'element': 395}, {'value': 24, 'element': 381}, {'value': 17, 'element': 389}, {'value': 16, 'element': 445}, {'value': 12, 'element': 386}, {'value': 11, 'element': 383}, {'value': 10, 'element': 380}, {'value': 9, 'element': 391}, {'value': 7, 'element': 376}, {'value': 7, 'element': 392}, {'value': 3, 'element': 394}, {'value': 2, 'element': 524}, {'value': 1, 'element': 390}]}}]",16,3,1,18,2,1
987901,2019-04-20T10:30:00Z,20 Apr 11:30,35,5,True,True,310,2019-04-24T18:45:00Z,24 Apr 19:45,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 12}], 'h': [{'value': 1, 'element': 425}, {'value': 1, 'element': 432}, {'value': 1, 'element': 433}]}}, {'assists': {'a': [{'value': 1, 'element': 17}], 'h': [{'value': 2, 'element': 483}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 5}, {'value': 1, 'element': 17}, {'value': 1, 'element': 450}], 'h': [{'value': 1, 'element': 425}, {'value': 1, 'element': 427}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [], 'h': []}}, {'bonus': {'a': [{'value': 1, 'element': 12}], 'h': [{'value': 3, 'element': 483}, {'value': 2, 'element': 433}]}}, {'bps': {'a': [{'value': 26, 'element': 12}, {'value': 19, 'element': 17}, {'value': 14, 'element': 3}, {'value': 12, 'element': 20}, {'value': 11, 'element': 5}, {'value': 9, 'element': 15}, {'value': 8, 'element': 13}, {'value': 8, 'element': 22}, {'value': 8, 'element': 451}, {'value': 5, 'element': 552}, {'value': 4, 'element': 2}, {'value': 3, 'element': 450}, {'value': 2, 'element': 8}, {'value': 2, 'element': 18}], 'h': [{'value': 34, 'element': 483}, {'value': 28, 'element': 433}, {'value': 25, 'element': 432}, {'value': 23, 'element': 425}, {'value': 21, 'element': 475}, {'value': 12, 'element': 423}, {'value': 11, 'element': 519}, {'value': 9, 'element': 454}, {'value': 6, 'element': 427}, {'value': 6, 'element': 430}, {'value': 4, 'element': 500}, {'value': 3, 'element': 434}, {'value': 2, 'element': 448}, {'value': -1, 'element': 437}]}}]",1,3,1,20,4,3
987897,2019-04-20T10:30:00Z,20 Apr 11:30,35,5,True,True,306,2019-04-24T19:00:00Z,24 Apr 20:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 275}, {'value': 1, 'element': 276}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 270}, {'value': 1, 'element': 274}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 263}, {'value': 1, 'element': 279}], 'h': [{'value': 1, 'element': 286}, {'value': 1, 'element': 481}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 260}], 'h': [{'value': 3, 'element': 282}]}}, {'bonus': {'a': [{'value': 3, 'element': 268}, {'value': 3, 'element': 276}, {'value': 1, 'element': 265}], 'h': []}}, {'bps': {'a': [{'value': 31, 'element': 268}, {'value': 31, 'element': 276}, {'value': 27, 'element': 265}, {'value': 26, 'element': 263}, {'value': 25, 'element': 274}, {'value': 24, 'element': 260}, {'value': 20, 'element': 270}, {'value': 20, 'element': 275}, {'value': 14, 'element': 271}, {'value': 12, 'element': 272}, {'value': 8, 'element': 279}, {'value': 6, 'element': 280}, {'value': 3, 'element': 266}, {'value': 3, 'element': 281}], 'h': [{'value': 17, 'element': 292}, {'value': 15, 'element': 293}, {'value': 15, 'element': 304}, {'value': 14, 'element': 289}, {'value': 13, 'element': 282}, {'value': 10, 'element': 284}, {'value': 9, 'element': 300}, {'value': 9, 'element': 305}, {'value': 8, 'element': 302}, {'value': 5, 'element': 286}, {'value': 4, 'element': 301}, {'value': 3, 'element': 295}, {'value': 3, 'element': 481}]}}]",13,4,2,14,4,0
987947,2019-04-26T18:00:00Z,26 Apr 19:00,36,1,True,True,356,2019-04-26T19:00:00Z,26 Apr 20:00,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 2, 'element': 251}, {'value': 2, 'element': 253}, {'value': 1, 'element': 256}]}}, {'assists': {'a': [], 'h': [{'value': 2, 'element': 247}, {'value': 1, 'element': 245}, {'value': 1, 'element': 249}, {'value': 1, 'element': 253}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 191}], 'h': [{'value': 1, 'element': 468}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 253}, {'value': 2, 'element': 247}, {'value': 1, 'element': 245}]}}, {'bps': {'a': [{'value': 19, 'element': 461}, {'value': 12, 'element': 191}, {'value': 11, 'element': 194}, {'value': 10, 'element': 198}, {'value': 9, 'element': 192}, {'value': 9, 'element': 522}, {'value': 8, 'element': 514}, {'value': 5, 'element': 206}, {'value': 3, 'element': 193}, {'value': 3, 'element': 212}, {'value': 2, 'element': 208}, {'value': 1, 'element': 201}, {'value': -1, 'element': 211}, {'value': -1, 'element': 585}], 'h': [{'value': 56, 'element': 253}, {'value': 51, 'element': 247}, {'value': 40, 'element': 245}, {'value': 35, 'element': 251}, {'value': 31, 'element': 239}, {'value': 31, 'element': 256}, {'value': 28, 'element': 468}, {'value': 24, 'element': 246}, {'value': 24, 'element': 252}, {'value': 21, 'element': 249}, {'value': 6, 'element': 462}, {'value': 4, 'element': 248}, {'value': 3, 'element': 242}, {'value': 1, 'element': 472}]}}]",10,5,0,12,2,5
987950,2019-04-26T18:00:00Z,26 Apr 19:00,36,2,True,True,359,2019-04-27T11:30:00Z,27 Apr 12:30,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 415}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 417}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 408}, {'value': 1, 'element': 489}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 400}], 'h': [{'value': 6, 'element': 351}]}}, {'bonus': {'a': [{'value': 3, 'element': 409}, {'value': 2, 'element': 400}], 'h': [{'value': 1, 'element': 356}, {'value': 1, 'element': 549}]}}, {'bps': {'a': [{'value': 32, 'element': 409}, {'value': 31, 'element': 400}, {'value': 21, 'element': 408}, {'value': 21, 'element': 464}, {'value': 20, 'element': 415}, {'value': 18, 'element': 406}, {'value': 17, 'element': 417}, {'value': 14, 'element': 411}, {'value': 13, 'element': 410}, {'value': 11, 'element': 465}, {'value': 4, 'element': 489}, {'value': 3, 'element': 403}, {'value': 3, 'element': 413}, {'value': 3, 'element': 502}], 'h': [{'value': 26, 'element': 356}, {'value': 26, 'element': 549}, {'value': 24, 'element': 351}, {'value': 16, 'element': 353}, {'value': 15, 'element': 359}, {'value': 15, 'element': 365}, {'value': 13, 'element': 361}, {'value': 11, 'element': 364}, {'value': 9, 'element': 367}, {'value': 8, 'element': 370}, {'value': 6, 'element': 354}, {'value': 3, 'element': 366}, {'value': 2, 'element': 371}, {'value': -1, 'element': 614}]}}]",19,4,1,17,3,0
987944,2019-04-26T18:00:00Z,26 Apr 19:00,36,2,True,True,353,2019-04-27T14:00:00Z,27 Apr 15:00,90,False,True,"[{'goals_scored': {'a': [], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': [{'value': 1, 'element': 150}, {'value': 1, 'element': 412}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [], 'h': [{'value': 3, 'element': 137}]}}, {'bonus': {'a': [{'value': 2, 'element': 484}, {'value': 1, 'element': 162}, {'value': 1, 'element': 526}], 'h': [{'value': 3, 'element': 145}, {'value': 1, 'element': 137}, {'value': 1, 'element': 142}]}}, {'bps': {'a': [{'value': 27, 'element': 484}, {'value': 26, 'element': 162}, {'value': 26, 'element': 526}, {'value': 22, 'element': 157}, {'value': 20, 'element': 154}, {'value': 13, 'element': 168}, {'value': 13, 'element': 507}, {'value': 9, 'element': 167}, {'value': 9, 'element': 393}, {'value': 5, 'element': 175}, {'value': 3, 'element': 164}, {'value': 2, 'element': 172}, {'value': 2, 'element': 177}, {'value': 1, 'element': 170}], 'h': [{'value': 29, 'element': 145}, {'value': 26, 'element': 137}, {'value': 26, 'element': 142}, {'value': 21, 'element': 139}, {'value': 21, 'element': 140}, {'value': 15, 'element': 412}, {'value': 14, 'element': 150}, {'value': 8, 'element': 147}, {'value': 7, 'element': 486}, {'value': 5, 'element': 149}, {'value': 3, 'element': 152}, {'value': 1, 'element': 151}]}}]",8,2,0,7,2,0
987945,2019-04-26T18:00:00Z,26 Apr 19:00,36,2,True,True,354,2019-04-27T14:00:00Z,27 Apr 15:00,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 575}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 460}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 88}], 'h': [{'value': 8, 'element': 509}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 509}, {'value': 2, 'element': 460}, {'value': 1, 'element': 575}]}}, {'bps': {'a': [{'value': 15, 'element': 94}, {'value': 13, 'element': 92}, {'value': 13, 'element': 95}, {'value': 12, 'element': 100}, {'value': 12, 'element': 102}, {'value': 10, 'element': 88}, {'value': 9, 'element': 99}, {'value': 8, 'element': 90}, {'value': 8, 'element': 105}, {'value': 6, 'element': 504}, {'value': 6, 'element': 589}, {'value': 5, 'element': 176}, {'value': 3, 'element': 110}, {'value': 3, 'element': 573}], 'h': [{'value': 39, 'element': 509}, {'value': 34, 'element': 460}, {'value': 32, 'element': 575}, {'value': 27, 'element': 180}, {'value': 25, 'element': 455}, {'value': 23, 'element': 9}, {'value': 21, 'element': 510}, {'value': 12, 'element': 512}, {'value': 10, 'element': 182}, {'value': 4, 'element': 181}, {'value': 4, 'element': 487}, {'value': 3, 'element': 186}, {'value': 3, 'element': 480}, {'value': 1, 'element': 184}]}}]",5,2,0,9,2,1
987949,2019-04-26T18:00:00Z,26 Apr 19:00,36,2,True,True,358,2019-04-27T14:00:00Z,27 Apr 15:00,90,False,True,"[{'goals_scored': {'a': [{'value': 2, 'element': 43}, {'value': 1, 'element': 37}], 'h': [{'value': 1, 'element': 338}, {'value': 1, 'element': 347}, {'value': 1, 'element': 479}]}}, {'assists': {'a': [{'value': 1, 'element': 40}, {'value': 1, 'element': 42}, {'value': 1, 'element': 43}], 'h': [{'value': 1, 'element': 340}, {'value': 1, 'element': 343}, {'value': 1, 'element': 556}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 37}], 'h': [{'value': 1, 'element': 339}, {'value': 1, 'element': 347}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 25}], 'h': [{'value': 2, 'element': 452}]}}, {'bonus': {'a': [{'value': 3, 'element': 43}], 'h': [{'value': 2, 'element': 338}, {'value': 1, 'element': 340}]}}, {'bps': {'a': [{'value': 65, 'element': 43}, {'value': 24, 'element': 42}, {'value': 21, 'element': 40}, {'value': 16, 'element': 27}, {'value': 15, 'element': 25}, {'value': 14, 'element': 37}, {'value': 11, 'element': 32}, {'value': 11, 'element': 494}, {'value': 9, 'element': 31}, {'value': 9, 'element': 241}, {'value': 4, 'element': 259}, {'value': 3, 'element': 580}, {'value': 2, 'element': 41}, {'value': -3, 'element': 45}], 'h': [{'value': 34, 'element': 338}, {'value': 29, 'element': 340}, {'value': 25, 'element': 556}, {'value': 22, 'element': 347}, {'value': 16, 'element': 479}, {'value': 15, 'element': 335}, {'value': 15, 'element': 343}, {'value': 12, 'element': 333}, {'value': 10, 'element': 258}, {'value': 7, 'element': 452}, {'value': 6, 'element': 330}, {'value': 4, 'element': 339}, {'value': 3, 'element': 345}, {'value': -3, 'element': 348}]}}]",2,2,3,16,2,3
987951,2019-04-26T18:00:00Z,26 Apr 19:00,36,2,True,True,360,2019-04-27T14:00:00Z,27 Apr 15:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 432}, {'value': 1, 'element': 437}], 'h': [{'value': 1, 'element': 395}]}}, {'assists': {'a': [{'value': 1, 'element': 432}, {'value': 1, 'element': 433}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 432}, {'value': 1, 'element': 475}], 'h': [{'value': 1, 'element': 378}, {'value': 1, 'element': 389}, {'value': 1, 'element': 524}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [], 'h': [{'value': 1, 'element': 445}]}}, {'bonus': {'a': [{'value': 3, 'element': 432}, {'value': 1, 'element': 433}, {'value': 1, 'element': 437}], 'h': [{'value': 2, 'element': 395}]}}, {'bps': {'a': [{'value': 35, 'element': 432}, {'value': 24, 'element': 433}, {'value': 24, 'element': 437}, {'value': 17, 'element': 423}, {'value': 17, 'element': 483}, {'value': 14, 'element': 430}, {'value': 14, 'element': 475}, {'value': 14, 'element': 519}, {'value': 8, 'element': 427}, {'value': 7, 'element': 454}, {'value': 5, 'element': 425}, {'value': 4, 'element': 434}, {'value': 3, 'element': 448}], 'h': [{'value': 28, 'element': 395}, {'value': 20, 'element': 383}, {'value': 17, 'element': 382}, {'value': 15, 'element': 392}, {'value': 14, 'element': 389}, {'value': 14, 'element': 390}, {'value': 13, 'element': 391}, {'value': 12, 'element': 376}, {'value': 10, 'element': 378}, {'value': 9, 'element': 445}, {'value': 6, 'element': 380}, {'value': 2, 'element': 394}, {'value': -3, 'element': 524}]}}]",20,3,2,18,3,1
