assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
3,2000-07-21,26,766,True,True,100,100,9,0.31,223094,None,,0,0,-1,1,348.4,114,9,3,,5,4,1.8,1.8,2,2.02,0.07,22.96,0.78,20.94,39.98,1.36,0.71,Erling,1.3,243,23,38,1.29,21,False,274.2,6,2,351,False,916.8,13,3,2652,0,0,0,0,0,0,0,,2025-03-30T21:00:08.779885Z,149,1,1,p223094,0,1,1,0,,223094.jpg,5.8,5,2,0,161,False,0,0.0,Haaland,23.9,12,4,False,None,30,1.02,a,13,43,2022-07-01,1475.0,2,1,175,4260944,46714,7428029,14565,0.1,11.7,Haaland,2
0,None,0,0,False,True,0,0,0,0,461358,None,,0,0,0,0,0.0,800,86,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Julián,0.0,796,85,0,0,0,False,0.0,800,86,352,False,0.0,800,86,0,0,0,0,0,0,0,0,Transferred to Atletico Madrid,2024-08-13T07:07:51.627006Z,70,30,14,p461358,0,0,None,0,,461358.jpg,0.0,799,86,0,None,False,0,0,Álvarez,0.1,478,67,False,None,0,0,u,13,43,None,0.0,800,86,0,0,0,29624,5,0.0,0.0,J.Alvarez,0
0,None,0,0,False,True,0,0,0,0,121145,None,,0,0,-2,2,0.0,789,266,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,João,0.0,763,260,0,0,0,False,0.0,789,266,353,False,0.0,789,266,0,0,0,0,0,0,0,0,Permanent transfer to Saudi club Al-Hilal,2024-08-29T11:05:25.670531Z,53,143,15,p121145,0,0,None,0,,121145.jpg,0.0,788,265,0,None,False,0,0,Cavaco Cancelo,0.2,370,140,False,None,0,0,u,13,43,None,0.0,785,266,0,4654,0,78777,11,0.0,0.0,João Cancelo,0
3,1994-05-06,13,542,True,True,0,100,10,0.41,91651,None,,0,0,-1,1,579.3,57,47,None,,3,3,0.0,3.2,2,3.21,0.13,5.11,0.21,1.91,31.50,1.29,0.08,Mateo,2.7,149,60,29,1.19,6,False,139.1,86,57,354,False,606.4,90,33,2194,0,0,0,0,0,0,0,Suspended until 16 Aug,2025-05-21T00:00:08.373244Z,54,123,76,p91651,0,0,None,0,,91651.jpg,3.5,95,44,1,97,False,0,0.0,Kovačić,1.3,177,58,False,None,25,1.03,s,13,43,2023-06-27,204.0,163,103,109,777785,476,780651,10920,0.5,20.2,Kovačić,5
2,2004-11-21,1,285,True,True,100,100,5,0.24,477064,None,,0,0,-2,2,218.6,190,40,None,,0,2,2.8,2.8,0,1.01,0.05,2.33,0.11,1.32,27.60,1.32,0.06,Rico,2.3,161,48,27,1.29,1,False,65.0,243,78,355,False,293.8,239,88,1888,0,0,0,0,0,0,0,,2024-12-07T21:30:08.281236Z,43,586,131,p477064,0,0,None,0,,477064.jpg,2.4,225,70,1,241,False,0,0.0,Lewis,3.5,101,37,False,None,21,1.0,a,13,43,2022-07-16,139.0,228,58,66,2628281,1278,2450989,5562,0.5,15.3,Lewis,3
6,1998-08-27,6,345,True,True,100,100,8,0.46,465351,None,,0,0,-1,1,405.1,95,73,None,,1,3,3.2,3.2,5,3.24,0.18,4.17,0.23,0.93,23.13,1.32,0.05,Matheus Luiz,2.7,148,59,19,1.08,1,False,93.5,156,89,356,False,352.8,202,89,1580,0,0,0,0,0,0,0,,2024-12-21T22:00:08.310190Z,49,266,171,p465351,0,0,None,0,,465351.jpg,3.0,144,62,0,173,False,0,0.0,Nunes,0.2,402,137,False,None,18,1.03,a,13,43,2023-09-01,177.0,195,121,75,91006,510,83628,919,0.6,15.3,Matheus N.,4
0,2002-10-18,0,102,True,True,None,None,0,0.0,432714,None,,0,0,-4,4,64.6,342,194,None,,0,3,1.2,1.2,0,0.80,0.21,3.60,0.95,2.80,5.25,1.39,0.74,James,0.7,323,154,6,1.59,3,False,30.7,357,177,357,False,113.0,377,177,340,0,0,0,0,0,0,0,,None,46,356,229,p432714,0,0,None,0,,432714.jpg,2.1,272,118,0,241,False,0,0.0,McAtee,0.1,459,164,False,None,3,0.79,a,13,43,2021-07-26,136.0,230,132,31,30985,165,30040,586,0.2,6.7,McAtee,1
0,1992-11-06,0,144,True,True,None,None,3,0.25,88248,None,,0,0,-3,3,0.0,788,82,None,,0,1,0.5,0.5,0,0.00,0.0,0.00,0.0,0.00,19.12,1.57,0.0,Stefan,0.0,760,82,18,1.47,0,False,29.4,361,23,358,False,292.6,240,23,1099,0,0,0,0,0,0,0,,None,52,162,5,p88248,0,0,None,0,,88248.jpg,2.7,188,32,0,80,False,33,2.7,Ortega Moreno,0.7,242,31,False,None,12,0.98,a,13,43,2022-07-01,0.0,783,78,35,98296,171,125223,1463,0.0,6.7,Ortega Moreno,1
0,1996-06-22,0,21,True,True,100,50,0,0.0,220566,None,,0,0,-3,3,17.5,434,224,None,,0,3,0.8,0.4,1,0.09,0.11,0.09,0.11,0.00,0.33,0.41,0.0,Rodrigo 'Rodri',0.3,367,178,1,1.25,0,False,3.0,497,232,360,False,12.2,498,228,72,0,0,0,0,0,0,0,,2024-09-22T22:00:05.633631Z,62,61,34,p220566,0,0,None,0,,220566.jpg,1.0,524,246,0,200,False,0,0.0,Hernandez,0.8,233,74,False,None,1,1.25,a,13,43,2019-07-04,0.0,796,344,3,41529,1050,422849,165,0.0,0.5,Rodrigo,0
0,1997-05-14,6,380,True,True,100,100,10,0.41,171314,None,,0,0,0,0,171.1,225,54,None,,0,2,6.5,6.5,2,1.15,0.05,2.69,0.11,1.54,27.74,1.15,0.06,Rúben,6.0,23,5,21,0.87,0,False,76.7,204,63,361,False,445.6,160,59,2179,0,0,0,0,0,0,0,,2025-01-23T00:00:08.203274Z,55,108,12,p171314,1,0,None,0,,171314.jpg,3.2,127,31,0,173,False,0,0.0,Gato Alves Dias,5.4,70,23,False,None,24,0.99,a,13,43,2020-09-29,150.0,219,54,83,802747,25815,693896,10229,1.1,15.1,Rúben,4
0,1994-05-28,2,92,True,True,0,0,1,0.17,97299,None,,0,0,-2,2,49.8,359,121,None,,1,2,0.0,0.0,0,0.17,0.03,0.77,0.13,0.60,5.95,0.98,0.1,John,0.0,762,259,11,1.82,2,False,27.4,368,125,362,False,155.6,344,125,544,0,0,0,0,0,0,0,Thigh injury - Expected back 01 Jun,2025-02-21T13:30:09.715292Z,53,141,14,p97299,0,0,None,0,,97299.jpg,2.6,203,62,0,241,False,0,0.0,Stones,1.0,206,81,False,None,6,0.99,i,13,43,2016-08-09,70.0,307,96,29,197170,159,359318,203,0.0,5.5,Stones,1
0,None,0,63,False,True,0,0,0,0.0,58621,None,,0,0,-4,4,147.7,244,64,None,,0,2,0.0,0.0,0,1.34,0.12,1.46,0.13,0.12,19.26,1.79,0.01,Kyle,0.0,754,257,21,1.96,0,False,33.5,342,114,363,False,157.4,339,124,966,0,0,0,0,0,0,0,Loaned to Milan,2025-01-27T09:56:49.234718Z,51,178,24,p58621,0,0,None,0,,58621.jpg,0.9,527,176,0,241,False,0,0.0,Walker,2.5,123,45,False,None,9,0.84,u,13,43,2017-07-14,29.0,380,129,13,187185,0,910638,344,0.0,2.5,Walker,3
11,2004-04-10,15,438,True,True,100,100,8,0.41,510281,6,,-1,1,-5,5,682.6,37,32,4,,2,3,0.8,0.8,0,6.10,0.31,11.12,0.57,5.02,20.91,1.08,0.26,Sávio 'Savinho',0.3,365,176,25,1.29,1,False,177.0,52,37,571,False,415.0,173,69,1744,0,0,0,0,0,0,0,,2024-10-31T02:30:07.756984Z,60,79,51,p510281,0,0,None,0,,510281.jpg,3.8,67,31,0,30,False,0,0.0,Moreira de Oliveira,2.1,138,46,False,None,21,1.08,a,13,43,2024-07-18,669.0,41,25,105,1583108,745,1471924,10953,0.0,17.5,Savinho,3
0,2005-03-21,4,118,True,True,100,100,3,0.51,472769,None,,0,0,-1,1,76.2,322,187,None,,1,3,1.2,1.2,0,0.68,0.12,1.96,0.34,1.28,5.49,0.94,0.22,Nico,0.7,325,155,3,0.51,2,False,32.2,349,174,607,False,133.4,361,166,525,0,0,0,0,0,0,0,,2024-11-13T15:30:08.718593Z,49,267,172,p472769,0,0,None,0,,472769.jpg,3.4,103,46,0,241,False,0,0.0,O'Reilly,0.3,326,99,False,None,6,1.03,a,13,43,2022-12-16,112.0,262,149,31,59475,232,31411,5405,0.1,6.3,O’Reilly,0
6,1990-10-24,2,408,True,True,None,None,9,0.38,59859,2,,0,0,-2,2,707.1,35,30,2,,0,3,3.5,3.5,6,3.98,0.17,6.70,0.29,2.73,34.40,1.45,0.12,Ilkay,3.0,137,54,28,1.18,0,False,127.8,96,61,625,False,338.0,214,94,2134,0,0,0,0,0,0,0,,None,63,51,26,p59859,0,0,None,0,,59859.jpg,2.6,205,86,0,80,False,0,0.0,Gündogan,0.5,264,82,False,None,24,1.01,a,13,43,2024-08-23,232.0,147,94,83,181529,982,162154,1678,0.5,13.2,Gündogan,1
0,None,0,0,False,True,0,0,0,0,476369,None,,0,0,0,0,0.0,706,263,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Issa,0.0,622,242,0,0,0,False,0.0,709,264,626,False,0.0,709,264,0,0,0,0,0,0,0,0,Loaned to Benfica,2024-09-05T10:37:05.659734Z,45,405,70,p476369,0,0,None,0,,476369.jpg,0.0,714,263,0,None,False,0,0,Kaboré,0.0,755,257,False,None,0,0,u,13,43,None,0.0,687,262,0,491,0,793,0,0.0,0.0,Kaboré,0
0,None,0,0,False,True,0,0,0,0,516250,None,,0,0,0,0,0.0,721,296,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jacob,0.0,643,249,0,0,0,False,0.0,725,296,671,False,0.0,725,296,0,0,0,0,0,0,0,0,Loaned to Norwich City,2025-02-05T21:04:28.321130Z,45,432,271,p516250,0,0,None,0,,516250.jpg,0.0,729,297,0,241,False,0,0,Wright,0.0,716,296,False,None,0,0,u,13,43,2024-01-06,0.0,704,288,0,2083,0,1973,3,0.0,0.0,Wright,0
0,2005-11-04,0,7,True,True,100,100,0,0.0,554194,None,,0,0,0,0,2.2,488,177,None,,0,2,0.5,0.5,0,0.01,0.01,0.01,0.01,0.00,2.37,2.25,0.0,Jahmai,0.0,499,181,2,1.89,0,False,2.4,501,174,672,False,19.6,481,173,95,0,0,0,0,0,0,0,,2024-11-13T15:30:08.805382Z,40,701,211,p554194,0,0,None,0,,554194.jpg,0.5,549,190,0,241,False,0,0.0,Simpson-Pusey,0.0,605,209,False,None,1,0.95,a,13,43,2024-07-23,2.0,468,173,1,6681,66,5403,41,0.0,0.2,Simpson-Pusey,1
0,None,0,0,False,True,0,0,0,0,447880,None,,0,0,0,0,0.0,592,208,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,463,153,0,0,0,False,0.0,606,211,675,False,0.0,606,211,0,0,0,0,0,0,0,0,Loaned to Stoke City,2025-01-24T10:47:24.891848Z,40,662,180,p447880,0,0,None,0,,447880.jpg,0.0,613,210,0,241,False,0,0,Wilson-Esbrand,0.0,690,236,False,None,0,0,u,13,43,2021-09-17,0.0,554,199,0,2181,0,2279,6,0.0,0.0,Wilson-Esbrand,0
0,2004-10-25,0,2,True,True,None,None,0,0.0,487837,None,,0,0,0,0,0.1,525,57,None,,0,4,0.5,0.5,0,0.00,0.0,0.04,0.13,0.04,0.02,0.07,0.13,Divin,0.0,625,48,0,0.0,0,False,0.5,535,58,698,False,0.2,547,58,27,0,0,0,0,0,0,0,,None,45,408,68,p487837,0,0,None,0,,487837.jpg,1.0,487,52,0,241,False,0,0.0,Mubama,0.1,447,65,False,None,0,0.0,a,13,43,2024-12-15,5.0,454,58,1,35033,240,26454,217,0.0,0.2,Mubama,0
0,2005-07-21,0,0,True,True,None,None,0,0,494307,None,,0,0,0,0,0.0,600,211,None,,0,2,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Max,0.0,472,157,0,0,0,False,0.0,614,214,703,False,0.0,614,214,0,0,0,0,0,0,0,0,,None,40,672,185,p494307,0,0,None,0,,494307.jpg,0.0,621,213,0,241,False,0,0,Alleyne,0.0,693,237,False,None,0,0,a,13,43,2022-12-16,0.0,562,202,0,1356,28,1037,27,0.0,0.0,Alleyne,0
0,2007-06-24,0,0,True,True,None,None,0,0,613120,None,,0,0,0,0,0.0,638,64,None,,0,1,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Spike,0.0,518,65,0,0,0,False,0.0,651,75,704,False,0.0,651,75,0,0,0,0,0,0,0,0,,None,40,721,60,p613120,0,0,None,0,,613120.jpg,0.0,658,75,0,241,False,0,0,Brits,0.0,722,76,False,None,0,0,a,13,43,2024-12-25,0.0,603,45,0,1141,35,825,11,0.0,0.0,Brits,0
0,2004-02-29,0,78,True,True,None,None,2,0.36,578153,None,,0,0,0,0,33.9,391,138,None,,0,2,0.5,0.5,0,0.09,0.02,0.11,0.02,0.02,6.98,1.25,0.0,Abdukodir,0.0,752,256,6,1.07,0,False,14.1,421,146,732,False,102.0,393,138,503,0,0,0,0,0,0,0,,None,50,235,27,p578153,1,0,None,0,,578153.jpg,2.3,247,78,0,231,False,0,0.0,Khusanov,0.4,295,113,False,None,6,1.07,a,13,43,2025-01-20,4.0,463,169,14,118413,452,88089,1388,0.0,2.8,Khusanov,1
0,2006-01-12,0,4,True,True,None,None,0,0.0,616222,None,,0,0,0,0,0.0,761,265,None,,0,2,0.5,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Vitor,0.0,690,248,0,0.0,0,False,0.3,542,191,733,False,3.2,527,188,1,0,0,0,0,0,0,0,,None,45,488,80,p616222,0,0,None,0,,616222.jpg,1.0,502,174,0,30,False,0,0.0,de Oliveira Nunes dos Reis,0.0,682,232,False,None,0,0.0,a,13,43,2025-01-21,0.0,746,265,1,2473,40,1911,39,0.0,0.2,Vitor Reis,0
0,1971-01-18,0,0,True,True,None,None,0,0,100037973,None,,0,0,0,0,0.0,541,16,None,,0,5,8.2,8.2,9,0.00,0,0.00,0,0.00,0.00,0,0,Pep,7.7,9,5,0,0,0,False,0.0,564,16,736,False,0.0,564,16,0,7,3,26,3,0,0,9,,None,15,782,1,man37974,0,0,None,0,,100037973.jpg,0.0,573,16,0,200,False,0,0,Guardiola,31.4,222,1,False,None,0,0,a,13,43,2016-07-01,0.0,495,16,103,105134,783,78238,2656,5.1,68.7,Guardiola,0
1,1999-02-07,12,315,True,True,None,None,7,0.58,438234,None,,-1,1,4,-4,233.9,182,19,None,,2,4,4.2,4.2,8,1.69,0.14,6.75,0.56,5.06,13.19,1.09,0.42,Omar,3.7,93,13,12,0.99,7,False,93.2,157,22,755,False,315.6,231,22,1093,0,0,0,0,0,0,0,,None,74,20,7,p438234,0,0,None,0,,438234.jpg,4.7,16,8,0,63,False,0,0.0,Marmoush,22.4,14,6,False,None,13,1.07,a,13,43,2025-01-23,384.0,85,27,71,4935682,101768,2428440,78745,0.5,9.6,Marmoush,0
1,2002-01-03,0,111,True,True,None,None,5,0.67,465694,None,,0,0,0,0,72.0,329,190,None,,0,3,2.8,2.8,6,0.46,0.06,0.81,0.11,0.35,7.25,0.97,0.05,Nico,2.3,164,67,7,0.94,1,False,24.7,376,187,765,False,124.6,365,169,670,0,0,0,0,0,0,0,,None,60,78,50,p465694,0,0,None,0,,465694.jpg,2.8,174,74,0,200,False,0,0.0,González,0.0,600,233,False,None,8,1.07,a,13,43,2025-02-03,53.0,331,179,28,8836,161,6295,143,0.4,4.7,N.Gonzalez,3
0,2006-01-02,0,0,True,True,None,None,0,0,575204,None,,0,0,-2,2,0.0,795,343,None,,0,3,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Claudio,0.0,783,338,0,0,0,False,0.0,795,343,785,False,0.0,795,343,0,0,0,0,0,0,0,0,,None,58,93,60,p575204,0,0,None,0,,575204.jpg,0.0,794,343,0,10,False,0,0,Echeverri,0.0,743,308,False,None,0,0,a,13,43,2024-01-25,0.0,794,342,0,796,119,564,30,0.0,0.0,Echeverri,0
7,2002-07-11,14,523,True,True,100,100,6,0.3,493250,3,,0,0,3,-3,654.7,41,35,None,,2,3,2.2,2.2,1,3.79,0.19,8.09,0.4,4.30,31.31,1.56,0.21,Amad,2.2,179,75,30,1.49,7,False,181.3,48,35,364,False,590.2,95,37,1808,0,0,0,0,0,0,0,,2025-02-15T18:30:08.930349Z,53,155,93,p493250,0,0,None,0,,493250.jpg,4.6,19,11,0,54,False,0,0.0,Diallo,4.1,94,28,False,None,19,0.95,a,14,1,2021-01-07,566.0,50,31,116,3987881,3727,3997013,5491,0.4,21.9,Amad,4
0,None,0,37,False,True,0,0,0,0.0,467169,None,,0,0,-3,3,50.7,358,198,None,,0,3,0.0,0.0,0,0.21,0.14,0.81,0.54,0.60,2.05,1.37,0.4,Antony Matheus,0.0,781,337,2,1.33,0,False,15.8,412,199,365,False,35.0,456,206,135,0,0,0,0,0,0,0,Loaned to Real Betis,2025-01-27T09:58:14.449507Z,57,98,65,p467169,0,0,None,0,,467169.jpg,1.0,522,244,0,30,False,0,0.0,dos Santos,0.2,384,124,False,None,0,0.0,u,14,1,2022-09-01,74.0,298,167,8,18431,0,38773,22,0.0,1.4,Antony,0
11,1994-09-08,27,782,True,True,100,100,9,0.28,141746,1,,0,0,-1,1,1352.1,1,1,1,,3,3,1.8,1.8,1,7.35,0.23,17.03,0.53,9.68,45.45,1.4,0.3,Bruno,1.8,218,97,47,1.45,8,False,289.0,4,4,366,False,986.6,8,4,2927,0,0,0,0,0,0,0,,2024-12-27T00:30:09.652602Z,84,10,7,p141746,0,0,1,0,,141746.jpg,4.8,13,7,2,173,False,0,0.0,Borges Fernandes,14.1,29,10,False,None,34,1.05,a,14,1,2020-01-30,556.0,51,32,167,4805056,11911,5289539,85799,0.2,19.9,B.Fernandes,3
0,1998-04-14,0,-2,True,True,100,100,0,0.0,451302,None,,0,0,-2,2,0.0,656,74,None,,0,1,0.5,0.5,0,0.00,0.0,0.00,0.0,0.00,6.53,2.18,0.0,Altay,0.5,338,22,10,3.33,0,False,6.6,466,36,367,False,67.0,418,36,270,0,0,0,0,0,0,0,,2025-02-14T14:30:08.406927Z,43,583,28,p451302,0,0,None,0,,451302.jpg,0.7,541,43,0,219,False,7,2.33,Bayindir,0.1,448,61,False,None,3,1.0,a,14,1,2023-09-01,0.0,626,58,2,13013,132,17120,130,0.1,0.5,Bayindir,0
0,1992-02-23,3,284,True,True,100,100,5,0.32,61256,None,,0,0,-4,4,320.4,126,89,None,,1,3,1.0,1.0,2,1.90,0.12,3.53,0.22,1.63,23.60,1.52,0.1,Carlos Henrique,1.0,275,124,20,1.29,1,False,97.4,147,86,368,False,414.4,174,70,1399,0,0,0,0,0,0,0,,2024-11-10T23:00:08.039181Z,46,346,225,p61256,0,0,None,0,,61256.jpg,2.0,291,127,0,30,False,0,0.0,Casimiro,0.4,275,83,False,None,17,1.09,a,14,1,2022-08-22,238.0,141,90,46,130254,414,161988,411,0.2,10.0,Casemiro,4
4,1999-03-18,9,347,True,True,100,25,8,0.26,216051,None,,0,0,0,0,432.4,87,16,None,,3,2,0.0,0.0,0,2.35,0.08,4.29,0.14,1.94,46.92,1.52,0.06,Diogo,0.0,738,255,45,1.45,0,False,117.8,115,24,369,False,493.2,140,53,2787,0,0,0,0,0,0,0,,2025-04-25T13:30:08.377875Z,50,209,26,p216051,0,0,None,0,,216051.jpg,2.9,159,47,0,173,False,0,0.0,Dalot Teixeira,4.7,81,28,False,None,31,1.0,a,14,1,2018-06-08,255.0,128,14,94,1487041,468,1917691,5114,0.0,18.8,Dalot,5
2,1992-02-14,0,203,True,True,100,100,4,0.35,80607,2,,0,0,-3,3,439.1,86,67,4,,0,3,1.5,1.5,0,2.55,0.22,2.99,0.26,0.44,18.20,1.59,0.04,Christian,1.5,234,109,16,1.4,0,False,69.1,228,116,370,False,194.0,310,138,1028,0,0,0,0,0,0,0,,2024-11-01T10:30:06.566158Z,52,160,96,p80607,0,0,None,0,,80607.jpg,1.8,334,155,0,58,False,0,0.0,Eriksen,0.2,386,126,False,None,11,0.96,a,14,1,2022-07-15,58.0,320,176,39,25574,42,37998,69,0.3,7.5,Eriksen,4
0,1988-01-03,3,62,True,True,100,100,1,0.31,37642,None,,0,0,-1,1,4.1,478,169,None,,1,2,0.0,0.0,0,0.02,0.01,0.10,0.03,0.08,2.62,0.82,0.02,Jonny,0.0,561,225,2,0.62,0,False,6.1,469,166,371,False,51.0,435,158,288,0,0,0,0,0,0,0,,2025-01-14T12:00:08.993380Z,44,494,81,p37642,0,0,None,0,,37642.jpg,2.3,238,74,0,242,False,0,0.0,Evans,0.1,486,170,False,None,3,0.94,a,14,1,2023-07-18,6.0,445,164,14,9165,57,17899,19,0.0,3.2,Evans,1
4,2004-07-01,7,370,True,True,100,100,5,0.21,493105,None,,0,0,-6,6,532.2,66,53,None,,2,3,4.0,4.0,1,2.76,0.11,10.16,0.41,7.40,35.43,1.46,0.3,Alejandro,4.0,76,26,36,1.48,6,False,188.3,39,30,372,False,454.0,155,59,2188,0,0,0,0,0,0,0,,2024-10-07T15:30:06.108745Z,59,86,56,p493105,0,0,None,0,,493105.jpg,2.9,162,70,0,10,False,0,0.0,Garnacho,4.8,78,22,False,None,23,0.95,a,14,1,2022-04-15,904.0,15,8,106,1273153,1072,2548475,6793,0.7,18.0,Garnacho,3
0,None,0,0,False,True,0,0,0,0,465527,None,,0,0,0,0,0.0,703,280,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Hannibal,0.0,619,231,0,0,0,False,0.0,706,280,373,False,0.0,706,280,0,0,0,0,0,0,0,0,Permanent move to Burnley,2024-08-30T09:47:42.727251Z,45,401,249,p465527,0,0,None,0,,465527.jpg,0.0,711,281,0,None,False,0,0,Mejbri,0.0,616,242,False,None,0,0,u,14,1,None,0.0,684,272,0,1740,0,11916,7,0.0,0.0,Hannibal,0
0,1986-04-15,0,0,True,True,100,100,0,0,21205,None,,0,0,-1,1,0.0,549,27,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tom,0.0,405,28,0,0,0,False,0.0,572,47,374,False,0.0,572,47,0,0,0,0,0,0,0,0,,2025-02-21T15:00:09.688681Z,39,731,64,p21205,0,0,None,0,,21205.jpg,0.0,581,47,0,241,False,0,0,Heaton,0.2,341,51,False,None,0,0,a,14,1,2021-07-02,0.0,503,6,0,23279,175,25454,295,0.0,0.0,Heaton,0
1,2003-02-04,8,236,True,True,100,100,5,0.23,497894,None,,0,0,-1,1,228.5,184,20,None,,0,4,3.2,3.2,2,0.90,0.04,5.88,0.27,4.98,30.38,1.43,0.23,Rasmus,3.2,121,15,31,1.45,4,False,79.8,195,26,375,False,177.6,326,31,1918,0,0,0,0,0,0,0,,2024-08-05T15:00:04.427374Z,69,33,17,p497894,0,0,None,0,,497894.jpg,2.5,221,27,0,58,False,0,0.0,Højlund,1.0,203,34,False,None,22,1.03,a,14,1,2023-08-05,403.0,78,25,76,483505,1571,490751,1726,0.5,11.0,Højlund,2
0,1994-07-17,0,73,True,True,100,100,1,0.15,184667,None,,0,0,-2,2,41.3,375,130,None,,0,2,1.2,1.2,2,0.07,0.01,0.07,0.01,0.00,8.19,1.22,0.0,Victor,1.2,249,73,9,1.34,0,False,16.8,402,137,376,False,117.2,371,131,605,0,0,0,0,0,0,0,,2024-12-20T17:00:08.474761Z,43,568,116,p184667,0,0,None,0,,184667.jpg,1.4,397,133,0,206,False,0,0.0,Lindelöf,0.1,489,171,False,None,5,0.74,a,14,1,2017-07-01,8.0,437,160,21,5079,108,18441,51,0.3,4.9,Lindelof,1
0,1993-03-05,3,193,True,True,100,100,2,0.11,95658,None,,0,0,-1,1,99.9,295,87,None,,0,2,1.2,1.2,2,0.24,0.01,2.06,0.11,1.82,26.43,1.43,0.1,Harry,1.2,257,78,27,1.46,1,False,72.5,218,68,377,False,392.8,181,67,1661,0,0,0,0,0,0,0,,2025-03-06T00:00:09.433208Z,49,237,28,p95658,0,0,None,0,,95658.jpg,1.6,371,120,0,241,False,0,0.0,Maguire,0.8,228,87,False,None,18,0.98,a,14,1,2019-08-05,231.0,148,21,42,111303,3366,119796,1545,0.2,8.6,Maguire,7
0,2005-04-19,0,223,True,True,100,100,5,0.28,516895,None,,0,0,-3,3,244.3,177,122,None,,0,3,1.8,1.8,1,1.35,0.08,2.19,0.13,0.84,24.86,1.4,0.05,Kobbie,1.8,214,95,27,1.52,0,False,57.3,268,139,378,False,191.8,312,139,1601,0,0,0,0,0,0,0,,2025-02-17T10:00:09.757660Z,52,177,105,p516895,0,0,None,0,,516895.jpg,1.7,353,166,0,241,False,0,0.0,Mainoo,1.7,148,49,False,None,19,1.07,a,14,1,2022-10-15,133.0,234,134,41,157438,191,627373,404,0.3,7.9,Mainoo,5
0,None,0,2,False,True,0,0,0,0.0,222690,None,,0,0,-1,1,13.9,442,158,None,,0,2,0.0,0.0,0,0.02,0.02,0.02,0.02,0.00,0.78,0.71,0.0,Tyrell,0.0,567,229,1,0.91,0,False,1.7,515,179,379,False,5.2,515,184,99,0,0,0,0,0,0,0,Loaned to PSV,2025-02-05T21:04:06.513546Z,44,512,95,p222690,0,0,None,0,,222690.jpg,0.7,542,185,0,152,False,0,0.0,Malacia,0.0,684,233,False,None,2,1.82,u,14,1,2022-07-05,0.0,637,252,2,2894,0,3814,7,0.0,0.5,Malacia,1
1,1998-01-18,5,293,True,True,0,0,6,0.31,221820,None,,0,0,-2,2,153.9,238,61,None,,1,2,0.0,0.0,0,1.21,0.06,2.54,0.13,1.33,30.17,1.55,0.07,Lisandro,0.0,549,217,27,1.39,2,False,73.8,215,66,380,False,426.6,165,61,1751,0,0,0,0,0,0,0,Knee injury - Expected back 01 Jun,2025-02-03T02:00:08.575069Z,43,575,122,p221820,0,0,None,0,,221820.jpg,3.4,99,18,0,10,False,0,0.0,Martínez,2.2,133,51,False,None,20,1.03,i,14,1,2022-07-17,158.0,208,46,68,446407,46,797127,548,0.0,15.8,Martinez,7
