assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form_rank,form_rank_type,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,444765,None,,0,0,0,0,0.0,475,186,None,,0,2,0.0,0.0,0,Sepp,0.0,443,168,0,0,0.0,492,191,500,False,0.0,491,193,0,Season-long loan to Schalke 04,2022-08-31T07:21:56.075322Z,40,594,195,0,0,None,0,,444765.jpg,0.0,503,191,0,0,van den Berg,0.2,367,134,False,None,u,12,14,0.0,426,168,0,10688,0,26814,183,0.0,0.0,Van den Berg,0
0,0,14,None,None,0,197464,None,,0,0,0,0,1.4,378,138,None,,0,2,1.0,1.5,0,Nathaniel,0.0,425,157,1,0,3.4,367,130,501,False,15.0,359,137,62,,None,40,576,184,0,0,None,0,,197464.jpg,2.0,252,95,0,0,Phillips,0.4,276,96,False,None,a,12,14,18.0,295,96,2,45483,291,45956,802,0.0,0.5,Phillips,0
0,0,0,None,None,0,462491,None,,0,0,0,0,0.0,479,189,None,,0,2,1.0,1.5,0,Luke,0.0,447,171,0,0,0.0,496,194,563,False,0.0,495,196,0,,None,40,598,198,0,0,None,0,,462491.jpg,0.0,507,194,0,0,Chambers,0.1,435,161,False,None,a,12,14,0.0,430,171,0,5311,110,5598,167,0.0,0.0,Chambers,0
0,0,6,None,None,0,535928,None,,0,0,-1,1,1.6,377,181,None,,0,3,1.0,1.5,0,Stefan,0.0,531,203,0,0,0.5,413,181,564,False,3.8,402,177,20,,None,44,485,258,0,0,None,0,,535928.jpg,1.0,389,173,0,0,Bajcetic,0.0,601,247,False,None,a,12,14,0.0,525,209,1,990,19,1006,30,0.0,0.2,Bajcetic,0
0,0,1,None,None,0,491970,None,,0,0,0,0,0.3,402,192,None,,0,3,1.0,1.5,0,Bobby,0.0,572,226,0,0,0.2,426,189,584,False,0.0,594,239,7,,None,45,403,219,0,0,None,0,,491970.jpg,1.0,394,176,0,0,Clark,0.0,605,248,False,None,a,12,14,2.0,354,168,1,815,30,771,35,0.0,0.2,Clark,0
0,0,0,None,None,0,464353,None,,0,0,0,0,0.0,480,42,None,,0,1,1.0,1.5,0,Harvey,0.0,448,54,0,0,0.0,497,56,592,False,0.0,496,56,0,,None,40,599,52,0,0,None,0,,464353.jpg,0.0,508,57,0,0,Davies,0.0,574,61,False,None,a,12,14,0.0,431,33,0,902,22,898,40,0.0,0.0,H.Davies,0
0,0,0,0,0,0,204043,None,,0,0,-2,2,0.0,609,258,None,,0,3,0.0,0.0,0,Arthur Henrique,0.0,599,248,0,0,0.0,615,257,620,False,0.0,613,256,0,Muscle injury - Unknown return date,2022-10-07T11:00:07.432007Z,48,275,170,0,0,None,0,,204043.jpg,0.0,618,261,0,0,Ramos de Oliveira Melo,0.0,548,221,False,None,i,12,14,0.0,600,254,0,8180,8,7315,147,0.0,0.0,Arthur,0
0,0,116,0,0,3,58621,None,,0,0,-1,1,66.9,172,39,None,,0,2,0.0,0.0,0,Kyle,0.2,371,134,6,0,14.2,285,94,299,False,69.4,266,102,560,Abdominal injury - Expected back 12 Nov,2022-10-02T21:00:07.238617Z,49,217,27,0,0,None,0,,58621.jpg,3.3,113,39,0,0,Walker,3.5,92,32,False,None,i,13,43,6.0,340,123,23,895702,116,1563543,12419,0.0,4.7,Walker,0
1,3,155,None,None,3,59859,4,,-1,1,-2,2,259.3,27,22,2,,0,3,2.0,2.0,0,Ilkay,1.0,283,129,6,2,64.7,32,24,300,False,176.0,104,46,620,,None,73,31,16,0,0,5,0,,59859.jpg,3.9,73,33,0,0,Gündogan,2.3,111,40,False,None,a,13,43,212.0,53,30,35,671138,987,663683,11822,0.1,4.8,Gündogan,0
9,8,273,None,None,4,61366,1,,0,0,3,-3,501.9,2,1,1,,1,3,7.2,7.2,9,Kevin,6.2,12,6,9,2,111.3,5,1,301,True,346.8,10,3,860,,None,123,2,2,0,0,3,0,,61366.jpg,6.4,4,1,0,0,De Bruyne,31.0,8,3,False,None,a,13,43,264.0,38,23,70,3399018,160947,2206311,13111,0.5,5.7,De Bruyne,0
2,2,117,100,100,2,97299,None,,0,0,-1,1,34.4,244,70,None,,1,2,1.0,1.0,0,John,0.0,634,230,6,0,16.4,266,87,302,False,104.8,205,77,460,,2022-09-27T09:00:07.675438Z,54,125,14,1,0,None,0,,97299.jpg,3.7,82,25,0,0,Stones,1.4,150,51,False,None,a,13,43,25.0,278,86,22,94250,815,249230,1207,0.0,4.1,Stones,1
1,0,83,None,None,2,103025,2,,0,0,-5,5,141.0,80,63,3,,0,3,3.5,3.5,1,Riyad,2.5,155,64,6,1,37.1,116,75,303,False,76.4,256,113,368,,None,75,28,15,0,0,2,0,,103025.jpg,2.4,218,87,0,0,Mahrez,1.4,148,51,False,None,a,13,43,153.0,84,53,22,88204,898,511728,2561,0.3,2.9,Mahrez,1
0,2,85,100,100,2,114283,None,,0,0,-2,2,156.3,71,55,None,,0,3,2.2,2.2,2,Jack,1.2,263,119,2,1,35.9,126,80,305,False,82.2,249,110,393,,2022-08-22T07:00:05.758441Z,68,42,21,0,0,None,0,,114283.jpg,3.2,129,53,0,0,Grealish,1.1,167,57,False,None,a,13,43,121.0,113,71,19,114066,542,385067,1911,0.2,2.8,Grealish,0
2,10,261,None,None,5,121145,None,,1,-1,4,-4,188.2,50,7,None,,4,2,6.8,6.8,2,João,5.8,18,3,11,2,58.9,50,5,306,True,239.6,52,12,916,,None,74,30,1,0,0,None,0,,121145.jpg,5.9,8,1,0,0,Cancelo,55.5,4,2,False,None,a,13,43,162.0,77,5,65,2789510,66964,1549680,26121,0.8,8.8,Cancelo,2
1,1,220,None,None,5,121160,None,,0,0,-1,1,13.0,316,2,None,,0,1,4.8,4.8,5,Ederson,3.8,67,12,11,0,18.6,245,18,307,False,172.0,109,19,990,,None,54,127,3,0,0,None,0,,121160.jpg,4.0,66,9,0,14,Santana de Moraes,13.6,29,5,False,None,a,13,43,0.0,640,66,44,815984,12782,1205075,24241,0.7,8.1,Ederson,0
0,1,113,100,100,3,126184,None,,0,0,0,0,19.5,296,100,None,,0,2,3.2,3.2,0,Nathan,2.2,175,61,4,0,16.4,265,86,308,False,93.2,231,85,480,,2022-08-22T07:00:05.769797Z,50,188,20,0,0,None,0,,126184.jpg,3.4,106,36,0,0,Aké,0.9,195,71,False,None,a,13,43,50.0,208,46,24,203130,1366,243294,4176,0.4,4.8,Aké,0
0,0,16,100,100,0,146941,None,,0,0,-2,2,4.0,354,130,None,,0,2,1.5,1.5,2,Aymeric,0.5,321,107,3,0,2.6,375,136,309,False,10.4,374,142,105,,2022-09-16T15:00:09.357384Z,58,80,10,0,0,None,0,,146941.jpg,1.0,425,149,0,0,Laporte,0.3,305,107,False,None,a,13,43,12.0,317,111,2,9756,1163,47188,451,0.1,0.3,Laporte,0
0,0,0,0,0,0,164484,None,,0,0,0,0,0.0,456,32,None,,0,1,0.0,0.0,0,Zack,0.0,420,44,0,0,0.0,473,46,310,False,0.0,472,46,0,Joined Middlesbrough on loan - Expected back 01 Jul,2022-07-19T23:00:04.232428Z,40,571,42,0,0,None,0,,164484.jpg,0.0,483,47,0,0,Steffen,0.0,589,62,False,None,u,13,43,0.0,405,23,0,0,0,2129,22,0.0,0.0,Steffen,0
6,6,207,None,None,4,165809,5,,0,0,-1,1,217.9,37,31,None,,1,3,5.8,5.8,9,Bernardo,4.8,33,16,10,2,64.4,34,25,311,False,246.4,48,20,797,,None,69,39,19,0,0,None,0,,165809.jpg,5.3,21,9,0,0,Veiga de Carvalho e Silva,9.0,44,17,False,None,a,13,43,179.0,62,38,58,1494135,29804,1439153,15763,0.7,8.4,Bernardo,0
0,0,198,None,None,5,171314,None,,0,0,-1,1,44.2,215,56,None,,0,2,3.5,3.5,2,Rúben,2.5,154,51,8,0,27.0,194,53,312,False,160.2,130,42,852,,None,59,72,6,0,0,None,0,,171314.jpg,3.8,78,22,0,0,Gato Alves Dias,8.4,47,15,False,None,a,13,43,65.0,176,30,38,549403,11341,916612,16462,0.4,6.4,Dias,0
4,4,253,None,None,2,209244,3,,0,0,4,-4,326.2,10,7,None,,2,3,9.2,9.2,1,Phil,8.2,3,2,8,6,101.7,10,5,314,True,355.0,7,1,776,,None,84,13,6,0,0,None,0,,209244.jpg,5.9,10,3,0,0,Foden,27.6,10,4,False,None,a,13,43,335.0,22,13,65,3173538,109065,1015570,71153,1.0,7.7,Foden,1
3,0,166,100,100,4,220566,None,,0,0,-3,3,143.4,75,59,None,,0,3,3.5,3.5,2,Rodrigo,2.5,153,63,8,0,44.5,91,63,315,False,202.6,76,31,852,,2022-10-02T21:00:07.266280Z,57,91,47,0,0,None,0,,220566.jpg,3.1,136,54,0,0,Hernandez,1.6,135,49,False,None,a,13,43,98.0,132,82,31,142042,1414,294869,4099,0.4,5.4,Rodri,1
0,0,25,100,100,0,244851,None,,0,0,-2,2,37.7,229,132,None,,0,3,1.8,1.8,1,Cole,0.8,285,131,2,0,9.9,318,143,316,False,18.8,350,153,99,,2022-08-12T16:00:05.831482Z,43,531,271,0,0,None,0,,244851.jpg,1.0,370,161,0,0,Palmer,0.1,417,153,False,None,a,13,43,42.0,226,126,7,12240,368,18982,578,0.2,1.6,Palmer,0
0,0,0,0,0,0,432714,None,,0,0,0,0,0.0,569,231,None,,0,3,0.0,0.0,0,James,0.0,552,215,0,0,0.0,577,228,317,False,0.0,574,227,0,Season-long loan to Sheffield United,2022-08-04T13:21:06.218126Z,45,375,206,0,0,None,0,,432714.jpg,0.0,584,236,0,0,McAtee,0.0,629,264,False,None,u,13,43,0.0,553,221,0,0,0,840,5,0.0,0.0,McAtee,0
3,18,485,None,None,5,223094,None,,0,0,7,-7,142.4,77,8,None,,5,4,12.0,12.0,13,Erling,11.0,1,1,11,17,162.4,1,1,318,True,640.8,1,1,920,,None,122,3,1,0,0,1,0,,223094.jpg,10.6,1,1,0,0,Haaland,84.2,1,1,False,None,a,13,43,840.0,1,1,117,4558227,69508,925430,2134,0.9,9.6,Haaland,0
0,2,77,None,None,1,461358,None,,0,0,-5,5,49.8,201,30,None,,1,4,2.0,2.0,1,Julián,1.0,280,37,2,2,24.1,214,30,319,False,93.2,232,25,211,,None,60,68,30,0,0,None,0,,461358.jpg,2.2,241,31,0,0,Álvarez,1.0,182,28,False,None,a,13,43,97.0,136,34,20,144894,440,340032,2380,0.2,3.3,Álvarez,0
0,0,0,0,0,0,439510,None,,0,0,-1,1,0.0,440,170,None,,0,2,0.0,0.0,0,Luke,0.0,404,148,0,0,0.0,458,175,320,False,0.0,457,177,0,Season-long loan to Huddersfield Town,2022-08-25T14:30:06.307078Z,39,639,224,0,0,None,0,,439510.jpg,0.0,468,174,0,0,Mbete-Tabu,0.2,375,140,False,None,u,13,43,0.0,389,150,0,47144,0,52975,488,0.0,0.0,Mbete,0
0,0,0,None,None,0,447880,None,,0,0,-2,2,0.0,416,157,None,,0,2,1.0,1.0,0,Josh,0.0,380,135,0,0,0.0,434,162,322,False,0.0,433,164,0,,None,38,648,232,0,0,None,0,,447880.jpg,0.0,444,161,0,0,Wilson-Esbrand,0.8,208,78,False,None,a,13,43,0.0,364,136,0,105705,4054,100101,4410,0.0,0.0,Wilson-Esbrand,0
0,0,0,0,0,0,463034,None,,0,0,-1,1,0.0,541,53,None,,0,4,0.0,0.0,0,Liam,0.0,524,50,0,0,0.0,550,55,323,False,0.0,547,53,0,Joined Stoke City on loan - Expected back 01 Jul,2022-08-23T08:30:06.022828Z,44,477,68,0,0,None,0,,463034.jpg,0.0,558,55,0,0,Delap,0.2,347,54,False,None,u,13,43,0.0,517,55,0,13802,0,62790,282,0.0,0.0,Delap,0
0,0,0,None,None,0,88248,None,,0,0,-2,2,0.0,415,10,None,,0,1,1.0,1.0,0,Stefan,0.0,379,22,0,0,0.0,433,25,324,False,0.0,432,25,0,,None,38,647,67,0,0,None,0,,88248.jpg,0.0,443,26,0,0,Ortega Moreno,0.7,223,34,False,None,a,13,43,0.0,363,1,0,72876,2900,66649,3320,0.0,0.0,Ortega,0
0,0,3,0,0,0,155405,None,,0,0,-2,2,0.5,393,187,None,,0,3,0.0,0.0,0,Kalvin,0.0,595,244,0,0,0.1,430,193,325,False,0.6,425,190,1,Shoulder injury - Expected back 12 Nov,2022-09-17T23:00:06.381859Z,48,266,163,0,0,None,0,,155405.jpg,1.0,404,186,0,0,Phillips,0.1,404,147,False,None,i,13,43,0.0,596,250,1,5724,8,46864,162,0.0,0.2,Phillips,0
0,0,0,None,None,0,17601,None,,0,0,-1,1,0.0,417,11,None,,1,1,1.0,1.0,0,Scott,0.0,381,23,0,0,0.0,435,26,502,False,0.0,434,26,0,,None,39,615,56,0,0,None,0,,17601.jpg,0.0,445,27,0,0,Carson,0.2,348,43,False,None,a,13,43,0.0,365,2,0,17887,44,19819,467,0.0,0.0,Carson,0
0,0,9,None,None,0,477064,None,,0,0,-1,1,2.8,361,133,None,,0,2,1.2,1.2,0,Rico,0.2,349,122,0,0,1.5,393,145,573,False,9.8,376,143,35,,None,39,641,226,0,0,None,0,,477064.jpg,1.0,351,124,0,0,Lewis,0.1,413,153,False,None,a,13,43,2.0,347,128,3,13405,146,11555,412,0.1,0.8,Lewis,0
1,0,26,None,None,0,437468,None,,0,0,0,0,32.5,251,75,None,,0,2,2.0,2.0,0,Sergio,1.0,270,94,3,0,9.4,322,113,587,False,44.0,304,118,106,,None,45,378,92,0,0,None,0,,437468.jpg,1.4,321,115,0,0,Gómez,0.1,401,148,False,None,a,13,43,18.0,299,100,7,34862,92,27219,1080,0.2,1.6,Sergio Gómez,0
0,0,0,0,0,0,219291,None,,0,0,0,0,0.0,563,227,None,,0,3,0.0,0.0,0,Claudio,0.0,545,211,0,0,0.0,571,224,599,False,0.0,568,223,0,Transferred to Palermo,2022-09-06T08:40:49.844334Z,45,361,200,0,0,None,0,,219291.jpg,0.0,578,232,0,0,Gomes,0.0,613,253,False,None,u,13,43,0.0,546,217,0,980,0,1157,16,0.0,0.0,Gomes,0
0,0,0,None,None,0,244932,None,,0,0,0,0,0.0,567,230,None,,0,3,1.0,1.0,0,Ben,0.0,550,214,0,0,0.0,575,227,600,False,0.0,572,226,0,,None,45,372,204,0,0,None,0,,244932.jpg,0.0,582,235,0,0,Knight,0.0,615,255,False,None,a,13,43,0.0,551,220,0,480,17,388,19,0.0,0.0,Knight,0
0,1,94,None,None,2,211975,None,,0,0,0,0,9.2,335,120,None,,0,2,3.8,3.8,2,Manuel,2.8,125,44,5,0,12.1,300,102,610,False,67.8,268,103,450,,None,50,202,26,0,0,None,0,,211975.jpg,3.4,107,37,0,0,Akanji,0.7,218,83,False,None,a,13,43,44.0,222,54,17,99081,7160,32327,3321,0.6,3.4,Akanji,1
0,3,39,None,None,2,14937,None,,0,0,-3,3,76.5,160,23,4,,1,4,2.0,1.5,0,Cristiano Ronaldo,2.0,199,27,5,1,25.5,205,29,326,False,53.4,289,31,339,,None,102,6,3,0,0,1,0,,14937.jpg,2.1,250,33,0,0,dos Santos Aveiro,2.3,110,13,False,None,a,14,1,135.0,98,29,17,154738,1152,475653,6818,0.2,1.7,Ronaldo,1
0,1,187,None,None,4,51940,None,,0,0,-1,1,10.0,332,7,None,,0,1,3.2,2.7,2,David,3.2,91,16,16,0,22.4,223,15,327,False,213.0,68,15,990,,None,49,216,8,0,0,None,0,,51940.jpg,3.4,105,16,0,27,De Gea Quintana,6.2,57,11,False,None,a,14,1,0.0,605,58,37,322052,12902,547015,8311,0.7,7.6,De Gea,0
0,0,0,None,None,0,76359,None,,0,0,-1,1,0.0,425,159,None,,1,2,0.0,-0.5,0,Phil,0.0,389,137,0,0,0.0,443,164,328,False,0.0,442,166,0,,None,39,624,213,0,0,None,0,,76359.jpg,0.0,453,163,0,0,Jones,0.7,217,82,False,None,a,14,1,0.0,374,139,0,69163,737,54611,1601,0.0,0.0,Jones,0
0,1,138,50,100,4,90152,None,,0,0,-2,2,36.3,238,69,None,,0,2,1.4,2.3,1,Raphaël,2.8,122,42,5,0,18.0,250,79,329,False,134.6,167,63,684,Muscle injury - 50% chance of playing,2022-10-22T21:00:07.450857Z,48,259,39,0,0,None,0,,90152.jpg,3.1,134,46,0,0,Varane,2.8,102,37,False,None,d,14,1,8.0,328,119,31,278642,2874,300665,25429,0.6,6.5,Varane,1
0,0,27,50,25,0,95658,None,,0,0,-3,3,15.5,308,107,None,,0,2,0.0,-0.1,0,Harry,0.0,585,223,6,0,9.3,324,115,330,False,44.4,301,116,190,Lack of match fitness - 50% chance of playing,2022-09-27T09:30:07.068011Z,47,293,46,0,0,None,0,,95658.jpg,-0.3,648,232,0,0,Maguire,0.3,297,103,False,None,d,14,1,34.0,255,72,-1,12739,74,83586,426,0.0,-0.2,Maguire,3
1,2,88,None,None,2,101582,None,,0,0,-4,4,127.8,94,71,None,,1,3,3.4,2.9,0,Frederico,3.4,88,37,9,1,33.9,137,85,331,False,84.4,247,108,381,,None,51,176,104,0,0,None,0,,101582.jpg,2.2,238,97,0,0,Rodrigues de Paula Santos,0.5,259,91,False,None,a,14,1,126.0,107,68,22,30926,1682,92325,2064,0.7,4.3,Fred,2
1,2,112,100,100,2,106760,3,,0,0,-3,3,135.5,88,13,None,,0,2,4.0,3.5,5,Luke,4.0,54,16,10,0,29.3,171,39,332,False,113.4,189,72,539,,2022-09-01T23:30:07.039569Z,47,294,47,0,0,None,0,,106760.jpg,2.7,180,69,0,0,Shaw,0.9,193,70,False,None,a,14,1,43.0,224,56,19,66937,23308,91722,1195,0.9,4.0,Shaw,2
1,5,157,None,None,4,141746,2,,0,0,-2,2,398.5,4,3,3,,1,3,3.6,3.1,2,Bruno,3.6,82,34,16,2,90.4,15,9,333,False,242.8,51,21,989,,None,98,8,5,0,0,3,0,,141746.jpg,3.6,89,37,0,0,Borges Fernandes,2.3,109,39,False,None,a,14,1,262.0,39,24,40,186691,15045,311664,5424,0.4,4.1,Fernandes,4
0,0,0,0,0,0,152590,None,,0,0,0,0,0.0,621,230,None,,0,2,0.0,0.0,0,Alex,0.0,611,227,0,0,0.0,625,230,334,False,0.0,624,230,0,Joined Sevilla on loan - Expected back 01 Jul,2022-08-04T16:30:05.499124Z,50,190,21,0,0,None,0,,152590.jpg,0.0,626,229,0,0,Telles,0.0,570,208,False,None,u,14,1,0.0,618,229,0,0,0,6419,11,0.0,0.0,Telles,0
2,6,135,100,100,4,176297,None,,0,0,1,-1,141.7,79,62,2,,1,3,2.0,1.5,3,Marcus,2.0,197,83,13,3,68.1,30,22,335,False,198.2,81,34,856,,2022-09-15T22:00:06.254533Z,66,52,25,0,0,4,0,,176297.jpg,4.5,43,22,0,0,Rashford,15.7,23,9,False,None,a,14,1,341.0,20,11,50,2554196,57061,2094264,66130,0.3,7.6,Rashford,1
0,0,8,0,0,0,180184,None,,0,0,-4,4,2.2,373,177,None,,0,3,0.0,0.0,0,Donny,0.0,621,263,0,0,0.2,427,190,336,False,0.6,426,191,19,Muscle injury - Unknown return date,2022-10-05T11:30:06.945935Z,51,179,105,0,0,None,0,,180184.jpg,1.0,416,194,0,0,van de Beek,0.2,368,133,False,None,i,14,1,0.0,630,270,3,7217,9,50690,248,0.0,0.6,Van de Beek,0
0,0,32,100,100,0,184667,None,,0,0,-2,2,2.3,372,137,None,,0,2,0.6,0.1,1,Victor,0.6,295,99,5,0,3.4,368,131,337,False,32.0,329,126,170,,2022-08-12T12:30:05.641247Z,43,512,148,0,0,None,0,,184667.jpg,1.0,366,135,0,0,Lindelöf,0.1,421,155,False,None,a,14,1,0.0,476,200,3,6031,882,19432,273,0.1,0.7,Lindelöf,0
0,0,61,100,100,2,195851,None,,0,0,-1,1,25.8,277,144,None,,0,3,0.6,0.1,1,Scott,0.6,308,143,9,0,17.1,262,122,338,False,85.2,245,107,571,,2022-10-09T21:00:06.816214Z,49,235,140,0,0,None,0,,195851.jpg,1.2,342,152,0,0,McTominay,0.2,346,127,False,None,a,14,1,64.0,179,108,12,20412,152,36351,508,0.1,2.4,McTominay,5
0,0,0,0,0,0,197365,None,,0,0,0,0,0.0,460,178,None,,0,2,0.0,0.0,0,Eric,0.0,424,156,0,0,0.0,477,183,339,False,0.0,476,185,0,Joined Marseille on loan - Expected back 01 Jul,2022-08-25T15:30:06.348925Z,40,575,183,0,0,None,0,,197365.jpg,0.0,487,182,0,0,Bailly,0.5,262,92,False,None,u,14,1,0.0,409,158,0,20468,0,135076,797,0.0,0.0,Bailly,0
1,4,129,None,None,5,209243,None,,-1,1,-3,3,194.5,47,38,None,,1,3,2.4,1.9,1,Jadon,2.4,166,69,12,2,50.4,71,49,340,False,136.4,164,69,714,,None,72,36,17,0,0,None,0,,209243.jpg,4.0,67,31,0,0,Sancho,4.7,72,26,False,None,a,14,1,173.0,67,43,40,585094,3990,1130119,24193,0.3,5.6,Sancho,0
0,0,4,50,25,0,214590,None,,0,0,-2,2,0.0,514,211,None,,0,2,0.0,-0.1,0,Aaron,0.0,489,198,0,0,0.3,419,156,341,False,3.0,405,153,4,Lack of match fitness - 50% chance of playing,2022-10-05T11:30:06.960461Z,43,518,153,0,0,None,0,,214590.jpg,1.0,368,137,0,0,Wan-Bissaka,0.2,371,137,False,None,d,14,1,0.0,479,202,1,7911,25,35346,255,0.0,0.2,Wan-Bissaka,0
1,9,202,None,None,4,216051,None,,0,0,1,-1,231.6,32,5,None,,2,2,3.4,2.9,2,Diogo,3.4,86,23,16,0,60.7,47,4,342,False,211.8,71,21,985,,None,46,315,56,0,0,None,0,,216051.jpg,3.6,85,28,0,0,Dalot Teixeira,10.0,38,12,False,None,a,14,1,164.0,74,4,40,1174007,83815,589721,9393,0.7,8.7,Dalot,4
0,0,0,0,0,0,232937,None,,0,0,-1,1,0.0,439,169,None,,0,2,0.0,0.0,0,Brandon,0.0,403,147,0,0,0.0,457,174,343,False,0.0,456,176,0,Unknown - Expected back 26 Dec,2022-09-30T15:30:07.209431Z,39,638,223,0,0,None,0,,232937.jpg,0.0,467,173,0,0,Williams,1.5,144,49,False,None,i,14,1,0.0,388,149,0,102150,79,199046,3303,0.0,0.0,B.Williams,0
1,0,29,None,None,1,449434,None,,0,0,-2,2,57.6,189,116,None,,0,3,0.4,-0.1,1,Anthony,0.4,341,155,1,0,15.5,274,125,344,False,35.2,323,139,225,,None,48,286,176,0,0,None,0,,449434.jpg,1.7,300,129,0,0,Elanga,0.5,254,88,False,None,a,14,1,63.0,180,109,12,71399,263,122205,1464,0.1,2.5,Elanga,0
2,1,85,50,0,0,148225,None,,0,0,-3,3,39.1,224,34,None,,0,4,1.4,0.0,0,Anthony,2.8,131,15,4,2,20.8,229,33,345,False,107.2,202,21,104,Back injury - 50% chance of playing,2022-10-09T21:00:06.836746Z,67,48,22,0,0,2,0,,148225.jpg,6.0,5,3,0,0,Martial,0.8,205,32,False,None,d,14,1,62.0,184,41,18,235411,336,364523,7494,0.4,2.7,Martial,0
0,0,0,100,100,0,488404,None,,0,0,-1,1,0.0,544,216,None,,0,3,0.0,-0.5,0,Facundo,0.0,527,199,0,0,0.0,553,212,347,False,0.0,550,211,0,,2022-08-01T17:30:04.900946Z,44,480,253,0,0,None,0,,488404.jpg,0.0,561,221,0,0,Pellistri Rebollo,0.0,555,226,False,None,a,14,1,0.0,520,204,0,1494,24,4946,64,0.0,0.0,Pellistri,0
0,0,0,None,None,0,21205,None,,0,0,-1,1,0.0,420,14,None,,0,1,0.0,-0.5,0,Tom,0.0,384,26,0,0,0.0,438,29,348,False,0.0,437,29,0,,None,39,618,59,0,0,None,0,,21205.jpg,0.0,448,30,0,0,Heaton,0.4,273,39,False,None,a,14,1,0.0,368,5,0,13321,566,20422,755,0.0,0.0,Heaton,0
0,0,0,100,100,0,67089,None,,0,0,-3,3,0.0,497,47,None,,0,1,0.0,-0.5,0,Martin,0.0,464,58,0,0,0.0,513,60,355,False,0.0,510,60,0,,2022-10-14T15:30:06.992558Z,42,544,30,0,0,None,0,,67089.jpg,0.0,522,61,0,0,Dubravka,0.5,265,38,False,None,a,14,1,0.0,448,38,0,11771,153,74503,719,0.0,0.0,Dubravka,0
0,2,78,None,None,2,222690,4,,-1,1,-2,2,19.2,297,101,None,,0,2,-0.4,-0.9,0,Tyrell,-0.4,646,231,6,0,9.8,321,112,504,False,64.0,275,105,451,,None,43,523,157,0,0,None,0,,222690.jpg,2.4,207,76,0,0,Malacia,2.7,105,38,False,None,a,14,1,14.0,309,105,17,368791,726,367476,19960,-0.1,4.0,Malacia,2
2,0,113,100,100,3,80607,1,,0,0,-2,2,177.8,54,43,1,,0,3,2.2,1.7,3,Christian,2.2,178,74,15,0,44.4,94,64,519,False,124.2,177,73,785,,2022-10-16T22:30:07.600066Z,63,59,28,0,0,None,0,,80607.jpg,2.7,183,68,0,0,Eriksen,2.8,103,36,False,None,a,14,1,143.0,93,59,27,258607,3335,479422,7962,0.3,4.3,Eriksen,1
0,0,187,None,None,4,221820,None,,0,0,0,0,14.1,313,111,None,,0,2,2.8,2.3,1,Lisandro,2.8,121,41,16,0,25.9,200,56,533,False,207.0,74,23,934,,None,45,365,86,0,0,None,0,,221820.jpg,2.5,194,75,0,0,Martínez,6.1,58,21,False,None,a,14,1,37.0,245,67,28,502721,21996,340067,7288,0.6,6.2,Martínez,3
0,0,0,0,0,0,493250,None,,0,0,-1,1,0.0,545,217,None,,0,3,0.0,0.0,0,Amad,0.0,528,200,0,0,0.0,554,213,550,False,0.0,551,212,0,Joined Sunderland on loan - Expected back 01 Jul,2022-09-01T11:30:07.165113Z,44,481,254,0,0,None,0,,493250.jpg,0.0,562,222,0,0,Diallo,0.1,481,190,False,None,u,14,1,0.0,521,205,0,5143,0,15606,120,0.0,0.0,Amad,0
0,0,0,None,None,0,461548,None,,0,0,-2,2,0.0,518,202,None,,1,3,0.0,-0.5,0,Zidane,0.0,492,182,0,0,0.0,529,198,551,False,0.0,526,197,0,,None,43,538,273,0,0,None,0,,461548.jpg,0.0,537,208,0,0,Iqbal,0.3,289,103,False,None,a,14,1,0.0,486,184,0,50190,185,40536,1277,0.0,0.0,Iqbal,0
0,0,3,None,None,0,493105,None,,0,0,-2,2,0.0,521,205,None,,0,3,0.0,-0.5,0,Alejandro,0.0,495,185,0,0,0.0,532,201,569,False,0.0,529,200,1,,None,43,542,277,0,0,None,0,,493105.jpg,1.0,376,164,0,0,Garnacho,0.1,415,151,False,None,a,14,1,0.0,489,187,1,20560,255,17233,409,0.0,0.2,Garnacho,0
1,3,94,None,None,2,61256,None,,0,0,-1,1,74.0,161,104,None,,1,3,4.0,3.5,10,Carlos Henrique,4.0,57,23,4,1,27.8,184,103,593,False,162.6,123,55,438,,None,49,218,129,0,0,None,0,,61256.jpg,2.9,153,56,0,0,Casimiro,1.7,131,46,False,None,a,14,1,42.0,227,127,23,283753,21585,177043,2691,0.8,4.7,Casemiro,2
