season,code,web_name,position,team_name,total_points,now_cost_m,selected_by_percent,minutes,archetype_id,archetype_name,local_cluster,viz_x,viz_y,goals_scored,assists,expected_goals,expected_assists,expected_goal_involvements,clean_sheets,goals_conceded,expected_goals_conceded,saves,bonus,bps,yellow_cards,red_cards,influence,creativity,threat,ict_index,points_per_90,goals_per_90,assists_per_90,xg_per_90,xa_per_90,xgi_per_90
2024-25,469142,Van Hecke,DEF,Brighton,87,4.5,0.7,2960,6,Balanced defender,1,5.382897,-1.3050411,1,1,1.32,1.41,2.73,7,47,44.67,0,7,406,6,1,736.6,261.8,182.0,118.3,2.6452702702702706,0.0304054054054054,0.0304054054054054,0.0401351351351351,0.0428716216216216,0.0830067567567567
2024-25,477064,Lewis,DEF,Man City,66,4.3,3.5,1888,6,Balanced defender,1,4.578415,-1.3037854,1,2,1.32,1.01,2.33,5,27,27.6,0,1,285,3,1,293.8,218.6,139.0,65.0,3.146186440677966,0.0476694915254237,0.0953389830508474,0.0629237288135593,0.0481461864406779,0.1110699152542372
2024-25,477580,Zabarnyi,DEF,Bournemouth,94,4.4,0.5,3109,6,Balanced defender,1,5.247521,-1.2878767,0,1,1.2,0.76,1.96,8,42,42.54,0,8,429,4,1,651.4,177.0,88.0,92.0,2.721132196847861,0.0,0.0289482148600836,0.0347378578321003,0.0220006432936635,0.0567385011257639
2024-25,499169,Lewis-Skelly,MID,Arsenal,37,4.5,0.4,1362,6,Balanced defender,1,4.3234353,-1.5370011,1,0,0.16,0.51,0.67,5,16,16.65,0,0,237,3,2,176.0,170.7,57.0,40.0,2.444933920704846,0.066079295154185,0.0,0.0105726872246696,0.0337004405286343,0.0442731277533039
2024-25,535301,Baleba,MID,Brighton,87,5.0,0.2,2660,6,Balanced defender,1,5.3783913,-1.1527035,3,1,3.1,1.21,4.31,8,40,39.54,0,7,490,6,1,515.4,343.7,193.0,105.2,2.943609022556391,0.1015037593984962,0.0338345864661654,0.1048872180451127,0.0409398496240601,0.1458270676691729
2024-25,37096,Fabianski,GK,West Ham,39,3.9,10.0,1160,8,Defensive / rotation defender,4,11.430776,2.5580542,0,0,0.0,0.0,0.0,2,21,22.78,50,2,143,2,0,387.8,0.3,0.0,38.7,3.025862068965517,0.0,0.0,0.0,0.0,0.0
2024-25,54469,Smith,DEF,Bournemouth,57,4.4,0.1,1586,8,Defensive / rotation defender,5,10.524643,2.0878427,0,0,0.65,0.68,1.33,6,18,19.04,0,0,161,7,0,181.8,147.2,24.0,35.0,3.2345523329129886,0.0,0.0,0.0368852459016393,0.0385876418663303,0.0754728877679697
2024-25,58621,Walker,DEF,Man City,13,5.1,2.5,966,8,Defensive / rotation defender,5,10.995744,1.995527,0,0,0.12,1.34,1.46,0,21,19.26,0,0,63,3,0,157.4,147.7,29.0,33.5,1.2111801242236024,0.0,0.0,0.0111801242236024,0.1248447204968944,0.1360248447204969
2024-25,60232,Dawson,DEF,Wolves,17,4.2,0.1,969,8,Defensive / rotation defender,5,11.280944,1.7316204,0,1,0.5,0.07,0.57,1,25,18.56,0,1,57,2,0,204.2,31.3,55.0,29.1,1.5789473684210529,0.0,0.0928792569659442,0.0464396284829721,0.006501547987616,0.0529411764705882
2024-25,61256,Casemiro,MID,Man Utd,48,4.6,0.4,1489,8,Defensive / rotation defender,4,9.15262,2.3683107,1,0,1.8,1.99,3.79,6,20,24.0,0,3,300,5,0,433.2,348.2,265.0,104.8,2.9012760241773,0.0604432505036937,0.0,0.1087978509066487,0.1202820685023505,0.2290799194089993
2024-25,67089,Dúbravka,GK,Newcastle,44,4.0,1.3,900,8,Defensive / rotation defender,4,10.914337,2.8008206,0,0,0.0,0.0,0.0,5,12,11.19,29,2,160,0,0,220.2,0.0,0.0,22.0,4.4,0.0,0.0,0.0,0.0,0.0
2024-25,74944,Morsy,MID,Ipswich,67,4.8,0.1,2749,8,Defensive / rotation defender,5,9.238508,0.21219598,1,1,0.45,1.51,1.96,2,67,58.21,0,5,421,10,0,417.0,374.0,47.0,83.7,2.1935249181520557,0.0327391778828664,0.0327391778828664,0.0147326300472899,0.0494361586031284,0.0641687886504183
2024-25,83299,Dunk,DEF,Brighton,44,4.2,2.3,2081,8,Defensive / rotation defender,5,9.657417,0.932605,0,1,0.81,1.02,1.83,4,42,35.69,0,0,223,5,0,425.4,115.7,128.0,66.9,1.902931283037001,0.0,0.0432484382508409,0.0350312349831811,0.0441134070158577,0.0791446419990389
2024-25,87835,Doherty,DEF,Wolves,75,4.3,0.3,2105,8,Defensive / rotation defender,4,8.770777,1.5510982,2,1,1.12,1.24,2.36,6,38,32.68,0,4,307,6,0,502.2,179.9,135.0,81.8,3.2066508313539197,0.0855106888361045,0.0427553444180522,0.0478859857482185,0.0530166270783847,0.1009026128266033
2024-25,88248,Ortega Moreno,GK,Man City,35,5.2,0.7,1099,8,Defensive / rotation defender,4,11.271707,2.6905246,0,0,0.0,0.0,0.0,3,18,19.12,33,0,144,1,0,292.6,0.0,0.0,29.4,2.8662420382165603,0.0,0.0,0.0,0.0,0.0
2024-25,93100,Vestergaard,DEF,Leicester,11,3.9,1.5,1390,8,Defensive / rotation defender,5,11.354975,1.7325636,0,0,0.11,0.08,0.19,0,35,25.05,0,0,86,5,0,321.0,46.6,53.0,42.4,0.7122302158273381,0.0,0.0,0.0071223021582733,0.0051798561151079,0.0123021582733812
2024-25,94147,Coady,DEF,Leicester,39,4.0,0.5,1712,8,Defensive / rotation defender,5,10.2032995,0.89657396,1,0,0.52,0.48,1.0,2,42,38.75,0,3,144,3,0,378.8,33.0,62.0,47.5,2.050233644859813,0.0525700934579439,0.0,0.0273364485981308,0.025233644859813,0.0525700934579439
2024-25,95658,Maguire,DEF,Man Utd,48,4.9,0.8,1751,8,Defensive / rotation defender,4,9.603983,1.6700784,1,0,1.82,0.25,2.07,3,27,26.83,0,3,217,7,0,409.4,101.2,233.0,74.5,2.4671616219303254,0.0513992004568817,0.0,0.0935465448315248,0.0128498001142204,0.1063963449457452
2024-25,106611,Keane,DEF,Everton,48,3.8,4.3,1046,8,Defensive / rotation defender,4,10.240226,2.4206116,3,0,0.61,0.02,0.63,3,20,19.16,0,4,139,5,0,306.6,23.2,123.0,45.4,4.130019120458891,0.2581261950286806,0.0,0.0524856596558317,0.0017208413001912,0.0542065009560229
2024-25,109646,Tosin,DEF,Chelsea,71,4.2,0.3,1403,8,Defensive / rotation defender,4,10.086813,2.406225,1,1,0.93,0.23,1.16,7,14,19.62,0,7,305,4,0,352.2,48.2,92.0,49.6,4.554526015680684,0.0641482537419814,0.0641482537419814,0.0596578759800427,0.0147540983606557,0.0744119743406984
2024-25,111478,Veltman,DEF,Brighton,59,4.3,1.1,1694,8,Defensive / rotation defender,4,9.759132,2.0427837,0,0,0.47,1.31,1.78,6,24,24.83,0,7,249,5,0,273.0,147.2,59.0,48.1,3.134592680047225,0.0,0.0,0.0249704840613931,0.0695985832349468,0.09456906729634
2024-25,112520,Palmer,GK,Ipswich,22,4.5,0.1,1170,8,Defensive / rotation defender,4,11.531422,2.4023051,0,0,0.0,0.0,0.0,0,30,24.64,45,0,94,2,0,356.8,10.0,0.0,36.6,1.6923076923076923,0.0,0.0,0.0,0.0,0.0
2024-25,115556,Davies,DEF,Spurs,28,4.3,0.2,1329,8,Defensive / rotation defender,5,10.917228,1.7872976,0,0,0.27,0.5,0.77,3,26,25.79,0,0,154,5,0,343.6,42.1,49.0,43.7,1.8961625282167045,0.0,0.0,0.0182844243792325,0.0338600451467268,0.0521444695259593
2024-25,122411,Burgess,DEF,Ipswich,26,3.8,1.8,1540,8,Defensive / rotation defender,5,10.81642,1.2189906,0,2,1.08,0.34,1.42,0,37,35.17,0,0,122,0,0,422.0,87.2,103.0,61.4,1.5194805194805194,0.0,0.1168831168831168,0.0631168831168831,0.0198701298701298,0.0829870129870129
2024-25,149484,Mings,DEF,Aston Villa,47,4.4,0.2,1119,8,Defensive / rotation defender,4,10.444153,2.9046276,0,1,0.88,0.23,1.11,4,11,13.2,0,5,207,1,0,220.4,49.2,74.0,34.6,3.780160857908847,0.0,0.0804289544235924,0.0707774798927614,0.0184986595174262,0.0892761394101876
2024-25,152551,Lerma,MID,Crystal Palace,58,4.8,0.1,2270,8,Defensive / rotation defender,4,8.91581,1.2669595,0,1,1.07,1.75,2.82,6,36,33.55,0,2,326,9,0,401.4,190.2,197.0,78.7,2.2995594713656384,0.0,0.039647577092511,0.0424229074889867,0.0693832599118942,0.111806167400881
2024-25,157668,Winks,MID,Leicester,40,4.3,4.7,1536,8,Defensive / rotation defender,4,9.21636,2.7991014,0,2,0.23,1.53,1.76,0,34,29.48,0,0,282,4,0,272.8,319.6,37.0,63.2,2.34375,0.0,0.1171875,0.0134765625,0.0896484375,0.103125
2024-25,158534,Walker-Peters,DEF,Southampton,54,4.2,0.3,2918,8,Defensive / rotation defender,5,9.285601,-0.21962982,0,3,0.85,2.3,3.14,2,77,76.26,0,3,240,5,0,503.8,406.8,237.0,114.4,1.6655243317340644,0.0,0.0925291295407813,0.0262165867032213,0.070938999314599,0.0968471555860178
2024-25,164555,Coufal,DEF,West Ham,27,4.1,0.4,1056,8,Defensive / rotation defender,5,10.881225,2.0593064,0,0,0.37,0.89,1.25,2,21,19.8,0,1,89,5,0,204.0,142.0,70.0,41.3,2.301136363636364,0.0,0.0,0.0315340909090909,0.0758522727272727,0.1065340909090909
2024-25,166477,Castagne,DEF,Fulham,46,4.2,0.8,1642,8,Defensive / rotation defender,5,10.490668,1.464318,0,1,0.38,0.56,0.94,3,28,22.39,0,0,205,1,0,360.4,163.6,123.0,64.9,2.5213154689403168,0.0,0.0548112058465286,0.0208282582216808,0.030694275274056,0.0515225334957369
2024-25,167074,Tete,DEF,Fulham,49,4.4,0.2,1773,8,Defensive / rotation defender,4,9.560223,2.65421,0,2,1.37,0.65,2.02,3,26,25.5,0,0,207,5,0,381.2,192.2,158.0,73.1,2.487309644670051,0.0,0.1015228426395939,0.0695431472081218,0.032994923857868,0.1025380710659898
2024-25,171771,Bednarek,DEF,Southampton,60,4.0,1.9,2531,8,Defensive / rotation defender,5,9.327993,-0.16728888,2,0,0.65,0.84,1.49,3,57,57.8,0,3,283,7,0,770.6,78.3,71.0,91.9,2.133544053733702,0.0711181351244567,0.0,0.0231133939154484,0.0298696167522718,0.0529830106677202
2024-25,179519,Mangala,MID,Everton,39,5.0,0.0,1257,8,Defensive / rotation defender,4,10.515003,2.6786878,1,0,1.13,0.59,1.72,5,10,16.64,0,0,175,2,0,172.8,133.5,106.0,41.4,2.79236276849642,0.071599045346062,0.0,0.0809069212410501,0.0422434367541766,0.1231503579952267
2024-25,184386,Bree,DEF,Southampton,23,3.9,0.3,1070,8,Defensive / rotation defender,5,11.011146,1.3970765,0,1,0.11,0.71,0.82,1,31,32.05,0,0,95,0,0,187.4,159.4,43.0,39.0,1.9345794392523368,0.0,0.0841121495327102,0.0092523364485981,0.0597196261682243,0.0689719626168224
2024-25,191866,Ajer,DEF,Brentford,39,4.4,0.2,1433,8,Defensive / rotation defender,5,10.73925,1.965517,0,0,0.97,0.48,1.45,3,25,21.7,0,0,120,5,0,199.0,128.1,158.0,48.5,2.449406838799721,0.0,0.0,0.0609211444521981,0.0301465457083042,0.0910676901605024
2024-25,193204,Aribo,MID,Southampton,72,4.9,0.1,2007,8,Defensive / rotation defender,5,9.552304,0.56248677,3,0,2.69,1.23,3.92,1,56,56.51,0,7,394,1,0,386.2,293.0,242.0,92.3,3.2286995515695067,0.1345291479820627,0.0,0.1206278026905829,0.0551569506726457,0.1757847533632286
2024-25,197024,G.Rodríguez,MID,West Ham,36,4.8,0.1,1147,8,Defensive / rotation defender,5,10.620647,2.1461322,0,1,0.22,0.17,0.39,4,19,20.67,0,0,193,6,0,205.4,79.7,29.0,31.5,2.8247602441150828,0.0,0.07846556233653,0.0172624237140366,0.0133391455972101,0.0306015693112467
2024-25,199796,Cash,DEF,Aston Villa,76,4.4,1.6,2069,8,Defensive / rotation defender,4,9.145581,1.6729312,1,1,0.48,1.23,1.71,7,22,28.64,0,2,286,7,0,359.2,181.0,171.0,71.3,3.305944900918318,0.0434992750120831,0.0434992750120831,0.0208796520057999,0.0535041082648622,0.0743837602706621
2024-25,200720,Kelleher,GK,Liverpool,45,3.9,1.2,900,8,Defensive / rotation defender,4,10.98535,2.7941725,0,0,0.0,0.0,0.0,4,12,11.09,27,1,156,0,0,224.2,0.0,0.0,22.4,4.5,0.0,0.0,0.0,0.0,0.0
2024-25,200785,Adams,MID,Bournemouth,58,4.9,0.1,1959,8,Defensive / rotation defender,4,8.928785,1.5605944,0,3,1.33,0.76,2.09,6,30,29.26,0,1,315,7,0,411.8,261.2,83.0,75.9,2.664624808575804,0.0,0.1378254211332312,0.0611026033690658,0.0349157733537519,0.0960183767228177
2024-25,202993,Bentancur,MID,Spurs,49,4.9,0.1,1640,8,Defensive / rotation defender,4,9.150442,1.5391073,2,0,1.36,1.02,2.38,3,26,26.87,0,1,293,9,0,324.6,208.5,165.0,70.2,2.6890243902439024,0.1097560975609756,0.0,0.0746341463414634,0.0559756097560975,0.1306097560975609
2024-25,204863,Manning,DEF,Southampton,34,4.3,0.1,1458,8,Defensive / rotation defender,4,8.831977,2.7204776,0,2,0.34,2.8,3.14,1,35,36.45,0,0,162,2,0,307.4,498.3,71.0,87.6,2.098765432098765,0.0,0.1234567901234567,0.0209876543209876,0.1728395061728395,0.1938271604938271
2024-25,204968,Yates,MID,Nott'm Forest,67,4.8,0.1,1901,8,Defensive / rotation defender,4,9.06965,1.5094109,2,2,2.41,0.47,2.88,6,27,27.84,0,3,306,10,0,344.4,241.1,265.0,85.4,3.1720147290899527,0.094687006838506,0.094687006838506,0.1140978432403997,0.0222514466070489,0.1363492898474487
2024-25,207189,Berge,MID,Fulham,53,5.0,0.0,2221,8,Defensive / rotation defender,5,9.519274,1.251465,0,0,0.45,0.63,1.08,4,35,30.81,0,2,334,6,0,314.4,285.7,51.0,65.1,2.1476812246735704,0.0,0.0,0.0182350292660963,0.0255290409725348,0.0437640702386312
2024-25,209042,Skipp,MID,Leicester,27,4.7,0.0,1118,8,Defensive / rotation defender,5,10.762811,1.9743326,0,0,0.37,0.32,0.69,3,26,26.06,0,0,121,8,0,119.4,146.0,35.0,29.9,2.173524150268336,0.0,0.0,0.0297853309481216,0.0257602862254025,0.0555456171735241
2024-25,209365,De Ligt,DEF,Man Utd,68,4.8,2.9,2119,8,Defensive / rotation defender,5,9.775261,0.8928259,2,0,2.48,0.25,2.73,4,36,38.53,0,3,312,3,0,518.4,88.7,303.0,91.5,2.888154789995281,0.0849457291175082,0.0,0.1053327041057102,0.0106182161396885,0.1159509202453987
2024-25,211975,Akanji,DEF,Man City,61,5.3,2.3,2012,8,Defensive / rotation defender,4,9.720316,2.042038,0,0,1.57,1.3,2.87,6,28,29.72,0,1,307,3,0,339.8,249.8,100.0,68.9,2.728628230616302,0.0,0.0,0.0702286282306163,0.0581510934393638,0.1283797216699801
2024-25,212314,Lukić,MID,Fulham,56,4.8,0.0,2348,8,Defensive / rotation defender,4,8.979781,1.2239683,0,2,1.16,1.4,2.56,4,37,33.02,0,1,354,12,0,335.6,455.1,119.0,91.0,2.1465076660988074,0.0,0.0766609880749574,0.0444633730834753,0.0536626916524701,0.0981260647359455
2024-25,214048,Kilman,DEF,West Ham,82,4.3,1.3,3348,8,Defensive / rotation defender,5,9.26083,-0.14340553,0,1,1.55,1.19,2.74,6,62,59.71,0,5,395,5,0,832.6,203.3,149.0,118.8,2.204301075268817,0.0,0.0268817204301075,0.0416666666666666,0.0319892473118279,0.0736559139784946
2024-25,216616,O'Shea,DEF,Ipswich,49,3.8,1.2,3122,8,Defensive / rotation defender,5,9.328957,-0.24203984,0,2,1.29,0.67,1.96,2,75,67.13,0,1,231,6,0,862.8,59.9,195.0,111.6,1.4125560538116593,0.0,0.0576553491351697,0.0371877001921845,0.0193145419602818,0.0565022421524663
2024-25,218218,Faes,DEF,Leicester,55,3.8,5.2,2812,8,Defensive / rotation defender,5,9.415594,-0.16923365,1,0,1.52,0.4,1.92,3,63,58.54,0,2,241,4,0,678.0,68.5,121.0,86.9,1.760312944523471,0.0320056899004267,0.0,0.0486486486486486,0.0128022759601706,0.0614509246088193
2024-25,219924,Diop,DEF,Fulham,31,4.3,0.2,1334,8,Defensive / rotation defender,5,11.328222,1.9441105,0,0,0.51,0.07,0.58,1,19,19.98,0,0,146,2,0,257.6,44.7,83.0,38.3,2.0914542728635683,0.0,0.0,0.034407796101949,0.0047226386806596,0.0391304347826086
2024-25,220583,Woolfenden,DEF,Ipswich,18,3.9,1.2,1187,8,Defensive / rotation defender,5,11.354493,1.6821015,0,0,0.03,0.02,0.05,1,28,26.46,0,0,93,2,0,258.4,6.7,8.0,27.5,1.3647851727042966,0.0,0.0,0.0022746419545071,0.0015164279696714,0.0037910699241786
2024-25,220585,Downes,MID,Southampton,48,4.7,0.0,2149,8,Defensive / rotation defender,5,9.206602,0.7374024,1,0,0.64,1.41,2.05,4,49,48.11,0,0,312,12,0,297.6,292.2,118.0,71.0,2.010237319683574,0.0418799441600744,0.0,0.0268031642624476,0.0590507212657049,0.0858538855281526
2024-25,220627,Justin,DEF,Leicester,70,4.1,1.2,2912,8,Defensive / rotation defender,5,9.372766,-0.29715076,2,2,1.47,0.8,2.27,3,68,63.68,0,6,218,6,0,615.2,258.5,202.0,107.8,2.1634615384615388,0.0618131868131868,0.0618131868131868,0.0454326923076923,0.0247252747252747,0.070157967032967
2024-25,221466,Senesi,DEF,Bournemouth,31,4.6,0.3,1103,8,Defensive / rotation defender,5,10.897753,2.132018,0,0,0.84,0.48,1.32,2,17,14.76,0,3,114,5,0,271.6,84.2,39.0,39.6,2.529465095194923,0.0,0.0,0.0685403445149592,0.0391659111514052,0.1077062556663644
2024-25,221632,Romero,DEF,Spurs,49,4.9,3.5,1416,8,Defensive / rotation defender,4,9.83505,2.8349652,1,1,1.52,0.81,2.33,3,22,19.31,0,3,245,3,0,343.2,113.1,232.0,69.0,3.114406779661017,0.0635593220338983,0.0635593220338983,0.0966101694915254,0.0514830508474576,0.148093220338983
2024-25,221820,Martinez,DEF,Man Utd,68,4.3,2.2,1751,8,Defensive / rotation defender,4,8.965979,1.7538244,2,1,1.33,1.21,2.54,6,27,30.17,0,5,293,7,0,426.6,153.9,158.0,73.8,3.495145631067961,0.1027984009137635,0.0513992004568817,0.0683609366076527,0.0621930325528269,0.1305539691604797
2024-25,223434,Igor,DEF,Brighton,18,4.3,0.1,959,8,Defensive / rotation defender,5,11.227308,1.9734247,0,0,0.05,0.25,0.3,1,17,17.21,0,0,113,4,0,189.6,54.7,4.0,24.9,1.6892596454640252,0.0,0.0,0.0046923879040667,0.0234619395203336,0.0281543274244004
2024-25,224860,C.Soler,MID,West Ham,47,5.0,0.0,1394,8,Defensive / rotation defender,4,9.256643,2.5318334,1,1,1.85,1.93,3.78,2,25,28.62,0,2,216,6,0,189.0,295.8,186.0,67.2,3.034433285509325,0.0645624103299856,0.0645624103299856,0.1194404591104734,0.1246054519368723,0.2440459110473457
2024-25,225902,B.Soumaré,MID,Leicester,48,4.4,0.3,2165,8,Defensive / rotation defender,5,9.26176,0.62463754,0,0,0.29,0.94,1.23,1,52,46.48,0,0,327,8,0,294.2,261.8,47.0,60.4,1.9953810623556585,0.0,0.0,0.0120554272517321,0.0390762124711316,0.0511316397228637
2024-25,226944,Kamara,MID,Aston Villa,57,5.0,0.1,1720,8,Defensive / rotation defender,4,10.075839,2.2637594,1,0,0.82,0.83,1.65,6,22,23.03,0,3,296,2,0,326.6,191.0,83.0,60.2,2.982558139534884,0.0523255813953488,0.0,0.042906976744186,0.0434302325581395,0.0863372093023255
2024-25,227127,Bissouma,MID,Spurs,50,4.8,0.2,1396,8,Defensive / rotation defender,4,9.5784855,1.7195143,2,0,0.64,0.48,1.12,3,28,26.38,0,4,258,7,0,283.8,133.8,59.0,48.0,3.2234957020057307,0.1289398280802292,0.0,0.0412607449856733,0.030945558739255,0.0722063037249283
2024-25,231065,Pinnock,DEF,Brentford,47,4.4,0.3,1912,8,Defensive / rotation defender,5,10.145915,0.97987634,2,0,1.08,0.64,1.72,2,35,34.33,0,0,233,2,0,540.2,101.2,193.0,83.6,2.2123430962343096,0.0941422594142259,0.0,0.050836820083682,0.0301255230125523,0.0809623430962343
2024-25,231480,S.Bueno,DEF,Wolves,52,4.3,0.1,1678,8,Defensive / rotation defender,5,10.526133,1.2082614,0,0,0.45,0.1,0.55,5,34,29.4,0,2,174,2,0,345.4,15.8,80.0,44.2,2.789034564958284,0.0,0.0,0.0241358760429082,0.0053635280095351,0.0294994040524433
2024-25,232112,Ugarte,MID,Man Utd,49,4.9,0.1,1777,8,Defensive / rotation defender,4,9.050416,1.3875425,1,2,1.0,0.67,1.67,4,33,29.54,0,1,318,11,0,313.6,195.9,113.0,62.1,2.481710748452448,0.0506471581316826,0.1012943162633652,0.0506471581316826,0.0339335959482273,0.0845807540799099
2024-25,232892,Bassey,DEF,Fulham,75,4.5,0.6,3074,8,Defensive / rotation defender,5,9.011787,0.5584161,1,0,1.02,0.42,1.44,5,47,39.22,0,0,390,7,0,587.2,96.7,157.0,84.1,2.19583604424203,0.029277813923227,0.0,0.0298633702016916,0.0122966818477553,0.0421600520494469
2024-25,232928,Garner,MID,Everton,42,4.9,0.0,1590,8,Defensive / rotation defender,4,9.744919,2.3781314,0,1,0.67,1.37,2.04,5,19,19.71,0,0,244,5,0,264.8,248.2,93.0,60.4,2.3773584905660377,0.0,0.0566037735849056,0.0379245283018867,0.0775471698113207,0.1154716981132075
2024-25,244619,Thomas,DEF,Leicester,27,3.9,1.4,1109,8,Defensive / rotation defender,5,11.093509,1.8745587,0,0,0.36,0.49,0.85,3,23,25.08,0,0,144,3,0,226.4,144.5,34.0,40.4,2.1911632100991887,0.0,0.0,0.0292155094679891,0.0397655545536519,0.0689810640216411
2024-25,244954,Pau,DEF,Aston Villa,55,4.2,0.8,2019,8,Defensive / rotation defender,5,10.416549,1.2695082,0,0,0.51,0.43,0.94,5,33,29.69,0,3,254,2,0,350.6,84.5,102.0,54.0,2.4517087667161963,0.0,0.0,0.0227340267459138,0.0191679049034175,0.0419019316493313
2024-25,245719,Harwood-Bellis,DEF,Southampton,55,3.9,4.1,2824,8,Defensive / rotation defender,5,9.307822,-0.29388312,1,0,1.78,0.68,2.46,3,65,68.5,0,2,268,9,0,727.0,218.3,252.0,119.9,1.7528328611898016,0.0318696883852691,0.0,0.056728045325779,0.021671388101983,0.078399433427762
2024-25,250199,Dominguez,MID,Nott'm Forest,54,4.8,0.0,1954,8,Defensive / rotation defender,4,8.941119,1.3727609,0,1,1.58,1.58,3.16,7,27,31.9,0,0,292,9,0,410.2,247.2,237.0,89.4,2.487205731832139,0.0,0.0460593654042988,0.0727737973387922,0.0727737973387922,0.1455475946775844
2024-25,436680,Stolarczyk,GK,Leicester,25,4.0,0.5,900,8,Defensive / rotation defender,4,11.331777,2.6004324,0,0,0.0,0.0,0.0,2,16,14.83,28,0,104,1,0,228.4,0.0,0.0,22.8,2.5,0.0,0.0,0.0,0.0,0.0
2024-25,440854,Kiwior,DEF,Arsenal,43,4.9,3.8,1117,8,Defensive / rotation defender,4,10.619044,2.693472,1,0,0.17,0.29,0.46,3,15,14.71,0,2,178,1,0,267.2,91.3,32.0,39.2,3.4646374216651745,0.0805729632945389,0.0,0.0136974037600716,0.0233661593554162,0.0370635631154879
2024-25,444463,W.Fofana,DEF,Chelsea,26,4.3,0.2,1172,8,Defensive / rotation defender,5,10.956011,2.0567856,0,0,0.44,0.18,0.62,2,13,14.76,0,2,162,7,0,200.2,85.0,33.0,31.9,1.9965870307167235,0.0,0.0,0.0337883959044368,0.0138225255972696,0.0476109215017064
2024-25,444765,Van den Berg,DEF,Brentford,62,4.1,1.5,2584,8,Defensive / rotation defender,5,9.56155,0.4577004,0,1,2.09,0.52,2.61,5,49,44.61,0,1,266,3,0,587.4,108.3,226.0,92.3,2.1594427244582044,0.0,0.0348297213622291,0.0727941176470588,0.0181114551083591,0.0909055727554179
2024-25,449429,Greaves,DEF,Ipswich,37,3.8,2.3,2205,8,Defensive / rotation defender,5,9.527939,0.17017819,1,0,1.31,0.21,1.52,2,53,45.51,0,0,171,5,0,592.8,77.2,157.0,82.7,1.5102040816326532,0.0408163265306122,0.0,0.053469387755102,0.0085714285714285,0.0620408163265306
2024-25,449871,Onana,MID,Aston Villa,65,4.8,2.1,1613,8,Defensive / rotation defender,4,9.300357,2.2317321,3,0,2.12,0.84,2.96,6,23,23.66,0,5,324,4,0,358.0,194.8,215.0,77.0,3.626782393056416,0.1673899566026038,0.0,0.11828890266584,0.046869187848729,0.1651580905145691
2024-25,454667,Cajuste,MID,Ipswich,63,4.5,0.1,1960,8,Defensive / rotation defender,5,10.045282,0.7682832,1,1,0.68,0.73,1.41,1,46,43.97,0,2,309,2,0,284.0,209.2,59.0,54.9,2.8928571428571423,0.0459183673469387,0.0459183673469387,0.0312244897959183,0.0335204081632653,0.0647448979591836
2024-25,462116,Todibo,DEF,West Ham,54,4.2,0.3,1824,8,Defensive / rotation defender,5,10.3909025,1.2616293,0,0,0.36,0.06,0.42,5,33,29.86,0,1,233,3,0,373.0,37.1,35.0,44.5,2.664473684210526,0.0,0.0,0.0177631578947368,0.0029605263157894,0.0207236842105263
2024-25,473341,Okoli,DEF,Leicester,27,4.0,0.4,1122,8,Defensive / rotation defender,5,11.294159,1.7272302,1,0,0.62,0.17,0.79,1,26,27.72,0,1,106,4,0,318.6,15.2,73.0,40.7,2.1657754010695185,0.0802139037433155,0.0,0.0497326203208556,0.0136363636363636,0.0633689839572192
2024-25,481510,Kristiansen,DEF,Leicester,34,4.4,0.1,2481,8,Defensive / rotation defender,5,9.601182,0.047200393,0,1,0.13,1.74,1.87,1,62,54.38,0,0,153,1,0,519.4,358.6,40.0,91.6,1.2333736396614268,0.0,0.0362756952841596,0.0047158403869407,0.0631197097944377,0.0678355501813784
2024-25,482609,Gusto,DEF,Chelsea,60,4.9,1.4,1853,8,Defensive / rotation defender,4,9.189792,2.5363705,0,1,1.44,1.91,3.35,4,26,27.43,0,2,285,4,0,336.8,394.6,147.0,87.9,2.914193200215866,0.0,0.0485698866702644,0.0699406368051807,0.092768483540205,0.1627091203453858
2024-25,487053,Udogie,DEF,Spurs,43,4.8,1.5,1923,8,Defensive / rotation defender,5,10.123105,1.2711998,0,1,0.31,1.22,1.53,2,35,33.28,0,0,233,2,0,354.8,256.5,132.0,74.5,2.012480499219969,0.0,0.046801872074883,0.0145085803432137,0.0570982839313572,0.0716068642745709
2024-25,493125,Dragusin,DEF,Spurs,24,4.3,0.1,1250,8,Defensive / rotation defender,5,11.111062,1.40606,0,0,0.13,0.16,0.29,2,29,28.59,0,0,96,1,0,256.4,58.1,47.0,36.2,1.7279999999999998,0.0,0.0,0.00936,0.0115199999999999,0.02088
2024-25,503714,Ugochukwu,MID,Southampton,47,4.4,0.3,1652,8,Defensive / rotation defender,5,9.541346,1.1426675,1,1,0.85,0.62,1.47,1,39,40.28,0,3,209,7,0,265.0,211.9,84.0,55.9,2.560532687651332,0.0544794188861985,0.0544794188861985,0.0463075060532687,0.033777239709443,0.0800847457627118
2024-25,508395,Yarmoliuk,MID,Brentford,43,4.3,2.3,1435,8,Defensive / rotation defender,4,9.932997,1.8549465,0,0,0.62,0.91,1.53,3,25,26.43,0,0,255,6,0,259.6,196.1,89.0,54.4,2.696864111498258,0.0,0.0,0.0388850174216027,0.0570731707317073,0.0959581881533101
