code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,stats,team_a,team_a_difficulty,team_a_score,team_h,team_h_difficulty,team_h_score
1060024,42,True,True,323,2020-07-04T14:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 166}, {'value': 1, 'element': 167}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 172}, {'value': 1, 'element': 448}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 138}], 'h': [{'value': 1, 'element': 161}, {'value': 1, 'element': 174}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 131}], 'h': [{'value': 1, 'element': 168}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 166}, {'value': 2, 'element': 162}, {'value': 1, 'element': 164}, {'value': 1, 'element': 172}]}, {'identifier': 'bps', 'a': [{'value': 15, 'element': 503}, {'value': 13, 'element': 125}, {'value': 11, 'element': 134}, {'value': 10, 'element': 135}, {'value': 7, 'element': 123}, {'value': 7, 'element': 126}, {'value': 7, 'element': 131}, {'value': 7, 'element': 133}, {'value': 6, 'element': 468}, {'value': 4, 'element': 539}, {'value': 3, 'element': 138}, {'value': 3, 'element': 139}, {'value': 2, 'element': 579}, {'value': 1, 'element': 129}, {'value': 1, 'element': 157}], 'h': [{'value': 47, 'element': 166}, {'value': 32, 'element': 162}, {'value': 28, 'element': 164}, {'value': 28, 'element': 172}, {'value': 27, 'element': 167}, {'value': 26, 'element': 448}, {'value': 25, 'element': 168}, {'value': 20, 'element': 433}, {'value': 16, 'element': 174}, {'value': 15, 'element': 265}, {'value': 11, 'element': 176}, {'value': 7, 'element': 404}, {'value': 4, 'element': 163}, {'value': 2, 'element': 161}, {'value': 2, 'element': 180}, {'value': 2, 'element': 517}]}]",7,3,0.0,9,3,3.0
1060026,42,True,True,325,2020-07-04T14:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 68}, {'value': 1, 'element': 77}], 'h': [{'value': 2, 'element': 234}, {'value': 1, 'element': 233}, {'value': 1, 'element': 239}, {'value': 1, 'element': 618}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 68}], 'h': [{'value': 2, 'element': 239}, {'value': 2, 'element': 618}, {'value': 1, 'element': 247}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 82}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 494}], 'h': [{'value': 1, 'element': 235}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 234}, {'value': 2, 'element': 618}, {'value': 1, 'element': 239}]}, {'identifier': 'bps', 'a': [{'value': 40, 'element': 68}, {'value': 28, 'element': 77}, {'value': 21, 'element': 494}, {'value': 13, 'element': 59}, {'value': 8, 'element': 64}, {'value': 8, 'element': 65}, {'value': 8, 'element': 82}, {'value': 6, 'element': 79}, {'value': 5, 'element': 69}, {'value': 4, 'element': 476}, {'value': 3, 'element': 76}, {'value': 3, 'element': 505}, {'value': 2, 'element': 446}, {'value': 1, 'element': 63}, {'value': 1, 'element': 81}, {'value': -5, 'element': 492}], 'h': [{'value': 55, 'element': 234}, {'value': 53, 'element': 618}, {'value': 42, 'element': 239}, {'value': 37, 'element': 233}, {'value': 28, 'element': 247}, {'value': 19, 'element': 238}, {'value': 16, 'element': 226}, {'value': 15, 'element': 244}, {'value': 14, 'element': 122}, {'value': 14, 'element': 160}, {'value': 12, 'element': 225}, {'value': 9, 'element': 235}, {'value': 6, 'element': 228}, {'value': 6, 'element': 243}, {'value': -2, 'element': 624}]}]",3,4,2.0,12,2,5.0
1060031,42,True,True,330,2020-07-04T16:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 12}, {'value': 1, 'element': 541}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 490}, {'value': 1, 'element': 515}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 4}, {'value': 1, 'element': 18}, {'value': 1, 'element': 19}, {'value': 1, 'element': 106}], 'h': [{'value': 1, 'element': 403}, {'value': 1, 'element': 407}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 427}], 'h': [{'value': 2, 'element': 411}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 12}, {'value': 2, 'element': 541}, {'value': 1, 'element': 1}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 28, 'element': 12}, {'value': 27, 'element': 541}, {'value': 26, 'element': 1}, {'value': 24, 'element': 3}, {'value': 23, 'element': 106}, {'value': 22, 'element': 427}, {'value': 21, 'element': 486}, {'value': 21, 'element': 515}, {'value': 18, 'element': 490}, {'value': 16, 'element': 469}, {'value': 14, 'element': 11}, {'value': 12, 'element': 18}, {'value': 7, 'element': 2}, {'value': 6, 'element': 13}, {'value': 1, 'element': 4}], 'h': [{'value': 18, 'element': 415}, {'value': 16, 'element': 405}, {'value': 13, 'element': 414}, {'value': 12, 'element': 411}, {'value': 11, 'element': 409}, {'value': 10, 'element': 401}, {'value': 10, 'element': 403}, {'value': 9, 'element': 402}, {'value': 8, 'element': 407}, {'value': 3, 'element': 410}, {'value': 3, 'element': 416}, {'value': 2, 'element': 528}, {'value': -3, 'element': 417}]}]",1,3,2.0,20,3,0.0
1060023,42,True,True,322,2020-07-04T19:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 110}, {'value': 1, 'element': 113}, {'value': 1, 'element': 117}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 105}, {'value': 1, 'element': 117}, {'value': 1, 'element': 431}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 356}, {'value': 1, 'element': 373}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 366}], 'h': [{'value': 3, 'element': 111}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 105}, {'value': 2, 'element': 117}, {'value': 1, 'element': 113}]}, {'identifier': 'bps', 'a': [{'value': 21, 'element': 366}, {'value': 17, 'element': 370}, {'value': 15, 'element': 374}, {'value': 12, 'element': 439}, {'value': 10, 'element': 368}, {'value': 9, 'element': 354}, {'value': 7, 'element': 357}, {'value': 7, 'element': 525}, {'value': 6, 'element': 356}, {'value': 5, 'element': 362}, {'value': 4, 'element': 371}, {'value': 3, 'element': 369}, {'value': -1, 'element': 373}], 'h': [{'value': 43, 'element': 105}, {'value': 35, 'element': 117}, {'value': 32, 'element': 113}, {'value': 28, 'element': 506}, {'value': 27, 'element': 110}, {'value': 27, 'element': 459}, {'value': 26, 'element': 108}, {'value': 26, 'element': 111}, {'value': 19, 'element': 431}, {'value': 17, 'element': 119}, {'value': 8, 'element': 463}, {'value': 4, 'element': 116}, {'value': 4, 'element': 533}, {'value': 1, 'element': 460}]}]",18,4,0.0,6,2,3.0
1060022,42,True,True,321,2020-07-05T11:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 295}], 'h': [{'value': 1, 'element': 84}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 298}], 'h': [{'value': 1, 'element': 451}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 471}], 'h': [{'value': 2, 'element': 93}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 295}], 'h': [{'value': 3, 'element': 84}, {'value': 1, 'element': 101}]}, {'identifier': 'bps', 'a': [{'value': 18, 'element': 295}, {'value': 16, 'element': 298}, {'value': 15, 'element': 471}, {'value': 14, 'element': 294}, {'value': 13, 'element': 291}, {'value': 13, 'element': 303}, {'value': 11, 'element': 423}, {'value': 11, 'element': 472}, {'value': 11, 'element': 501}, {'value': 10, 'element': 302}, {'value': 7, 'element': 611}, {'value': 6, 'element': 621}, {'value': 4, 'element': 293}, {'value': 3, 'element': 591}, {'value': 1, 'element': 70}], 'h': [{'value': 26, 'element': 84}, {'value': 17, 'element': 101}, {'value': 16, 'element': 620}, {'value': 15, 'element': 88}, {'value': 15, 'element': 451}, {'value': 14, 'element': 93}, {'value': 11, 'element': 86}, {'value': 9, 'element': 87}, {'value': 8, 'element': 447}, {'value': 7, 'element': 97}, {'value': 3, 'element': 91}, {'value': 2, 'element': 92}, {'value': 2, 'element': 96}]}]",15,3,1.0,5,3,1.0
1060027,42,True,True,326,2020-07-05T13:15:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 389}, {'value': 1, 'element': 616}], 'h': [{'value': 1, 'element': 266}, {'value': 1, 'element': 269}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 395}, {'value': 1, 'element': 626}], 'h': [{'value': 1, 'element': 519}, {'value': 1, 'element': 554}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 554}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 388}], 'h': [{'value': 5, 'element': 262}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 395}, {'value': 2, 'element': 616}], 'h': [{'value': 3, 'element': 269}, {'value': 2, 'element': 519}]}, {'identifier': 'bps', 'a': [{'value': 23, 'element': 395}, {'value': 23, 'element': 616}, {'value': 20, 'element': 389}, {'value': 16, 'element': 376}, {'value': 14, 'element': 388}, {'value': 14, 'element': 626}, {'value': 12, 'element': 380}, {'value': 11, 'element': 381}, {'value': 10, 'element': 377}, {'value': 5, 'element': 392}, {'value': 4, 'element': 391}, {'value': 4, 'element': 396}, {'value': 4, 'element': 399}], 'h': [{'value': 32, 'element': 269}, {'value': 23, 'element': 519}, {'value': 20, 'element': 266}, {'value': 19, 'element': 262}, {'value': 18, 'element': 256}, {'value': 17, 'element': 554}, {'value': 16, 'element': 254}, {'value': 10, 'element': 612}, {'value': 9, 'element': 258}, {'value': 9, 'element': 466}, {'value': 6, 'element': 500}, {'value': 5, 'element': 271}, {'value': 5, 'element': 614}, {'value': 3, 'element': 251}, {'value': 1, 'element': 520}]}]",19,2,2.0,13,2,2.0
1060025,42,True,True,324,2020-07-05T15:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 192}, {'value': 1, 'element': 569}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 191}, {'value': 1, 'element': 196}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 31}], 'h': [{'value': 1, 'element': 181}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 603}], 'h': [{'value': 3, 'element': 189}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 192}, {'value': 2, 'element': 189}, {'value': 1, 'element': 183}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 24}, {'value': 13, 'element': 603}, {'value': 12, 'element': 445}, {'value': 11, 'element': 25}, {'value': 11, 'element': 470}, {'value': 8, 'element': 30}, {'value': 8, 'element': 465}, {'value': 7, 'element': 31}, {'value': 7, 'element': 36}, {'value': 7, 'element': 452}, {'value': 6, 'element': 34}, {'value': 5, 'element': 613}, {'value': 3, 'element': 29}, {'value': 2, 'element': 600}], 'h': [{'value': 33, 'element': 192}, {'value': 32, 'element': 189}, {'value': 27, 'element': 183}, {'value': 26, 'element': 184}, {'value': 25, 'element': 182}, {'value': 24, 'element': 196}, {'value': 21, 'element': 181}, {'value': 19, 'element': 569}, {'value': 18, 'element': 191}, {'value': 12, 'element': 197}, {'value': 9, 'element': 198}, {'value': 8, 'element': 199}, {'value': 7, 'element': 193}, {'value': 4, 'element': 187}, {'value': 4, 'element': 188}, {'value': 3, 'element': 575}]}]",2,5,0.0,10,2,2.0
1060029,42,True,True,328,2020-07-05T18:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 437}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 323}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 211}, {'value': 1, 'element': 221}], 'h': [{'value': 1, 'element': 328}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 212}], 'h': [{'value': 6, 'element': 318}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 318}, {'value': 3, 'element': 437}, {'value': 1, 'element': 337}]}, {'identifier': 'bps', 'a': [{'value': 28, 'element': 518}, {'value': 22, 'element': 206}, {'value': 21, 'element': 212}, {'value': 16, 'element': 218}, {'value': 16, 'element': 544}, {'value': 15, 'element': 202}, {'value': 11, 'element': 219}, {'value': 6, 'element': 220}, {'value': 6, 'element': 221}, {'value': 2, 'element': 215}, {'value': -1, 'element': 214}, {'value': -10, 'element': 211}], 'h': [{'value': 33, 'element': 318}, {'value': 33, 'element': 437}, {'value': 30, 'element': 337}, {'value': 28, 'element': 305}, {'value': 28, 'element': 308}, {'value': 27, 'element': 307}, {'value': 23, 'element': 323}, {'value': 13, 'element': 328}, {'value': 10, 'element': 321}, {'value': 6, 'element': 315}, {'value': 5, 'element': 313}, {'value': 5, 'element': 320}, {'value': 3, 'element': 584}]}]",11,2,0.0,16,4,1.0
1060030,42,True,True,329,2020-07-06T19:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 523}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 143}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 422}, {'value': 1, 'element': 478}], 'h': [{'value': 1, 'element': 329}, {'value': 1, 'element': 331}, {'value': 1, 'element': 349}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 148}], 'h': [{'value': 3, 'element': 340}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 340}, {'value': 2, 'element': 331}, {'value': 2, 'element': 336}]}, {'identifier': 'bps', 'a': [{'value': 13, 'element': 142}, {'value': 12, 'element': 143}, {'value': 11, 'element': 148}, {'value': 9, 'element': 141}, {'value': 9, 'element': 154}, {'value': 8, 'element': 144}, {'value': 6, 'element': 150}, {'value': 5, 'element': 147}, {'value': 5, 'element': 151}, {'value': 5, 'element': 422}, {'value': 4, 'element': 17}, {'value': 4, 'element': 496}, {'value': 3, 'element': 511}, {'value': 3, 'element': 561}, {'value': 1, 'element': 152}, {'value': -1, 'element': 478}], 'h': [{'value': 26, 'element': 340}, {'value': 22, 'element': 331}, {'value': 22, 'element': 336}, {'value': 20, 'element': 523}, {'value': 18, 'element': 329}, {'value': 14, 'element': 347}, {'value': 12, 'element': 349}, {'value': 11, 'element': 350}, {'value': 7, 'element': 338}, {'value': 6, 'element': 342}, {'value': 4, 'element': 346}, {'value': 3, 'element': 330}, {'value': 3, 'element': 345}, {'value': 3, 'element': 615}]}]",8,4,0.0,17,2,1.0
1060036,43,True,True,335,2020-07-07T17:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 110}, {'value': 1, 'element': 431}, {'value': 1, 'element': 460}], 'h': [{'value': 1, 'element': 129}, {'value': 1, 'element': 133}]}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 113}, {'value': 1, 'element': 115}], 'h': [{'value': 1, 'element': 123}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 134}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 111}], 'h': [{'value': 3, 'element': 131}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 113}, {'value': 2, 'element': 431}], 'h': [{'value': 1, 'element': 123}]}, {'identifier': 'bps', 'a': [{'value': 42, 'element': 113}, {'value': 34, 'element': 431}, {'value': 29, 'element': 460}, {'value': 24, 'element': 110}, {'value': 18, 'element': 506}, {'value': 16, 'element': 115}, {'value': 16, 'element': 533}, {'value': 14, 'element': 105}, {'value': 14, 'element': 108}, {'value': 14, 'element': 459}, {'value': 11, 'element': 111}, {'value': 11, 'element': 463}, {'value': 8, 'element': 118}, {'value': 6, 'element': 117}], 'h': [{'value': 30, 'element': 123}, {'value': 29, 'element': 129}, {'value': 25, 'element': 133}, {'value': 15, 'element': 125}, {'value': 15, 'element': 131}, {'value': 10, 'element': 127}, {'value': 10, 'element': 138}, {'value': 10, 'element': 139}, {'value': 7, 'element': 134}, {'value': 6, 'element': 126}, {'value': 4, 'element': 136}, {'value': 4, 'element': 468}, {'value': 3, 'element': 157}, {'value': 3, 'element': 503}, {'value': 2, 'element': 135}]}]",6,3,3.0,7,4,2.0
1060040,43,True,True,339,2020-07-07T17:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 283}], 'h': [{'value': 1, 'element': 439}, {'value': 1, 'element': 512}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 284}], 'h': [{'value': 1, 'element': 373}, {'value': 1, 'element': 525}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 273}, {'value': 1, 'element': 276}, {'value': 1, 'element': 283}, {'value': 1, 'element': 289}], 'h': [{'value': 1, 'element': 370}, {'value': 1, 'element': 371}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 280}], 'h': [{'value': 2, 'element': 366}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 283}], 'h': [{'value': 3, 'element': 512}, {'value': 2, 'element': 373}]}, {'identifier': 'bps', 'a': [{'value': 27, 'element': 283}, {'value': 19, 'element': 274}, {'value': 17, 'element': 273}, {'value': 16, 'element': 280}, {'value': 15, 'element': 284}, {'value': 13, 'element': 272}, {'value': 10, 'element': 282}, {'value': 7, 'element': 285}, {'value': 6, 'element': 276}, {'value': 6, 'element': 434}, {'value': 5, 'element': 278}, {'value': 5, 'element': 289}, {'value': 3, 'element': 286}, {'value': 3, 'element': 632}, {'value': -2, 'element': 538}], 'h': [{'value': 33, 'element': 512}, {'value': 27, 'element': 373}, {'value': 18, 'element': 439}, {'value': 12, 'element': 366}, {'value': 12, 'element': 525}, {'value': 9, 'element': 357}, {'value': 8, 'element': 362}, {'value': 7, 'element': 354}, {'value': 7, 'element': 368}, {'value': 6, 'element': 355}, {'value': 5, 'element': 370}, {'value': 2, 'element': 374}, {'value': -1, 'element': 371}]}]",14,3,1.0,18,2,2.0
